Symbol,Company Name,Per Share Ratios,Basic EPS (Rs.),Diluted EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Book Value [InclRevalReserve]/Share (Rs.),Dividend / Share(Rs.),Revenue from Operations/Share (Rs.),PBDIT/Share (Rs.),PBIT/Share (Rs.),PBT/Share (Rs.),Net Profit/Share (Rs.),Profitability Ratios,PBDIT Margin (%),PBIT Margin (%),PBT Margin (%),Net Profit Margin (%),Return on Networth / Equity (%),Return on Capital Employed (%),Return on Assets (%),Total Debt/Equity (X),Asset Turnover Ratio (%),Liquidity Ratios,Current Ratio (X),Quick Ratio (X),Inventory Turnover Ratio (X),Dividend Payout Ratio (NP) (%),Dividend Payout Ratio (CP) (%),Earnings Retention Ratio (%),Cash Earnings Retention Ratio (%),Valuation Ratios,Enterprise Value (Cr.),EV/Net Operating Revenue (X),EV/EBITDA (X),MarketCap/Net Operating Revenue (X),Retention Ratios (%),Price/BV (X),Price/Net Operating Revenue,Earnings Yield
MASTEK,Mastek Ltd.,,6.67,6.44,10.8,113.13,113.13,14.5,74.14,20.73,16.46,13.45,6.52,,27.96,22.19,18.14,8.79,5.76,13.75,4.33,0.0,49.28,,3.25,3.25,0,82.74,49.98,17.26,50.02,,"3,056.27",16.33,58.4,16.46,17.25,10.79,16.46,0.01
MATRIMONY,Matrimony.com Ltd.,,17.98,17.96,29.23,114.11,114.11,3.5,162.99,36.96,25.64,23.54,17.91,,22.67,15.73,14.44,10.98,15.69,18.98,9.12,0.0,83.06,,2.16,2.16,0,19.45,11.92,80.55,88.08,,"2,006.04",5.38,23.73,5.91,80.54,8.44,5.91,0.02
MAWANASUG,Mawana Sugars Ltd.,,19.02,19.02,31.18,100.18,100.18,3.0,375.52,25.9,13.74,32.11,19.02,,6.89,3.65,8.55,5.06,18.98,11.17,5.31,0.63,104.86,,1.11,0.29,1.96,0,0.0,0,0.0,,288.52,0.2,2.85,0.1,0,0.36,0.1,0.53
MAZDA,Mazda Ltd.,,40.77,40.77,48.93,368.11,368.11,11.0,380.59,65.1,56.94,55.16,40.77,,17.1,14.95,14.49,10.71,11.07,15.19,9.43,0.01,88.08,,4.52,3.26,5.29,6.13,5.1,93.87,94.9,,173.22,1.14,6.64,1.18,93.86,1.22,1.18,0.09
MBAPL,Madhya Bharat Agro Products Ltd.,,9.24,9.24,13.52,68.18,68.18,0.5,84.77,19.06,14.78,13.04,9.24,,22.48,17.43,15.38,10.89,13.55,16.51,7.65,0.42,0.82,,1.5,0.73,2.18,5.41,3.69,94.59,96.31,,278.16,1.5,6.66,1.17,94.58,1.45,1.17,0.09
MCLEODRUSS,Mcleod Russel (India) Ltd.,,-5.06,-5.06,1.71,127.67,155,0.0,106.44,16.63,9.86,-8.06,-5.06,,15.62,9.26,-7.57,-4.75,-3.96,5.86,-1.19,1.38,0.25,,0.11,0.07,1.42,0,0.0,0,0.0,,"1,943.82",1.75,11.19,0.18,0,0.15,0.18,-0.26
MEGASOFT,Megasoft Ltd.,,0.31,0.31,1.09,27.52,33.78,0.0,3.72,1.71,0.93,0.31,0.31,,45.85,25,8.38,8.43,1.14,2.41,0.49,0.01,5.91,,0.38,0.38,0,0,0.0,0,0.0,,43.01,2.61,5.7,2.58,0,0.35,2.58,0.03
MENONBE,Menon Bearings Ltd.,,3.35,3.35,4.69,17.61,17.62,1.5,26.67,6.41,5.08,4.44,3.35,,24.03,19.02,16.63,12.57,19.04,24.51,12.14,0.3,96.56,,1.84,1.42,9.07,44.71,31.98,55.29,68.02,,322.36,2.16,8.97,2.01,55.28,3.05,2.01,0.06
MERCATOR,Mercator Ltd.,,-7.05,-7.05,-7.04,-32.54,-32.54,0.0,0.23,0.21,0.21,-6.74,-7.05,,94.45,92.7,"-2,974.74","-3,111.24",0,-0.64,-53.22,-0.23,1.71,,0.2,0.2,0,0,0.0,0,0.0,,243.2,35.5,37.59,3.58,0,-0.02,3.58,-8.7
MFSL,Max Financial Services Ltd.,,3.38,3.38,2.99,192.57,192.57,0.0,8.88,3.87,3.76,3.75,2.88,,43.56,42.32,42.25,32.38,1.49,1.94,1.48,0.0,4.58,,443.54,443.54,0,0,0.0,0,0.0,,"29,653.89",96.79,222.16,96.79,0,4.46,96.8,0.0
MGL,Mahanagar Gas Ltd.,,62.72,62.72,80.31,327.24,327.24,23.0,217.92,102.7,85.12,84.39,62.72,,47.12,39.06,38.72,28.78,19.16,24.09,13.46,0.0,46.78,,1.58,1.56,97.12,55,42.96,45,57.04,,"11,017.49",5.12,10.86,5.36,44.99,3.57,5.36,0.05
MHRIL,Mahindra Holidays and Resorts India Ltd.,,9.46,9.46,17.27,-32.69,25.18,0.0,61.86,21.53,13.72,12.75,9.46,,34.8,22.18,20.61,15.29,-28.94,3.5,2.05,-0.27,13.44,,2.19,2.19,181.21,0,0.0,0,0.0,,"2,576.35",3.13,9,3.41,0,-6.45,3.41,0.04
MINDACORP,Minda Corporation Ltd.,,3.62,3.62,7.26,42.76,42.76,0.65,95.77,10,6.25,4.75,3.5,,10.44,6.52,4.95,3.65,8.18,12.67,3.8,0.47,1.13,,1.38,1.01,3.96,8.6,4.15,91.4,95.85,,"2,427.83",1.06,10.16,1.05,91.39,2.35,1.05,0.03
MINDTECK,Mindteck (India) Ltd.,,3.33,3.33,5.61,50.86,50.86,0.0,40.59,8.24,5.96,5.45,3.33,,20.3,14.68,13.43,8.2,6.54,11.12,5.42,0.0,66.09,,3.24,3.24,0,0,0.0,0,0.0,,74.65,0.72,3.54,1.02,0,0.81,1.02,0.08
MIRZAINT,Mirza International Ltd.,,0.61,0.61,6.12,52.97,52.97,0.0,87.02,9.79,4.28,0.87,0.61,,11.24,4.91,0.99,0.7,1.15,5.96,0.63,0.19,0.86,,1.9,0.5,0.43,0,0.0,0,0.0,,659.8,0.63,5.6,0.52,0,0.86,0.52,0.01
MMFL,MM Forgings Ltd.,,19.31,19.31,42.81,207.27,207.27,5.0,300.59,59.19,35.69,22.75,19.31,,19.69,11.87,7.56,6.42,9.31,10.35,3.69,1.06,57.45,,1.17,0.78,4.3,25.89,11.68,74.11,88.32,,"1,540.62",2.12,10.78,1.65,74.1,2.39,1.65,0.04
MODIRUBBER,Modi Rubber Ltd.,,3.08,3.08,4.15,74.79,74.79,0.0,1.2,7.2,6.13,2.89,3.08,,598.38,509.4,240.22,255.95,4.11,8.01,3.61,0.01,0.01,,4.04,4.04,0,0,0.0,0,0.0,,235.52,78.2,13.07,77.66,0,1.25,77.7,0.03
MOHITIND,Mohit Industries Ltd.,,0.48,0.48,2.21,21.06,21.06,0.0,105.6,6.31,4.59,0.73,0.48,,5.97,4.34,0.69,0.45,2.27,14.57,0.76,1.57,1.69,,1.39,0.89,5.12,0,0.0,0,0.0,,59.28,0.4,6.63,0.09,0,0.43,0.09,0.05
MOIL,MOIL Ltd.,,7.44,7.44,11.62,118.82,118.82,7.4,49.61,16.4,12.22,10.12,7.44,,33.06,24.64,20.39,15,6.26,10.04,5.2,0.0,34.72,,4.68,4.46,10.7,73.9,47.32,26.1,52.68,,"1,987.68",1.69,5.11,3.03,26.09,1.27,3.03,0.05
MOLDTECH,Mold Tek Technologies Ltd.,,3.51,3.51,5.2,21.33,21.33,1.4,27.11,6.84,5.16,4.98,3.51,,25.23,19.02,18.38,12.96,16.47,22.74,13.15,0.0,101.5,,4.26,4.26,0,17.07,11.54,82.93,88.46,,103.9,1.37,5.42,1.5,82.92,1.91,1.5,0.09
MOLDTKPAC,Mold-Tek Packaging Ltd.,,16.86,16.86,24.92,91.66,91.66,7.0,171.59,34.6,26.9,22.95,17.22,,20.16,15.67,13.37,10.03,18.79,26.06,11.01,0.39,1.2,,1.15,0.67,4.6,17.41,12.03,82.59,87.97,,"1,193.71",2.49,12.36,2.29,82.58,4.28,2.29,0.04
MONTECARLO,Monte Carlo Fashions Ltd.,,31.98,31.98,48.47,291.38,291.38,15.0,300.03,65.47,48.97,42.46,31.98,,21.82,16.32,14.15,10.65,10.97,14.35,7.07,0.05,0.67,,2.96,2.08,0.71,15.63,10.31,84.37,89.69,,456.34,0.73,3.36,0.75,84.36,0.77,0.75,0.14
MORARJEE,Morarjee Textiles Ltd.,,-16.96,-16.96,-10.55,-1.36,-1.36,0.0,53.36,1.06,-5.35,-20.36,-16.96,,1.97,-10.02,-38.16,-31.78,0,-7.85,-9.38,-87.59,29.52,,0.47,0.31,3.03,0,0.0,0,0.0,,492.89,2.54,128.42,0.27,0,-10.48,0.27,-1.19
MOTHERSON,Samvardhana Motherson International Ltd.,,1.65,1.65,2.28,21.35,21.35,1.5,11.62,1.75,1.12,0.77,1.65,,15.01,9.61,6.62,14.19,7.72,3.43,3.84,0.71,0.32,,1.12,0.95,2.82,0,0.0,0,0.0,,"68,173.89",18.58,123.71,17.35,0,9.44,17.35,0.01
MOTOGENFIN,Motor and General Finance Ltd.,,-0.27,-0.27,0.06,13.96,20.67,0.0,0.55,0.22,-0.11,-0.27,-0.27,,40.18,-20.54,-50.03,-50.03,-1.95,-0.36,-0.58,0.07,0.01,,1.84,0.03,0,0,0.0,0,0.0,,100.62,47.6,118.46,45.89,0,1.79,45.92,-0.01
MPHASIS,MphasiS Ltd.,,59.48,58.79,67.41,230.42,230.42,65.0,297.32,88.12,80.08,77.29,59.36,,29.64,26.93,25.99,19.96,25.76,31.07,18.68,0.04,0.97,,2.72,2.72,0,58.8,51.78,41.2,48.22,,"32,893.56",5.91,19.96,6,41.19,7.74,6,0.03
MRF,MRF Ltd.,,"2,945.09","2,945.09","5,627.31","31,082.22","31,082.22",150.0,"37,550.35","7,315.83","4,634.41","4,010.07","2,945.90",,19.48,12.34,10.67,7.84,9.47,13.03,5.61,0.06,71.52,,1.41,1.01,5.53,3.39,1.77,96.61,98.23,,"35,607.97",2.24,11.48,2.19,96.6,2.65,2.19,0.04
MRPL,Mangalore Refinery and Petrochemicals Ltd.,,-1.37,-1.37,3.49,42.95,42.95,0.0,183.62,4.91,0.04,-1.97,-1.37,,2.67,0.02,-1.07,-0.74,-3.19,0.03,-0.78,2.04,104.67,,0.8,0.26,4.87,0,0.0,0,0.0,,"22,107.51",0.69,25.71,0.21,0,0.9,0.21,-0.04
MSPL,MSP Steel & Power Ltd.,,0.13,0.13,1.57,7.76,7.76,0.0,44.71,3.72,2.28,0.22,0.13,,8.32,5.1,0.5,0.29,1.69,7.79,0.33,2.41,114.73,,1.55,0.54,4.57,0,0.0,0,0.0,,980.32,0.57,6.84,0.17,0,0.96,0.17,0.02
MTNL,Mahanagar Telephone Nigam Ltd.,,-39.08,-39.08,-25.11,-254.6,-254.6,0.0,20.69,8.33,-5.63,-39.08,-39.08,,40.26,-27.2,-188.83,-188.83,0,-12.41,-18.43,-1.49,9.76,,0.59,0.58,148.99,0,0.0,0,0.0,,"24,771.78",19,47.19,0.91,0,-0.07,0.91,-2.08
MUNJALSHOW,Munjal Showa Ltd.,,6.54,6.54,10.6,160.36,160.36,4.5,271.37,11.97,7.9,7.86,6.54,,4.4,2.91,2.89,2.4,4.07,4.83,3.26,0.0,135.43,,3.68,3.09,12.33,68.85,42.44,31.15,57.56,,542.01,0.5,11.33,0.51,31.14,0.86,0.51,0.05
MURUDCERA,Murudeshwar Ceramics Ltd.,,-2.48,-2.48,-0.31,63.65,63.65,0.0,15.38,1.95,0,-3.05,-2.27,,12.7,-0.02,-19.81,-14.75,-3.56,0,-2.51,0.04,17.05,,1.45,0.47,0.77,0,0.0,0,0.0,,111.27,1.38,10.88,1.24,0,0.3,1.24,-0.12
NACLIND,Nacl Industries Ltd.,,2.6,2.6,3.85,20.97,20.97,0.4,60.72,6.53,5.24,3.77,2.56,,10.74,8.62,6.2,4.22,12.22,19.94,5.19,0.45,123.08,,1.53,1.03,5.22,9.68,6.44,90.32,93.56,,854.84,0.72,6.68,0.63,90.31,1.81,0.63,0.07
NAGREEKEXP,Nagreeka Exports Ltd.,,-6.66,-6.66,-0.89,80.57,80.57,0.0,307.76,6.04,0.28,-10.95,-6.65,,1.96,0.08,-3.55,-2.16,-8.25,0.22,-2.36,1.89,109.41,,1.13,0.66,4.17,0,0.0,0,0.0,,206.73,0.54,27.35,0.05,0,0.19,0.05,-0.44
NAHARCAP,Nahar Capital and Financial Services Ltd.,,17.72,17.72,18.21,424.36,424.36,1.5,13.78,25.14,24.64,24.54,17.72,,182.5,178.89,178.13,128.6,4.17,5.75,4.05,0.01,3.15,,46.28,44.33,0.81,2.82,2.74,97.18,97.26,,174.88,7.58,4.15,7.67,97.17,0.25,7.67,0.17
NAHARINDUS,Nahar Industrial Enterprises Ltd.,,-2.29,-2.29,12.11,159.25,159.25,0.0,354.2,25.46,11.07,-3.22,-2.28,,7.18,3.12,-0.91,-0.64,-1.43,5.11,-0.58,0.98,0.88,,1.33,0.59,1.31,0,0.0,0,0.0,,822.94,0.58,8.07,0.12,0,0.28,0.12,-0.05
NAHARPOLY,Nahar Poly Films Ltd.,,20.92,20.92,21.19,111.84,111.84,1.5,120.64,28.12,27.38,27.24,20.45,,23.3,22.69,22.58,16.94,18.28,21.24,12.57,0.2,1.01,,0.99,0.75,9.52,4.78,4.61,95.22,95.39,,332.88,1.1,4.71,0.92,95.21,0.99,0.92,0.18
NAHARSPING,Nahar Spinning Mills Ltd.,,11.33,11.33,34.19,248.69,248.69,1.5,584.9,55.62,32.9,14.83,11.47,,9.5,5.62,2.53,1.96,4.61,10.68,1.88,1.17,95.9,,1.24,0.56,2.85,0,0.0,0,0.0,,"1,421.35",0.67,7.08,0.18,0,0.42,0.18,0.11
NATCOPHARM,Natco Pharma Ltd.,,16.99,16.96,23.27,224.17,224.17,5.25,90.6,28.42,22.11,21.49,16.96,,31.36,24.4,23.71,18.71,7.56,9.52,6.51,0.06,0.35,,4.17,2.68,0.58,36.8,26.81,63.2,73.19,,"15,051.29",9.1,29.02,9.11,63.19,3.68,9.11,0.02
NATHBIOGEN,Nath Bio-Genes Ltd.,,29.29,29.29,30.77,322.71,322.71,2.0,161.84,35.99,34.5,29.86,29.29,,22.23,21.31,18.45,18.09,9.07,10.63,7.05,0.15,0.4,,3.03,1.72,0,0,0.0,0,0.0,,635.74,2.07,9.3,1.85,0,0.93,1.85,0.1
NATIONALUM,National Aluminium Company Ltd.,,6.97,6.97,10.37,58.15,58.15,3.5,48.76,10.51,7.21,7.17,7.08,,21.54,14.77,14.7,14.51,12.16,10.45,8.83,0.0,60.87,,2.1,1.38,6.07,35.44,24.17,64.56,75.83,,"8,214.19",0.92,4.26,1.11,64.55,0.93,1.11,0.13
NAUKRI,Info Edge India Ltd.,,21.47,21.47,24.48,355.13,355.13,8.0,85.48,30.83,27.44,26.74,21.08,,36.07,32.09,31.28,24.66,5.93,7.65,5.1,0.0,0.26,,4.3,4.3,0,0,0.0,0,0.0,,"54,324.57",49.45,137.09,50.03,0,12.04,50.03,0.0
NAVKARCORP,Navkar Corporation Ltd.,,1.06,1.06,4.38,120.59,120.59,0.0,44.67,9.5,6.18,2.17,1.06,,21.26,13.82,4.86,2.36,0.87,4.02,0.63,0.26,26.97,,0.94,0.9,108.1,0,0.0,0,0.0,,945.31,1.41,6.61,0.7,0,0.26,0.7,0.03
NAVNETEDUL,Navneet Education Ltd.,,2.69,2.69,4.21,45.39,45.39,1.0,35.09,5.5,3.98,3.68,2.69,,15.67,11.34,10.49,7.67,5.93,8.6,5.09,0.0,66.33,,4.39,1.73,2,0,0.0,0,0.0,,"1,812.51",2.26,14.4,2.28,0,1.76,2.28,0.03
NBIFIN,NBI Industrial Finance Company Ltd.,,6.57,6.57,6.59,"10,343.51","10,343.51",0.0,8.79,4.01,3.99,3.99,6.57,,45.58,45.36,45.36,74.7,0.06,0.03,0.06,0.0,0.0,,"39,060.03","39,060.03",0,0,0.0,0,0.0,,441.56,204.45,448.51,222.78,0,0.19,222.78,0.0
NCC,NCC Ltd.,,4.28,4.28,7.14,88.05,88.05,0.8,118.97,15.91,13.05,5.55,4.28,,13.36,10.97,4.66,3.59,4.86,14.37,2.05,0.28,57.11,,1.34,1.27,13.77,4.67,2.8,95.33,97.2,,"5,905.82",0.81,6.09,0.66,95.32,0.9,0.66,0.05
NCLIND,NCL Industries Ltd.,,32.65,32.65,41.91,146.96,146.96,4.0,305.9,63.92,54.88,50.36,32.87,,20.89,17.94,16.46,10.74,22.36,25.02,11.44,0.4,106.55,,1.11,0.77,13.16,7.6,5.96,92.4,94.04,,971.39,0.7,3.36,0.56,92.39,1.17,0.56,0.19
NDGL,Naga Dhunseri Group Ltd.,,35.48,35.48,40.68,"1,409.31","1,409.31",2.5,73.39,57.05,51.85,47.42,35.48,,77.73,70.64,64.61,48.33,2.51,3.64,2.41,0.0,5.0,,28.62,28.62,0,3.52,3.07,96.48,96.93,,73.39,10,12.87,10.09,96.47,0.53,10.09,0.05
NDL,Nandan Denim Ltd.,,-3.9,-3.9,12.42,98.03,98.03,0.0,226.9,18.58,2.26,-6.53,-3.9,,8.18,0.99,-2.87,-1.71,-3.97,1.47,-1.58,0.99,0.91,,1.49,1.03,4.26,0,0.0,0,0.0,,583.77,0.54,6.54,0.14,0,0.31,0.14,-0.13
NDLVENTURE,NDL Ventures Ltd.,,-21.83,-21.83,52.4,96.96,96.96,4.0,288.86,64.35,-9.87,-63.07,-21.83,,22.27,-3.41,-21.83,-7.55,-22.51,-3.95,-3.11,3.46,41.2,,0.23,0.19,16.07,-22.9,9.54,122.9,90.46,,"1,822.76",2.62,11.78,1.59,122.9,4.74,1.59,-0.05
NECCLTD,North Eastern Carrying Corporation Ltd.,,0.28,0.28,0.9,18.87,18.87,0.0,45.94,2.22,1.6,0.24,0.28,,4.83,3.48,0.51,0.62,1.5,8.34,0.72,0.91,1.16,,1.79,1.79,0,0,0.0,0,0.0,,120.34,0.52,10.8,0.17,0,0.42,0.17,0.04
NECLIFE,Nectar Lifesciences Ltd.,,-3.26,-3.26,-0.57,47.3,47.3,0.0,68.75,5.04,2.35,-3.77,-3.26,,7.32,3.41,-5.49,-4.74,-6.89,4.1,-2.96,0.79,62.41,,1.25,0.55,1.84,-1.53,-8.69,101.53,108.69,,"1,231.93",0.8,10.91,0.27,101.53,0.39,0.27,-0.18
NELCAST,Nelcast Ltd.,,1.04,1.04,3.54,49.44,49.44,0.2,70.22,5.89,3.39,1.41,1.04,,8.39,4.83,2.01,1.47,2.1,5.13,1.08,0.42,0.76,,1.39,0.94,2.2,0,0.0,0,0.0,,679.4,1.11,13.25,0.92,0,1.31,0.92,0.02
NEOGEN,Neogen Chemicals Ltd.,,13.5,13.5,16.43,78.48,78.48,2.25,144.17,27.85,24.89,18.99,13.47,,19.31,17.26,13.17,9.34,17.16,18.25,6.38,1.1,68.36,,1.38,0.73,2.95,14.84,12.17,85.16,87.83,,"2,217.48",6.59,34.12,5.99,85.15,11.01,6,0.02
NESCO,NESCO Ltd.,,24.48,24.48,28.13,216.65,216.65,3.0,41.31,35.52,31.87,30.71,24.48,,85.98,77.14,74.32,59.25,11.3,13.23,9.48,0.0,0.17,,1.7,1.64,1.95,0,0.0,0,0.0,,"3,710.23",12.75,14.82,12.77,0,2.43,12.77,0.05
NEWGEN,Newgen Software Technologies Ltd.,,17,16.82,19.64,91.4,91.4,3.5,88.07,27.93,25.26,24.48,16.97,,31.7,28.67,27.8,19.26,18.56,26.01,13.95,0.0,72.41,,3.31,3.31,0,11.89,10.27,88.11,89.73,,"1,764.36",2.89,9.12,3.22,88.1,3.1,3.22,0.06
NFL,National Fertilizers Ltd.,,5.09,5.09,11.45,44.26,44.26,0.0,242.69,19.3,12.94,7,5.09,,7.95,5.33,2.88,2.09,11.49,12.24,2.95,0.82,141.0,,1.07,0.94,27.18,0,0.0,0,0.0,,"4,502.87",0.38,4.76,0.23,0,1.27,0.23,0.09
NH,Narayana Hrudayalaya Ltd.,,-3.88,-3.88,2.16,53.32,53.32,0.0,80.93,2.22,-3.79,-5.92,-3.85,,2.74,-4.68,-7.31,-4.75,-7.22,-4.77,-3.74,0.31,78.73,,0.6,0.56,72.51,0,0.0,0,0.0,,"8,577.75",5.19,189.02,5.02,0,7.62,5.02,-0.01
NIACL,New India Assurance Company Ltd.,,9.74,9.74,10.33,150.15,150.15,0.0,199.66,13.07,12.47,12.36,9.74,,6.54,6.24,6.18,4.87,6.48,5.45,1.75,0.0,0.39,,0.42,0.42,0,0,0.0,0,0.0,,"13,754.28",0.42,6.39,0.77,0,1.03,0.77,0.06
NIBL,NRB Industrial Bearings Ltd.,,1.74,1.74,5.42,2.35,2.35,0.0,23.28,3.06,-0.62,1.74,1.74,,13.13,-2.68,7.48,7.48,74.02,-2.84,3.17,17.5,42.42,,0.53,0.26,2.59,0,0.0,0,0.0,,142.38,2.52,19.22,0.83,0,8.22,0.83,0.09
NILAINFRA,Nila Infrastructures Ltd.,,0.01,0.01,0.06,3.65,3.65,0.0,2.57,0.48,0.44,0.03,0.01,,18.82,17.06,1.16,0.48,0.34,6.41,0.13,0.88,0.28,,2.2,1.9,0,0,0.0,0,0.0,,281.66,2.79,14.79,1.73,0,1.21,1.73,0.0
NILKAMAL,Nilkamal Ltd.,,69.31,69.31,131.4,705.79,705.79,15.0,"1,265.22",170.77,108.67,93.17,69.31,,13.49,8.58,7.36,5.47,9.81,12.36,6.46,0.03,118.06,,3.01,1.43,4.17,7.21,3.8,92.79,96.2,,"2,871.35",1.52,11.27,1.54,92.78,2.76,1.54,0.04
NITCO,Nitco Ltd.,,-17.34,-17.34,-13.13,-9.64,-9.64,0.0,45.24,-5.15,-9.43,-16.89,-17.41,,-11.37,-20.83,-37.33,-38.49,0,-17.33,-14.01,-4.44,0.35,,0.88,0.42,0.09,0,0.0,0,0.0,,582.24,1.79,-15.74,0.42,0,-1.98,0.42,-0.91
NITINSPIN,Nitin Spinners Ltd.,,12.25,12.25,28.44,100.2,100.2,1.5,288.94,46.1,29.9,18.95,12.25,,15.95,10.34,6.55,4.23,12.22,14,4.1,1.5,96.9,,1.27,0.52,4.58,4.89,2.1,95.11,97.9,,"1,301.99",0.8,5.02,0.28,95.1,0.81,0.28,0.15
NKIND,NK Industries Ltd.,,-3.87,-3.87,4.22,-826.69,-562.37,0.0,3.99,3.16,-4.93,-4.94,-3.87,,79.02,-123.35,-123.73,-96.82,0,-1.01,-0.78,0.0,0.81,,6.42,6.08,1.71,0,0.0,0,0.0,,12.11,5.05,6.39,5.66,0,-0.03,5.66,-0.17
NOCIL,NOCIL Ltd.,,5.21,5.2,7.37,76.62,76.62,2.0,55.63,8.5,6.33,6.27,5.2,,15.27,11.37,11.26,9.35,6.79,7.57,5.4,0.0,0.61,,2.9,2.12,3.18,0,0.0,0,0.0,,"2,822.55",3.05,19.99,3.14,0,2.28,3.14,0.03
NORBTEAEXP,Norben Tea and Exports Ltd.,,1,1,1.42,12.64,12.64,0.0,6.35,2.1,1.68,1.1,1,,33.13,26.49,17.31,15.77,7.92,10.05,5.12,0.45,32.49,,0.41,0.24,13.94,0,0.0,0,0.0,,9.03,1.21,3.65,0.35,0,0.17,0.35,0.46
NRAIL,NR Agarwal Industries Ltd.,,33.63,33.63,53.03,279.98,279.98,1.0,673.15,82.81,63.41,45.61,33.63,,12.3,9.42,6.77,4.99,12.01,17.09,6.13,0.23,122.78,,1.03,0.57,8.25,0,0.0,0,0.0,,508.71,0.44,3.61,0.35,0,0.85,0.35,0.14
NRBBEARING,NRB Bearings Ltd.,,4.51,4.51,7.27,52.58,52.58,0.5,75.94,10.25,7.5,5.38,4.51,,13.49,9.86,7.08,5.94,8.58,11.81,4.83,0.38,81.3,,1.74,1.11,4.01,0,0.0,0,0.0,,"1,180.87",1.6,11.89,1.43,0,2.06,1.43,0.04
NTPC,NTPC Ltd.,,13.99,12.18,24.94,122.71,122.71,6.15,102.31,34.19,23.45,14.35,14.2,,33.41,22.91,14.02,13.87,11.57,8.04,4.01,1.38,28.9,,0.97,0.82,10.81,0,0.0,0,0.0,,"264,971.95",2.67,7.99,1.04,0,0.87,1.04,0.13
NUCLEUS,Nucleus Software Exports Ltd.,,38.58,38.58,42.52,222.78,222.78,9.0,156.46,54.66,50.72,50.45,38.58,,34.93,32.41,32.24,24.65,17.31,22.35,13.17,0.0,53.42,,3.04,3.04,0,7.77,7.05,92.23,92.95,,"1,374.99",3.03,8.66,3.08,92.22,2.16,3.08,0.08
OAL,ORIENTAL AROMATICS Ltd.,,30.44,30.44,35.62,165.65,165.65,2.5,210.63,46.74,41.56,40.84,30.44,,22.19,19.72,19.39,14.44,18.37,23.83,13.73,0.14,1.05,,2.99,1.56,2.13,8.21,7.01,91.79,92.99,,"2,035.54",2.87,12.94,2.79,91.78,3.54,2.79,0.05
OCCL,Oriental Carbon and Chemicals Ltd.,,75.08,75.08,95.93,532.26,532.26,14.0,332.33,123.91,102.94,96.6,74.96,,37.28,30.97,29.06,22.55,14.08,15.17,9.48,0.29,42.02,,2.57,2.21,8.3,13.31,10.4,86.69,89.6,,"1,068.15",3.21,8.62,2.76,86.68,1.72,2.76,0.08
OFSS,Oracle Financial Services Software Ltd.,,190.64,189.8,199.8,656.04,656.04,200.0,423.56,264.1,254.78,254.22,190.48,,62.35,60.15,60.02,44.97,29.03,37.82,26.49,0.0,0.59,,10.56,10.56,0,94.38,89.97,5.62,10.03,,"24,200.92",6.64,10.65,7.55,5.61,4.88,7.55,0.06
OIL,Oil India Ltd.,,16.06,16.06,30.24,241.7,241.7,5.0,79.48,29.59,15.41,6.67,16.06,,37.22,19.38,8.38,20.2,6.64,4.01,3.44,0.6,0.18,,0.95,0.81,0,31.75,16.86,68.25,83.14,,"27,951.50",3.24,8.71,1.54,68.24,0.51,1.54,0.13
OILCOUNTUB,Oil Country Tubular Ltd.,,-11.4,-11.4,-6.87,-17.07,-16.89,0.0,0.5,-1.98,-6.6,-11.49,-11.49,,-394.01,"-1,313.50","-2,286.24","-2,286.24",0,-75.24,-22.37,-2.27,0.97,,0.38,0.22,0.08,0,0.0,0,0.0,,196,88.08,-22.35,11.44,0,-0.34,11.45,-2.0
OLECTRA,Olectra Greentech Ltd.,,1.49,1.49,2.57,90.67,90.67,0.0,33.77,3.94,2.85,1.95,1.49,,11.65,8.44,5.76,4.4,1.64,3.07,1.34,0.01,30.61,,4.19,3.75,4.45,0,0.0,0,0.0,,"1,647.13",5.94,50.98,6.4,0,2.38,6.4,0.01
ONGC,Oil and Natural Gas Corporation Ltd.,,8.94,8.94,21.92,162.6,162.6,3.6,54.12,26.68,13.71,13.04,8.94,,49.3,25.32,24.09,16.51,5.49,6.12,3.53,0.07,21.38,,0.86,0.63,8.03,19.57,7.98,80.43,92.02,,"143,227.65",2.1,4.27,1.89,80.42,0.63,1.89,0.09
ONWARDTEC,Onward Technologies Ltd.,,7.8,7.5,13.44,45.06,45.06,3.0,105.68,17.18,11.5,10.23,7.75,,16.25,10.88,9.67,7.33,17.2,22.28,10.8,0.01,147.32,,1.83,1.83,0,19.2,11.07,80.8,88.93,,172.69,1,6.15,1.07,80.79,2.51,1.07,0.07
OPTIEMUS,Optiemus Infracom Ltd.,,11,11,10.91,41.45,41.45,0.0,20.88,0.75,0.43,-0.22,10.59,,3.61,2.05,-1.03,50.7,25.53,1.02,21.25,0.09,0.37,,4.63,4.54,0,0,0.0,0,0.0,,"1,052.85",5.88,162.73,5.81,0,2.93,5.81,0.09
ORBTEXP,Orbit Exports Ltd.,,0.34,0.34,4.35,61.02,61.02,0.0,23.56,5.34,1.33,0.21,0.34,,22.65,5.66,0.88,1.45,0.55,1.86,0.43,0.06,29.82,,3.48,2.57,3.42,0,0.0,0,0.0,,155.35,2.41,10.63,2.44,0,0.94,2.44,0.01
