Symbol,Company Name,Per Share Ratios,Basic EPS (Rs.),Diluted EPS (Rs.),Cash EPS (Rs.),Book Value [ExclRevalReserve]/Share (Rs.),Book Value [InclRevalReserve]/Share (Rs.),Dividend / Share(Rs.),Revenue from Operations/Share (Rs.),PBDIT/Share (Rs.),PBIT/Share (Rs.),PBT/Share (Rs.),Net Profit/Share (Rs.),Profitability Ratios,PBDIT Margin (%),PBIT Margin (%),PBT Margin (%),Net Profit Margin (%),Return on Networth / Equity (%),Return on Capital Employed (%),Return on Assets (%),Total Debt/Equity (X),Asset Turnover Ratio (%),Liquidity Ratios,Current Ratio (X),Quick Ratio (X),Inventory Turnover Ratio (X),Dividend Payout Ratio (NP) (%),Dividend Payout Ratio (CP) (%),Earnings Retention Ratio (%),Cash Earnings Retention Ratio (%),Valuation Ratios,Enterprise Value (Cr.),EV/Net Operating Revenue (X),EV/EBITDA (X),MarketCap/Net Operating Revenue (X),Retention Ratios (%),Price/BV (X),Price/Net Operating Revenue,Earnings Yield
NBIFIN,NBI Industrial Finance Company Ltd.,,52.76,52.76,52.78,"6,581.37","6,581.37",0.0,58.54,52.71,52.69,52.69,52.76,,90.04,90.01,90.01,90.13,0.8,0.8,0.8,0,0.02,,"17,520.34","17,520.34",0,0,0.0,0,0,,343.38,23.88,26.52,24.1,0,0.21,24.1,0.04
NCC,NCC Ltd.,,6.34,6.34,9.18,83.72,83.72,0.2,134.77,19.37,16.46,7.43,6.26,,14.37,12.21,5.51,4.64,7.48,18.71,2.99,0.32,64.35,,1.27,1.2,15.96,28.43,19.41,71.57,80.59,,"2,481.18",0.3,2.1,0.14,71.56,0.22,0.14,0.33
NCLIND,NCL Industries Ltd.,,11.26,11.26,20.55,116.83,116.83,2.5,207.34,31.39,22.08,15.3,11.24,,15.13,10.64,7.37,5.42,9.62,12.68,4.4,0.54,81.32,,0.94,0.64,8.55,42.89,23.46,57.11,76.54,,512.86,0.55,3.61,0.26,57.1,0.46,0.26,0.21
NDGL,Naga Dhunseri Group Ltd.,,-3.6,-3.6,1.16,"1,003.93","1,003.93",1.25,25.15,-5.09,-9.85,-13.98,-3.6,,-20.22,-39.17,-55.56,-14.32,-0.35,-0.97,-0.34,0,2.38,,19.56,19.56,0,-69.38,214.77,169.38,-114.77,,31.42,12.49,-61.77,16.08,169.38,0.4,16.08,-0.01
NDL,Nandan Denim Ltd.,,-0.11,-0.11,18.15,102.05,102.05,0.0,317.23,25.71,7.46,-1.5,-0.11,,8.1,2.35,-0.47,-0.03,-0.1,4.66,-0.04,0.97,125.7,,1.4,1.03,9.34,0,0.0,0,0,,522.02,0.34,4.23,0.05,0,0.15,0.05,-0.01
NDLVENTURE,NDL Ventures Ltd.,,-56.77,-56.77,32.82,142.43,142.43,5.0,395.8,156.9,67.3,11.12,-56.77,,39.64,17,2.8,-14.34,-39.86,19.28,-6.15,2.33,42.93,,0.4,0.36,19.43,-30.82,53.31,130.82,46.69,,"1,100.71",1.35,3.41,0.64,130.82,1.78,0.64,-0.22
NECCLTD,North Eastern Carrying Corporation Ltd.,,1.27,1.27,1.89,18.58,18.58,0.0,74.96,3.73,3.11,1.74,1.27,,4.97,4.14,2.32,1.69,6.84,16.08,3.2,0.82,188.63,,1.75,1.75,0,0,0.0,0,0,,88.3,0.23,4.72,0.05,0,0.19,0.05,0.36
NECLIFE,Nectar Lifesciences Ltd.,,1.34,1.34,4.05,50.59,50.59,0.05,105.36,9.91,7.2,1.59,1.34,,9.4,6.83,1.51,1.27,2.64,11.67,1.14,0.65,89.76,,1.29,0.51,2.42,3.72,1.23,96.28,98.77,,941.76,0.4,4.24,0.09,96.27,0.2,0.09,0.14
NELCAST,Nelcast Ltd.,,4.14,4.14,6.27,48.3,48.3,1.0,65.14,6.76,4.63,3.54,4.14,,10.38,7.11,5.43,6.35,8.56,6.77,4.61,0.5,72.7,,1.67,0.97,4.42,29.13,19.23,70.87,80.77,,425.25,0.75,7.23,0.46,70.86,0.62,0.46,0.14
NEOGEN,Neogen Chemicals Ltd.,,12.33,12.33,14.58,67.17,67.17,2.0,131.19,25.02,22.77,17.66,12.33,,19.07,17.35,13.46,9.39,18.35,25.86,8.09,0.84,86.14,,1.55,0.68,2.36,12.16,10.29,87.84,89.71,,950.09,3.1,16.27,2.68,87.83,5.23,2.68,0.04
NESCO,NESCO Ltd.,,33.18,33.18,36.36,192.26,192.26,3.0,61.27,45.51,42.33,41.47,33.18,,74.27,69.08,67.68,54.15,17.25,19.8,14.54,0,26.86,,1.07,0.99,50.43,16.57,15.12,83.43,84.88,,"3,431.77",7.95,10.7,7.97,83.42,2.54,7.97,0.07
NEWGEN,Newgen Software Technologies Ltd.,,9.57,9.52,12.16,76.27,76.27,2.0,83.57,16.55,13.94,12.39,9.54,,19.8,16.67,14.82,11.41,12.5,16.84,8.17,0.14,71.65,,2.25,2.25,0,31.67,24.85,68.33,75.15,,660.99,1.14,5.78,1.23,68.32,1.35,1.23,0.09
NFL,National Fertilizers Ltd.,,-3.49,-3.49,4.15,39.16,39.16,0.95,267.75,18.67,11.04,-5.15,-3.49,,6.97,4.12,-1.92,-1.3,-8.9,10.66,-1.17,4.13,90.07,,1.03,0.9,10.29,-59.48,50.0,159.48,50,,"8,806.18",0.67,9.61,0.07,159.48,0.47,0.07,-0.19
NH,Narayana Hrudayalaya Ltd.,,3.34,3.34,9.56,57.05,57.05,1.0,109.58,13.74,7.49,5.09,3.31,,12.54,6.83,4.64,3.02,5.81,8.4,3.05,0.32,100.86,,0.72,0.64,66.16,72.28,25.05,27.72,74.95,,"5,382.78",2.4,19.17,2.26,27.71,4.34,2.26,0.01
NIACL,New India Assurance Company Ltd.,,8.6,8.6,9.15,126.44,126.44,1.5,185.21,10.63,10.08,9.94,8.6,,5.73,5.44,5.36,4.64,6.8,5.99,1.85,0,0.39,,0.46,0.46,0,21.02,19.75,78.98,80.25,,"7,318.85",0.24,4.18,0.61,78.97,0.89,0.61,0.08
NIBL,NRB Industrial Bearings Ltd.,,-7.8,-7.8,-4.13,0.31,0.31,0.0,17.21,-0.88,-4.56,-7.8,-7.8,,-5.13,-26.5,-45.34,-45.34,"-2,478.07",-26.55,-14.74,139.63,32.52,,0.34,0.11,2.11,0,0.0,0,0,,121.85,2.92,-56.89,0.38,0,20.65,0.38,-1.2
NILAINFRA,Nila Infrastructures Ltd.,,0.44,0.44,0.49,3.64,3.64,0.0,6.37,1.04,1,0.57,0.45,,16.34,15.64,8.91,7.02,12.29,15.31,5.06,0.77,0.74,,2.36,1.98,0,0,0.0,0,0,,202.33,0.81,4.93,0.39,0,0.69,0.39,0.18
NILKAMAL,Nilkamal Ltd.,,81.76,81.76,142.42,639.03,639.03,15.0,"1,394.86",183.92,123.26,106.02,81.76,,13.18,8.83,7.6,5.86,12.79,15.36,8.48,0.05,144.69,,3.06,1.53,5.64,29.35,16.85,70.65,83.15,,"1,531.43",0.74,5.58,0.72,70.64,1.57,0.72,0.08
NITCO,Nitco Ltd.,,-8.54,-8.54,-4.27,7.7,7.7,0.0,63.79,-5.39,-9.64,-8.4,-8.52,,-8.45,-15.11,-13.16,-13.34,-110.63,-11.37,-6.21,7.27,0.41,,1.34,0.69,0.14,0,0.0,0,0,,634.26,1.38,-16.37,0.2,0,1.64,0.2,-0.68
NITINSPIN,Nitin Spinners Ltd.,,4.24,4.24,18.59,87.87,87.87,0.6,255.79,30.58,16.22,6.34,4.24,,11.95,6.34,2.47,1.65,4.82,7.47,1.44,1.95,87.4,,1.15,0.53,5.43,35.57,8.1,64.43,91.9,,"1,119.92",0.78,6.52,0.11,64.42,0.32,0.11,0.15
NKIND,NK Industries Ltd.,,-10.31,-10.31,-0.8,-822.46,-558.14,0.0,161.99,1.04,-8.47,-8.49,-10.31,,0.63,-5.22,-5.23,-6.36,0,-1.72,-2.07,0,32.64,,6.52,5.89,41.01,0,0.0,0,0,,11.18,0.11,17.97,0.13,0,-0.03,0.13,-0.5
NOCIL,NOCIL Ltd.,,7.91,7.91,9.87,71.01,71.01,2.5,51.1,11.24,9.28,9.2,7.91,,21.99,18.16,18,15.47,11.13,11.93,9.17,0,59.26,,2.98,2.01,6.22,76.01,60.93,23.99,39.07,,"1,076.91",1.27,5.79,1.29,23.98,0.93,1.29,0.12
NORBTEAEXP,Norben Tea and Exports Ltd.,,-1.37,-1.37,-0.97,11.64,11.64,0.0,4.15,-0.28,-0.68,-1.29,-1.37,,-6.71,-16.32,-31.04,-32.96,-11.74,-4.14,-7.09,0.55,21.5,,0.46,0.28,7.99,0,0.0,0,0,,9.89,2.03,-30.24,0.53,0,0.19,0.53,-0.62
NRAIL,NR Agarwal Industries Ltd.,,68.6,68.6,87.11,246.07,246.07,0.0,825.5,134.17,115.65,94.57,68.6,,16.25,14,11.45,8.3,27.87,29.47,13.49,0.41,162.35,,1.32,0.8,13.7,5.83,4.59,94.17,95.41,,416.36,0.3,1.82,0.18,94.16,0.59,0.18,0.47
NRBBEARING,NRB Bearings Ltd.,,3.04,3.04,6.08,47.37,47.37,0.8,77.6,9.47,6.42,4.3,3.04,,12.19,8.27,5.53,3.91,6.41,11.37,3.12,0.63,79.89,,1.36,0.83,3.64,85.56,42.75,14.44,57.25,,796.57,1.06,8.68,0.76,14.43,1.25,0.76,0.05
NTPC,NTPC Ltd.,,10.22,10.22,18.94,114.78,114.78,3.15,98.74,30.19,21.47,14.62,10.22,,30.57,21.74,14.8,10.35,8.9,7.86,3.08,1.41,29.81,,1.01,0.82,9.1,4.89,2.64,95.11,97.36,,"241,691.15",2.47,8.09,0.85,95.1,0.73,0.85,0.12
NUCLEUS,Nucleus Software Exports Ltd.,,35.2,35.2,39.07,186.59,186.59,9.0,152.96,48.56,44.7,44.44,35.2,,31.74,29.22,29.05,23.01,18.86,23.41,13.89,0,60.38,,2.31,2.31,0,25.57,23.04,74.43,76.96,,440.22,0.99,3.12,1.16,74.42,0.95,1.16,0.2
OAL,ORIENTAL AROMATICS Ltd.,,25.78,25.78,31.43,137.82,137.82,2.5,225.66,39.96,34.31,30.76,25.78,,17.7,15.2,13.62,11.42,18.7,23.37,14.24,0.1,124.72,,3.11,1.7,4.68,13.57,11.13,86.43,88.87,,480.9,0.63,3.58,0.59,86.42,0.97,0.59,0.19
OCCL,Oriental Carbon and Chemicals Ltd.,,71.58,71.58,91.51,467.73,467.73,10.0,343.3,108.45,88.41,79.26,71.47,,31.59,25.75,23.08,20.81,15.27,14.9,10.52,0.29,50.57,,3.01,2.62,10.05,16.76,13.09,83.24,86.91,,553.42,1.61,5.1,1.63,83.23,1.2,1.63,0.13
OFSS,Oracle Financial Services Software Ltd.,,184.39,183.62,193.97,641.4,641.4,180.0,410.52,244.5,234.82,233.88,184.29,,59.55,57.2,56.97,44.89,28.73,35.68,26.08,0,58.11,,9.61,9.61,0,0,0.0,0,0,,"14,200.76",4.03,6.76,4.95,0,3.17,4.95,0.09
OIL,Oil India Ltd.,,23.83,23.83,37.59,224.88,224.88,10.6,111.84,37.91,24.15,19.55,23.83,,33.89,21.59,17.48,21.3,10.59,7.03,6.03,0.36,28.31,,1.73,1.51,9.51,45.11,28.6,54.89,71.4,,"14,276.28",1.18,3.47,0.74,54.88,0.37,0.74,0.29
OILCOUNTUB,Oil Country Tubular Ltd.,,-13.97,-13.97,-9.28,-5.67,-5.49,0.0,2.49,-5.03,-9.78,-13.98,-14.03,,-201.48,-391.97,-560.42,-562.37,0,-75.65,-27.99,-4.93,4.97,,0.27,0.04,0.29,0,0.0,0,0,,136,12.31,-6.11,1.25,0,-0.55,1.26,-4.48
OLECTRA,Olectra Greentech Ltd.,,1.3,1.3,2.38,89.18,89.18,0.0,48.19,4.32,3.25,1.63,1.3,,8.97,6.73,3.37,2.7,1.46,3.56,1.19,0.03,43.98,,5.1,4.57,4.9,0,0.0,0,0,,306.54,0.78,8.64,0.97,0,0.52,0.97,0.03
ONGC,Oil and Natural Gas Corporation Ltd.,,10.69,10.69,25.49,154.48,154.48,5.0,76.44,37.13,22.33,16.19,10.69,,48.57,29.21,21.18,13.98,6.91,10.96,4.53,0.07,32.41,,0.67,0.45,11.23,53.8,22.56,46.2,77.44,,"98,904.39",1.03,2.12,0.89,46.19,0.44,0.89,0.16
ONWARDTEC,Onward Technologies Ltd.,,3.39,3.26,9.73,38.31,38.31,1.5,112.55,13.12,6.77,4.71,3.38,,11.65,6.01,4.18,3,8.81,14.59,4.59,0.11,153.3,,1.27,1.27,0,44.24,15.35,55.76,84.65,,65.65,0.36,3.12,0.39,55.75,1.15,0.39,0.08
OPTIEMUS,Optiemus Infracom Ltd.,,-8,-8,-7.08,30.88,30.88,0.0,35.6,-8.04,-8.96,-9.61,-8,,-22.58,-25.17,-26.98,-22.47,-25.9,-17.1,-12.47,0.82,55.49,,2.93,2.88,72.74,0,0.0,0,0,,337.75,1.11,-4.9,0.48,0,0.55,0.48,-0.47
ORBTEXP,Orbit Exports Ltd.,,8.28,8.28,12.71,60.57,60.57,3.0,51.02,16.16,11.89,11.36,8.45,,31.67,23.31,22.27,16.55,13.94,17.13,10.55,0.09,63.77,,3.75,2.68,4.51,35.51,23.6,64.49,76.4,,159.65,1.14,3.61,1.2,64.48,1.01,1.2,0.14
ORIENTALTL,Oriental Trimex Ltd.,,0.73,0.73,1.23,18.69,28.18,0.0,26.24,3.44,2.92,0.87,0.72,,13.09,11.13,3.3,2.73,3.84,8.42,1.48,0.46,54.07,,2.19,1.23,1.98,0,0.0,0,0,,37.42,0.5,3.82,0.18,0,0.25,0.18,0.16
ORIENTBELL,Orient Bell Ltd.,,4.78,4.78,19.19,166.87,166.87,0.0,344.64,21.92,7.51,1.84,4.78,,6.35,2.17,0.53,1.38,2.86,3.41,1.62,0.21,117.51,,1.67,0.9,6.11,10.44,2.6,89.56,97.4,,125.77,0.26,4.02,0.16,89.55,0.33,0.16,0.09
ORIENTELEC,Orient Electric Ltd.,,3.71,3.7,5.6,16.94,16.94,1.15,97.16,8.51,6.62,5.39,3.7,,8.75,6.8,5.54,3.81,21.87,32.65,8.18,0.26,214.67,,1.32,0.78,7.2,31.03,20.54,68.97,79.46,,"4,279.23",2.08,23.71,2.03,68.96,11.66,2.03,0.02
ORIENTPPR,Orient Paper and Industries Ltd.,,0.94,0.94,2.5,59.51,59.51,0.5,28.59,2.8,1.23,0.99,0.94,,9.78,4.31,3.45,3.28,1.57,1.72,1.17,0.02,35.78,,0.8,0.36,7.63,63.88,23.98,36.12,76.02,,329.71,0.54,5.56,0.51,36.11,0.25,0.51,0.06
ORISSAMINE,Orissa Minerals Development Company Ltd.,,-127.82,-127.82,-123.66,95.13,95.13,0.0,0,-40.82,-44.98,-80.61,-127.82,,0,0,0,0,-134.36,-44.71,-15.99,5.43,0.0,,0.54,0.47,0,0,0.0,0,0,,707.7,0,-28.9,0,0,9.8,0,-0.14
OSWALGREEN,Oswal Greentech Ltd.,,2.78,2.78,2.94,92.93,92.93,0.0,0.71,5.05,4.9,3.97,2.78,,708.43,686.98,556.13,390.26,2.99,5.25,2.93,0,0.75,,21.16,18.26,0.16,0,0.0,0,0,,176.79,9.66,1.36,9.93,0,0.08,9.94,0.39
PAGEIND,Page Industries Ltd.,,307.72,307.72,362.72,735.05,735.05,161.0,"2,640.79",499.57,444.56,414.21,307.71,,18.91,16.83,15.68,11.65,41.86,51.85,22.68,0.03,194.68,,1.82,0.53,4.1,52.32,44.38,47.68,55.62,,"18,791.19",6.38,33.72,6.41,47.67,23.03,6.41,0.02
PAISALO,Paisalo Digital Ltd.,,12.78,12.78,13.72,177.85,178.7,1.0,79.78,50,49.06,17.48,12.78,,62.67,61.48,21.9,16.01,7.18,20.72,2.61,1.42,16.31,,1.87,1.87,0,7.82,7.28,92.18,92.72,,"1,724.24",5.11,8.15,2.03,92.17,0.91,2.03,0.08
PALASHSECU,Palash Securities Ltd.,,-0.1,-0.1,-0.07,19.45,19.45,0.0,0.07,0.13,0.1,-0.1,-0.1,,182.56,148.41,-139.04,-139.04,-0.49,0.45,-0.42,0.15,0.3,,97.79,97.79,0,0,0.0,0,0,,21.15,304.79,166.95,262.33,0,0.94,263.77,-0.01
PANACHE,Panache Digilife Ltd.,,1.7,1.7,2.66,24.15,24.15,0.25,59.4,5.61,4.66,2.56,1.7,,9.44,7.83,4.3,2.86,7.05,16.38,2.14,0.93,74.95,,1.35,0.9,2.6,4.4,2.82,95.6,97.18,,79.3,1.11,11.78,0.76,95.59,1.87,0.76,0.04
PANAMAPET,Panama Petrochem Ltd.,,3.01,3.01,3.79,63.23,63.23,1.2,134.47,6.56,5.78,3.57,3.01,,4.87,4.29,2.65,2.24,4.76,8.92,2.93,0,131.14,,1.9,1.06,4.23,39.82,31.63,60.18,68.37,,148.89,0.18,3.75,0.22,60.17,0.48,0.22,0.1
PARACABLES,Paramount Communications Ltd.,,1.53,1.52,2.03,9.76,9.76,0.0,32.92,2.6,2,1.43,1.43,,7.9,6.08,4.34,4.34,14.66,9.61,5.14,1.03,1.24,,2.74,1.89,5.26,0,0.0,0,0,,293.12,0.48,6.12,0.2,0,0.69,0.2,0.21
PARAGMILK,Parag Milk Foods Ltd.,,10.8,10.78,16.92,107.95,107.95,0.5,284.88,25.57,19.45,14.92,10.8,,8.97,6.82,5.23,3.79,10,16.83,5.46,0.4,144.11,,1.68,0.77,3.81,9.27,5.92,90.73,94.08,,874.88,0.37,4.08,0.22,90.72,0.59,0.22,0.17
PARASPETRO,Paras Petrofils Ltd.,,-0.04,-0.04,-0.04,0.56,0.56,0.0,0,0.02,0.02,-0.04,-0.04,,0,0,0,0,-6.55,2.88,-5.48,0,0.0,,46.22,46.22,0,0,0.0,0,0,,9.02,0,14.09,0,0,0.3,0,-0.22
PATANJALI,Patanjali Foods Ltd.,,871.28,871.28,263.99,113.97,113.97,0.0,443.52,15.5,10.91,258.92,259.4,,3.49,2.46,58.37,58.48,227.59,4.85,97.51,0.93,1.66,,2.13,1.03,8.61,0,0.0,0,0,,"8,177.57",0.62,17.84,0.38,0,1.5,0.38,1.52
PATELENG,Patel Engineering Company Ltd.,,1.3,0.89,2.35,62.56,62.56,0.0,57.16,10.77,9.33,1.5,0.91,,18.84,16.32,2.62,1.59,1.45,9.3,0.49,0.73,31.17,,1.23,0.4,0.83,0,0.0,0,0,,"2,129.59",0.91,4.84,0.16,0,0.14,0.16,0.1
PATINTLOG,Patel Integrated Logistics Ltd.,,6.5,6.5,8.86,71.98,71.98,0.1,210.09,8.8,6.44,7.76,6.5,,4.19,3.06,3.69,3.09,9.02,7.42,5.22,0.49,169.14,,2.34,2.34,0,7.69,5.64,92.31,94.36,,62.39,0.18,4.28,0.05,92.3,0.14,0.05,0.63
PCBL,PCBL Ltd.,,16.45,16.45,21.81,98.16,98.16,7.0,188.21,28.38,23.02,20.36,16.45,,15.07,12.23,10.81,8.74,16.75,17.49,8.61,0.32,98.52,,1.07,0.75,9.94,42.55,32.09,57.45,67.91,,"1,517.18",0.47,3.1,0.33,57.44,0.64,0.33,0.26
PCJEWELLER,PC Jeweller Ltd.,,1.99,1.98,2.87,101.41,101.41,0.0,125.14,13.36,12.48,3.13,1.99,,10.67,9.97,2.5,1.58,1.96,11.86,0.99,0.57,62.65,,1.98,0.57,0.94,0,0.0,0,0,,"2,511.97",0.51,4.77,0.09,0,0.11,0.09,0.17
PDMJEPAPER,Pudumjee Paper Products Ltd.,,2.87,2.88,4.15,29.48,29.48,0.2,63.66,6.42,5.13,4.32,2.87,,10.07,8.06,6.79,4.5,9.72,12.85,5.27,0.19,117.17,,1.73,1.06,6.58,12.21,8.43,87.79,91.57,,147.38,0.24,2.42,0.17,87.78,0.36,0.17,0.27
PDSL,PDS Ltd.,,1.03,1.03,2,42.64,42.64,0.0,15.79,3.25,2.27,1.6,1.03,,20.56,14.39,10.14,6.5,2.4,4.99,1.82,0.1,28.07,,0.33,0.33,0,0,0.0,0,0,,743.86,18.09,87.95,17.86,0,6.61,17.86,0.0
PEARLPOLY,Pearl Polymers Ltd.,,-6.63,-6.63,-2.84,20.55,20.55,0.0,82.92,-1.14,-4.92,-7.41,-6.63,,-1.36,-5.93,-8.93,-7.99,-32.23,-18.89,-10.56,0.76,132.2,,0.91,0.59,7.08,0,0.0,0,0,,45.77,0.33,-23.95,0.16,0,0.63,0.16,-0.51
PENIND,Pennar Industries Ltd.,,3.47,3.47,6.55,47.96,47.96,0.0,144.43,12.95,10.01,4.27,3.62,,8.96,6.92,2.95,2.5,7.53,16.65,2.84,0.57,113.78,,1.12,0.67,4.79,0,0.0,0,0,,545.43,0.26,2.9,0.1,0,0.29,0.1,0.26
PERSISTENT,Persistent Systems Ltd.,,53.17,53.17,60.61,300.76,300.76,12.0,275.84,77.58,70.31,69.73,53.35,,28.12,25.48,25.27,19.34,17.73,22.99,15.31,0,79.2,,4.48,4.48,0,28.11,24.74,71.89,75.26,,"3,917.93",1.86,6.61,2,71.88,1.83,2,0.1
PETRONET,Petronet LNG Ltd.,,17.98,17.98,23.16,73.02,73.02,12.5,236.35,29.08,23.91,20.74,17.98,,12.3,10.11,8.77,7.6,24.62,22.03,14.42,0.01,189.59,,2.91,2.71,73.72,55.6,43.18,44.4,56.82,,"25,609.88",0.72,5.87,0.85,44.39,2.74,0.85,0.09
PFC,Power Finance Corporation Ltd.,,21.42,21.42,21.45,171.07,171.07,9.5,126.37,113.84,113.81,31.03,21.42,,90.08,90.05,24.55,16.95,12.52,10.85,1.56,6.87,9.22,,4.21,4.21,0,44.35,44.27,55.65,55.73,,"334,404.03",10.02,11.13,0.73,55.64,0.54,0.73,0.23
PFIZER,Pfizer Ltd.,,111.28,111.28,133.85,742.18,742.18,330.0,470.31,165.37,142.81,140.43,111.29,,35.16,30.36,29.86,23.66,14.99,18.49,11.55,0,48.84,,3.49,3,5,24.37,20.26,75.63,79.74,,"16,195.40",7.53,21.41,8.56,75.62,5.42,8.56,0.03
PFOCUS,Prime Focus Ltd.,,5.57,5.57,7.82,42.28,42.28,0.0,4.41,2.15,-0.1,4.48,5.57,,48.84,-2.26,101.56,126.37,13.17,-0.17,8.47,0.28,6.7,,2.35,2.35,0,0,0.0,0,0,,"1,115.10",8.45,17.31,5.76,0,0.6,5.76,0.22
PGEL,PG Electroplast Ltd.,,1.39,1.39,9.69,90.24,90.24,0.0,327.42,21.7,13.35,4.77,1.34,,6.62,4.07,1.45,0.4,1.48,10.26,0.52,0.98,127.85,,0.94,0.59,7.56,0,0.0,0,0,,210.58,0.33,4.97,0.09,0,0.31,0.09,0.05
PGHH,Procter and Gamble Hygiene and Health Care Ltd.,,133.42,133.42,148.17,356.7,356.7,105.0,924.83,199.57,184.82,182.95,133.42,,21.57,19.98,19.78,14.42,37.4,48.64,23.68,0,164.18,,2.23,1.89,14.64,35.97,32.39,64.03,67.61,,"32,060.95",10.68,49.49,10.98,64.02,28.47,10.98,0.01
PGIL,Pearl Global Industries Ltd.,,2.31,2.31,10.44,141.19,141.19,3.0,380.97,23.93,15.8,5.03,2.31,,6.28,4.14,1.32,0.6,1.63,7.93,0.7,0.67,115.59,,1.19,0.67,5.58,129.74,28.72,-29.74,71.28,,414.96,0.5,8,0.29,-29.74,0.78,0.29,0.02
PIIND,PI Industries Ltd.,,32.04,32.04,41.7,187.76,187.76,4.0,239.62,54.03,44.38,43.07,32.05,,22.54,18.51,17.97,13.37,17.06,19.83,10.77,0.2,80.52,,1.63,0.92,4.59,14.04,10.79,85.96,89.21,,"16,537.29",5,22.18,4.88,85.95,6.23,4.88,0.03
PILANIINVS,Pilani Investment and Industries Corporation Ltd.,,102.53,102.53,103.02,"5,512.58","5,512.58",25.0,193.12,179.72,179.22,124.76,102.53,,93.06,92.8,64.6,53.09,1.85,3.18,1.65,0.1,3.12,,11.28,11.28,0,24.38,24.26,75.62,75.74,,"1,304.70",8.54,9.18,5.82,75.61,0.2,5.82,0.09
PILITA,Pil Italica Lifestyle  Ltd.,,0.03,0.03,0.05,2.57,2.57,0.0,2.07,0.21,0.19,0.18,0.03,,10.12,9.3,8.91,1.64,1.32,7.49,1.14,0.06,69.6,,6.39,5.21,4.35,0,0.0,0,0,,77.6,1.6,15.78,1.52,0,1.23,1.52,0.01
PIONEEREMB,Pioneer Embroideries Ltd.,,3.32,3.32,6.81,36.23,36.23,0.0,95.27,8.39,4.9,3.32,3.32,,8.8,5.14,3.48,3.48,9.16,11.47,5.11,0.31,146.94,,1.15,0.53,6.96,0,0.0,0,0,,69.95,0.29,3.34,0.18,0,0.48,0.18,0.19
PITTIENG,Pitti Engineering Ltd.,,5.42,5.42,13.89,64.82,64.82,0.0,163.78,25.39,16.84,6.19,5.33,,15.5,10.27,3.78,3.25,8.22,17.53,2.86,1.09,88.08,,1.1,0.67,4.15,0,0.0,0,0,,280,0.53,3.44,0.13,0,0.33,0.13,0.25
PKTEA,Peria Karamalai Tea and Produce Company Ltd.,,-11.68,-11.68,2.02,529.86,529.86,0.5,127.21,16.04,2.34,-5.85,-11.68,,12.6,1.83,-4.59,-9.18,-2.2,0.41,-1.82,0.14,19.83,,1.68,1.24,4.02,-6.42,37.21,106.42,62.79,,42.4,1.08,8.54,0.54,106.42,0.13,0.54,-0.17
PLASTIBLEN,Plastiblends India Ltd.,,14.3,14.3,20.86,108.08,108.08,3.75,233.12,26.96,20.4,19.83,14.3,,11.56,8.75,8.5,6.13,13.23,16.45,9.09,0.14,148.17,,2.52,1.38,6.15,54.78,37.55,45.22,62.45,,338.66,0.56,4.83,0.49,45.21,1.07,0.49,0.12
PNB,Punjab National Bank,,0.62,0.62,1.4,85.49,92.55,0.0,79.85,0.5,,"7,821,932.47","48,878.96","170,930,059.65",,"76,420,502.41","477,548.86","1,669,991,538.78",,1.8,42.97,0.62,-16.61,0.04,0.58,2.09,41.81,6.47,1.11,-1.07,1.44,4.37,,"737,469.93",13.71,0.38,0.41,100,0.02,
PNC,Pritish Nandy Communications Ltd.,,0.61,0.61,0.8,57.24,57.24,0.0,18.86,1.02,0.83,0.46,0.61,,5.38,4.38,2.42,3.22,1.06,1.24,0.83,0.03,25.8,,7.57,1.47,0.48,0,0.0,0,0,,0.21,0.01,0.14,0.4,0,0.13,0.4,0.08
PODDARMENT,Poddar Pigments Ltd.,,20.03,20.03,22.79,177.36,177.36,0.0,336.16,30.2,27.45,27.16,20.03,,8.98,8.16,8.07,5.95,11.29,15.14,9.61,0,161.38,,4.99,3.22,7.02,0,0.0,0,0,,109.74,0.31,3.42,0.34,0,0.65,0.34,0.18
POLYMED,Poly Medicure Ltd.,,10.47,10.46,14.92,48.65,48.65,2.0,73.22,20.25,15.8,13.8,10.47,,27.65,21.57,18.84,14.29,21.52,24.73,12.48,0.36,87.32,,1.66,1.09,6.4,19.1,13.4,80.9,86.6,,"2,211.61",3.42,12.37,3.22,80.89,4.84,3.22,0.04
POLYPLEX,Polyplex Corporation Ltd.,,71.85,71.85,87.32,189.29,189.29,17.0,390.86,113.72,96.98,96.14,70.58,,29.09,24.81,24.59,18.05,37.28,44.59,26.76,0.21,148.22,,2.87,1.92,8.88,72.37,58.49,27.63,41.51,,"1,098.49",0.86,2.97,0.77,27.62,1.58,0.77,0.24
PONNIERODE,Ponni Sugars (Erode) Ltd.,,35.98,35.98,44.57,287.74,287.74,4.0,361.03,52.83,44.23,41.73,35.98,,14.63,12.25,11.55,9.96,12.5,14.67,9.81,0.07,98.48,,1.97,1.3,8.23,5.55,4.48,94.45,95.52,,132.62,0.43,2.92,0.37,94.44,0.47,0.37,0.27
