Company_Name,Revenue,Net Profit,EPS,BVPS,ROE,Debt to Equity,Symbol,URL
Vinati Organics Limited,2084.0,457.0,44.56,215.82,20.64,0.0,VINATIORGA,https://www.moneycontrol.com/india/stockpricequote/chemicals/vinatiorganics/VO01
Vinyl Chemicals (India) Limited,1012.0,35.0,19.44,61.92,31.45,0.0,VINYLINDIA,https://www.moneycontrol.com/india/stockpricequote/chemicals/vinylchemicalsindia/VCI02
VIP Clothing Limited,200.0,6.0,0.8,18.3,4.39,0.57,VIPCLOTHNG,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/vipclothing/MI53
VIP Industries Limited,2082.0,152.0,10.76,45.3,23.74,0.28,VIPIND,https://www.moneycontrol.com/india/stockpricequote/householdpersonal-products/vipindustries/VIP
Vipul Limited,74.0,-117.0,-9.78,9.82,-102.37,2.32,VIPULLTD,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-real-estate/vipul/V04
Visaka Industries Limited,1653.0,53.0,6.2,445.41,6.94,0.5,VISAKAIND,https://www.moneycontrol.com/india/stockpricequote/cement-productsbuilding-materials/visakaindustries/VI11
Visagar Polytex Limited,0.0,-1.0,-0.05,0.63,-7.61,0.46,VIVIDHA,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/visagarpolytex/VP10
V-Mart Retail Limited,2467.0,-7.0,-3.97,429.38,-0.92,0.17,VMART,https://www.moneycontrol.com/india/stockpricequote/retail/v-martretail/VR03
Voltamp Transformers Limited,1385.0,199.0,197.63,1094.41,18.05,0.0,VOLTAMP,https://www.moneycontrol.com/india/stockpricequote/power-transmissionequipment/voltamptransformers/VT9
Voltas Limited,9498.0,256.0,4.08,166.07,2.47,0.11,VOLTAS,https://www.moneycontrol.com/india/stockpricequote/diversified/voltas/V
VRL Logistics Limited,2648.0,166.0,36.58,110.46,33.12,0.18,VRLLOG,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/vrllogistics/VL03
Vardhman Special Steels Limited,1734.0,100.0,24.76,158.07,15.64,0.22,VSSL,https://www.moneycontrol.com/india/stockpricequote/steel-mediumsmall/vardhmanspecialsteels/VSS01
VST Industries Limited,1292.0,326.0,211.75,763.96,27.71,0.0,VSTIND,https://www.moneycontrol.com/india/stockpricequote/cigarettes/vstindustries/VST
V.S.T Tillers Tractors Limited,1006.0,92.0,106.9,954.28,11.2,0.0,VSTTILLERS,https://www.moneycontrol.com/india/stockpricequote/auto-tractors/vsttillerstractors/VST01
Vardhman Textiles Limited,10137.0,764.0,27.96,304.16,9.28,0.2,VTL,https://www.moneycontrol.com/india/stockpricequote/textiles-spinning-cotton-blended/vardhmantextiles/VT10
VA Tech Wabag Limited,2960.0,1.0,2.07,253.16,0.81,0.14,WABAG,https://www.moneycontrol.com/india/stockpricequote/infrastructure-general/vatechwabag/VTW
Walchandnagar Industries Limited,322.0,19.0,4.26,53.07,8.02,1.2,WALCHANNAG,https://www.moneycontrol.com/india/stockpricequote/engineering-heavy/walchandnagarindustries/WI01
Wanbury Limited,499.0,-10.0,-3.18,-10.03,0.0,-1.95,WANBURY,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/wanbury/W12
Weizmann Limited,135.0,6.0,2.69,40.82,6.58,0.18,WEIZMANIND,https://www.moneycontrol.com/india/stockpricequote/textiles-processing/weizmann/W02
Welspun Corp Limited,9758.0,123.0,7.91,184.49,4.38,0.7,WELCORP,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/welspuncorp/WGS
Welspun Enterprises Limited,2758.0,685.0,48.19,157.49,30.67,0.32,WELENT,https://www.moneycontrol.com/india/stockpricequote/constructioncontracting-civil/welspunenterprises/MSK
Welspun Investments and Commercials Limited,7.0,5.0,15,523.66,2.86,0.0,WELINV,https://www.moneycontrol.com/india/stockpricequote/finance-investments/welspuninvestmentscommercials/WIC01
Williamson Magor & Company Limited,3.0,17.0,15.61,-116.35,-13.41,-4.51,WILLAMAGOR,https://www.moneycontrol.com/india/stockpricequote/finance-investments/williamsonmagorcompany/WMC
Windsor Machines Limited,377.0,4.0,0.71,44.86,1.66,0.13,WINDMACHIN,https://www.moneycontrol.com/india/stockpricequote/engineering-heavy/windsormachines/WM01
The Western India Plywoods Limited,107.0,3.0,4.31,48.48,8.88,0.42,WIPL,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/thewesternindiaplywoods/TWI
Wipro Limited,90487.0,11372.0,20.73,141.63,14.61,0.19,WIPRO,https://www.moneycontrol.com/india/stockpricequote/computers-software/wipro/W
Wockhardt Limited,2651.0,-621.0,-38.79,254.31,-16.66,0.56,WOCKPHARMA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/wockhardt/W05
Wonderla Holidays Limited,429.0,148.0,26.33,167.9,15.68,0.0,WONDERLA,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/wonderlaholidays/WH01
W S Industries (I) Limited,79.0,3.0,5.86,10.74,43.73,1.43,WSI,https://www.moneycontrol.com/india/stockpricequote/electric-equipment/wsindustries/WSI
West Coast Paper Mills Limited,4920.0,1087.0,142.62,463.99,36.5,0.08,WSTCSTPAPR,https://www.moneycontrol.com/india/stockpricequote/paper/westcoastpapermills/WCP
Xchanging Solutions Limited,174.0,44.0,4.03,60.7,6.63,0.0,XCHANGING,https://www.moneycontrol.com/india/stockpricequote/computers-software-mediumsmall/xchangingsolutions/CS20
Xelpmoc Design And Tech Limited,14.0,-15.0,-11.05,46.63,-23.88,0.0,XELPMOC,https://www.moneycontrol.com/india/stockpricequote/computers-software/xelpmocdesigntech/XDT
Xpro India Limited,510.0,45.0,25.57,128.24,19.42,0.15,XPROINDIA,https://www.moneycontrol.com/india/stockpricequote/packaging/xproindia/XI
Yes Bank Limited,22702.0,736.0,0.28,14.16,1.8,,YESBANK,https://www.moneycontrol.com/india/stockpricequote/banks-private-sector/yesbank/YB
Zee Entertainment Enterprises Limited,8087.0,47.0,0.5,111.62,0.44,0.0,ZEEL,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/zeeentertainmententerprises/ZEE
Zenith Exports Limited,62.0,1.0,2.92,147.75,1.97,0.12,ZENITHEXPO,https://www.moneycontrol.com/india/stockpricequote/textiles-syntheticsilk/zenithexports/ZE
Zenith Steel Pipes & Industries Limited,164.0,-11.0,-1.01,-18.0,0.0,-0.86,ZENITHSTL,https://www.moneycontrol.com/india/stockpricequote/steel-tubespipes/zenithsteelpipesindustries/ZBI
Zensar Technologies Limited,4848.0,327.0,14.47,131.4,11.0,0.0,ZENSARTECH,https://www.moneycontrol.com/india/stockpricequote/computers-software/zensartechnologies/ZT02
ZF Commercial Vehicle Control Systems India Limited,3444.0,317.0,167.48,1270.12,13.18,0.0,ZFCVINDIA,https://www.moneycontrol.com/india/stockpricequote/auto-ancillaries-others/zfcommercialvehiclecontrolsystemsindia/WAB
Zodiac Clothing Company Limited,174.0,15.0,6.42,107.4,5.72,0.13,ZODIACLOTH,https://www.moneycontrol.com/india/stockpricequote/textiles-readymade-apparels/zodiacclothingcompany/ZCC
Zota Health Care LImited,139.0,-5.0,-2.29,31.94,-7.18,0.0,ZOTA,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/zotahealthcare/ZHC
ZUARI INDUSTRIES LIMITED,955.0,-74.0,102.84,779.97,13.11,1.12,ZUARIIND,https://www.moneycontrol.com/india/stockpricequote/fertilisers/zuariindustries/ZI01
