Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
NH,Narayana Hrudayalaya Ltd.,,"2,398.49",0,"2,398.49","2,411.99",106.38,"2,518.37",,0,0,968.63,-6.04,504.16,38.66,118.8,688.66,"2,312.87",205.5,0,205.5,,36.06,0.84,36.69,0,71.9,133.6,133.6,133.6,,,6.58,6.58,,0,0,,0,0.0,,0,0.0,10
NIACL,New India Assurance Company Ltd.,,"28,905.28",0,"28,905.28","35,641.76",97.58,"35,739.34",,0,0,0,0,"2,977.87",29.5,83.29,"32,467.63","35,579.43",159.91,0,159.91,,49.43,0,-16.09,-37.7,-4.36,164.27,164.27,164.27,,,1,1,,0,0,,0,0.0,,0,0.0,6
NIBL,NRB Industrial Bearings Ltd.,,68.01,0.00,68.01,69.44,1.28,70.73,,27.83,0.00,0.00,0.09,15.93,7.83,9.11,19.75,80.55,-9.82,0.00,-9.82,,0.00,0.00,0.0,0.0,0.00,-9.82,-9.82,-9.82,,,-4.05,-4.05,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
NILAINFRA,Nila Infrastructures Ltd.,,92.19,0,92.19,93.35,12.79,106.13,,0,0,84.03,-4.53,3.38,14.79,1.87,2.95,102.48,3.65,0,3.65,,-0.16,0,1.3,0,1.14,2.51,2.51,2.51,,,0.06,0.06,,0,0,,0,0.0,,0,0.0,0
NILKAMAL,Nilkamal Ltd.,,"2,455.10",0,"2,455.10","2,475.48",18.49,"2,493.96",,"1,105.56",480.94,0,-79.34,176.14,27.95,96.9,581.81,"2,389.96",104,0,104,,24.48,0,0.22,0,24.71,79.29,79.29,79.29,,,53.14,53.14,,0,0,,0,0.0,,14.92,0.0,150
NITCO,Nitco Ltd.,,403.45,0,403.45,408.67,7.45,416.12,,27.91,289.1,3.96,9.76,53.35,64.33,30,63.59,541.99,-125.87,0,-125.87,,0,0,0,0,0,-125.87,-125.87,-125.87,,,-17.46,-17.46,,0,0,,0,0.0,,0,0.0,0
NITINSPIN,Nitin Spinners Ltd.,,"2,663.97",0,"2,663.97","2,692.32",1.84,"2,694.16",,"1,570.35",0,285.57,-94.14,132.73,55.34,87.4,146.19,"2,183.44",510.72,-4.54,506.17,,167.74,0,12.29,0,180.03,326.14,326.14,326.14,,,58.01,58.01,,0,0,,0,0.0,,16.87,0.0,40
NKIND,NK Industries Ltd.,,0,0,0,2.4,0.43,2.83,,0,0,0.05,0,0.41,0,4.35,0.49,5.31,-2.48,0,-2.48,,0,0,-0.62,0,-0.62,-1.86,-1.86,-1.86,,,-3.1,-3.1,,0,0,,0,0.0,,0,0.0,0
NOCIL,NOCIL Ltd.,,"1,561.25",0,"1,561.25","1,571.31",4.84,"1,576.15",,945.24,2.72,0,-88.94,77.71,1.07,47.08,351.68,"1,336.56",239.59,0,239.59,,56.26,0,5.3,2.08,63.64,175.95,175.95,175.95,,,10.57,10.54,,0,0,,0,0.0,,33.28,0.0,30
NORBTEAEXP,Norben Tea and Exports Ltd.,,5.56,0,5.56,5.97,0.07,6.03,,0,0,0,-0.37,3.64,0.66,0.52,1.78,6.24,-0.2,0,-0.2,,0.01,0.01,0.06,0,0.06,-0.27,-0.27,-0.27,,,-0.23,-0.23,,0,0,,0,0.11,,0,0.0,0
NRAIL,NR Agarwal Industries Ltd.,,"1,600.61",0,"1,600.61","1,616.51",11.43,"1,627.94",,999.88,0,0,9.7,71.45,25.23,34.4,392.67,"1,533.32",94.61,0,94.61,,16.58,0,17.01,0,33.59,61.02,61.02,61.02,,,35.85,35.85,,0,0,,0,0.0,,0,0.0,0
NRBBEARING,NRB Bearings Ltd.,,889.38,0,889.38,913.84,15.05,928.89,,416.37,0,0,-26.31,121.81,15.44,32.62,272.01,831.94,96.95,-3.93,93.02,,22.78,0,0.1,0,22.88,70.14,70.14,70.14,,,7.24,7.24,,0,0,,0,0.0,,4.85,0.0,100
NTPC,NTPC Ltd.,,"115,021.82",0,"115,021.82","116,137.33","3,905.10","120,042.43",,0,0,0,0,"5,289.51","7,350.91","11,234.14","9,388.22","100,876.68","19,165.75",0,"19,165.75",,"3,377.36",0,989.89,-0.86,"4,366.39","14,799.36","16,111.42","16,111.42",,,16.62,15.26,,0,0,,0,0.0,,"3,878.67",0.0,70
NUCLEUS,Nucleus Software Exports Ltd.,,448.06,0,448.06,448.06,34.07,482.13,,0,0,17.35,0,335.88,0.39,13.23,58.42,425.27,56.86,0,56.86,,12.86,0,1.9,0,14.76,42.1,42.1,42.1,,,14.7,14.7,,0,0,,0,0.0,,17.42,32.4,70
OAL,ORIENTAL AROMATICS Ltd.,,866.35,0,866.35,868.79,4.38,873.17,,615.58,0,104.75,-42.77,47.9,4.1,16.95,49.88,796.39,76.78,0,76.78,,20.25,0,0.43,2.05,22.72,54.06,54.06,54.06,,,16.06,16.06,,0,0,,0,0.0,,5.05,0.0,30
OCCL,Oriental Carbon and Chemicals Ltd.,,378.15,0,378.15,387.79,6.12,393.9,,140.5,0.06,0,-5.9,45.71,5.67,23,130.02,339.06,54.84,0,54.84,,9.52,0,5.38,0,14.9,39.95,39.95,39.95,,,39.99,39.99,,0,0,,0,0.0,,16.98,0.0,140
OFSS,Oracle Financial Services Software Ltd.,,"3,896.13",0.00,"3,896.13","3,896.13",256.01,"4,152.15",,0.00,0.00,145.52,0.00,"1,454.55",3.23,67.98,104.71,"1,775.99","2,376.15",0.00,"2,376.15",,573.03,0.00,-8.09,0.0,564.94,"1,811.21","1,811.21","1,811.21",,,210.19,209.08,,0.0,0.00,,0.0,0.0,,"1,722.34",0.0,"3,800.00"
OIL,Oil India Ltd.,,"14,237.17",0.29,"14,236.88","14,529.89","1,897.47","16,427.36",,0,120.09,0,-49.95,"1,700.35",783.1,"1,496.78","6,359.09","11,440.86","4,986.50",0,"4,986.50",,"1,123.24",0,-24.05,0,"1,099.19","3,887.31","3,887.31","3,887.31",,,35.85,35.85,,0,0,,0,0.0,,"1,165.73",0.0,143
OILCOUNTUB,Oil Country Tubular Ltd.,,0.00,0.00,0.00,0.00,0.10,0.10,,0.00,0.00,0.00,0.00,2.09,24.66,19.38,5.29,51.43,-51.32,0.00,-51.32,,0.00,0.00,0.0,0.0,0.00,-51.32,-51.32,-51.32,,,-11.52,-11.52,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
OLECTRA,Olectra Greentech Ltd.,,584.65,0,584.65,585.43,7.87,593.3,,415.26,0,23.72,7.87,30.79,9.27,24.85,26.94,538.69,54.61,-2.55,52.07,,-2.51,0,18.88,0,16.37,35.7,35.7,35.7,,,4.35,4.35,,0,0,,0,0.0,,0,0.0,10
ONGC,Oil and Natural Gas Corporation Ltd.,,"109,962.30",26.53,"109,935.77","110,318.87","6,515.58","116,834.45",,"3,272.47",0,"5,508.29",-142.95,"11,082.09","2,359.86","18,076.22","48,299.14","75,794.46","41,039.99",0,"41,039.99",,"9,454.00",0,"-8,241.75",-478,734.25,"40,305.74","40,305.74","40,305.74",,,32.04,32.04,,0,0,,0,0.0,,"11,448.13",0.0,210
ONWARDTEC,Onward Technologies Ltd.,,234.4,0,234.4,234.4,5.6,240,,0,0,0.01,0,176.16,1.01,9.21,40.59,226.98,13.02,0,13.02,,2.76,0,0.93,0,3.69,9.32,9.32,9.32,,,4.97,4.79,,0,0,,0,0.0,,5.25,0.0,30
OPTIEMUS,Optiemus Infracom Ltd.,,422.84,0,422.84,429.73,43.12,472.85,,0,405.4,5.06,2.85,4.65,3.5,0.05,25.56,447.08,25.77,0,25.77,,8.17,0,-0.14,-0.79,7.24,18.53,18.53,18.53,,,2.16,2.16,,0,0,,0,0.0,,0,0.0,0
ORBTEXP,Orbit Exports Ltd.,,120.98,0,120.98,123.11,4.42,127.53,,52.74,0,0,-8.93,21.6,1.95,11.86,26.7,105.93,21.6,-0.52,21.09,,4.64,0,0.51,0.05,5.2,15.89,15.89,15.89,,,5.8,5.8,,0,0,,0,0.0,,0,0.0,0
ORIENTALTL,Oriental Trimex Ltd.,,18.53,0,18.53,18.53,1.93,20.46,,0.25,17.54,0.26,-0.28,0.68,5.33,1.47,0.59,25.83,-5.37,0,-5.37,,0,0,0.49,0,0.49,-5.87,-5.87,-5.87,,,-1.88,-1.88,,0,0,,0,0.0,,0,0.0,0
ORIENTBELL,Orient Bell Ltd.,,663.36,12.65,650.71,654.31,3.03,657.34,,95.7,179.41,0,-5.45,92.46,4.11,20.62,236.5,623.36,33.99,0,33.99,,10.16,0,-7.37,0.16,2.95,31.04,31.04,31.04,,,21.57,21.26,,0,0,,0,0.0,,0.72,0.0,10
ORIENTELEC,Orient Electric Ltd.,,"2,407.14",0,"2,407.14","2,448.37",5.81,"2,454.18",,843.32,979.3,0,-56.01,190.46,20.29,47.08,259.98,"2,284.42",169.76,0,169.76,,43.16,0,-0.04,0,43.12,126.64,126.64,126.64,,,5.97,5.95,,0,0,,0,0.0,,42.42,0.0,200
ORIENTPPR,Orient Paper and Industries Ltd.,,580.93,0,580.93,585.65,9.17,594.82,,171.91,0,0,5.49,81.34,4.98,31.2,343.81,638.73,-43.91,0,-43.91,,-0.76,0,-14.27,0,-15.04,-28.88,-28.88,-28.88,,,-1.36,-1.36,,0,0,,0,0.0,,5.3,0.0,25
ORISSAMINE,Orissa Minerals Development Company Ltd.,,82.68,0,82.68,82.68,6.79,89.47,,0,0,0,6.68,21.38,30,15.31,29.82,103.19,-13.72,0.15,-13.57,,0,0,0.92,0,0.92,-14.49,-14.49,-14.49,,,-24.16,-24.16,,0,0,,0,0.0,,0,0.0,0
OSWALGREEN,Oswal Greentech Ltd.,,9.66,0,9.66,24.01,81.72,105.73,,0,39.03,0,-27.61,13.1,1.16,3.58,15.28,44.54,61.19,0,61.19,,14.55,0,0.58,0,15.14,46.05,46.05,46.05,,,1.79,1.79,,0,0,,0,0.0,,0,0.0,15
PAGEIND,Page Industries Ltd.,,"3,725.23",0,"3,725.23","3,886.47",20.98,"3,907.44",,"1,008.06",883.61,0,-182.7,720.1,32.2,65.47,671.93,"3,198.67",708.77,0,708.77,,173.6,0,-2.02,0.66,172.24,536.53,536.53,536.53,,,481.03,481.03,,0,0,,0,0.0,,334.62,0.0,"3,700.00"
PAISALO,Paisalo Digital Ltd.,,356.4,0,356.4,356.4,0,356.4,,0,0,0,0,23.78,166.79,3.23,16.67,250.01,106.39,0,106.39,,26.72,0,0.96,0,27.68,78.71,78.71,78.71,,,18.59,18.59,,0,0,,0,0.0,,4.39,0.0,10
PALASHSECU,Palash Securities Ltd.,,0.82,0,0.82,0.82,1.62,2.44,,0,0,0.07,0,0,0.11,0.02,0.38,0.57,1.87,0,1.87,,0,0,0,0.01,0.01,1.86,1.86,1.86,,,1.86,1.86,,0,0,,0,0.0,,0,0.0,0
PANACHE,Panache Digilife Ltd.,,85.28,0,85.28,85.28,3.28,88.55,,83.23,0,0,-8.8,3.68,3.27,0.7,3.34,85.43,3.12,-0.15,2.98,,0.8,0,0.08,0,0.88,2.1,2.1,2.1,,,1.54,1.54,,0,0,,0,0.0,,0,0.0,0
PANAMAPET,Panama Petrochem Ltd.,,"1,539.56",0,"1,539.56","1,539.56",5.55,"1,545.11",,"1,136.53",22.25,0,17.39,20.19,4.24,5.44,111.74,"1,317.79",227.32,0,227.32,,57.2,0,-1.48,0.21,55.92,171.4,171.4,171.4,,,28.33,28.33,,0,0,,0,0.0,,24.2,0.0,400
PARACABLES,Paramount Communications Ltd.,,578.88,0,578.88,580.94,3.74,584.68,,459.27,0,0,-5.7,22.94,6.41,9.54,84.01,576.47,8.21,0,8.21,,0,0,0,0,0,8.21,8.21,8.21,,,0.42,0.42,,0,0,,0,0.0,,0,0.0,0
PARAGMILK,Parag Milk Foods Ltd.,,"1,996.60",0,"1,996.60","2,025.61",8.96,"2,034.57",,"1,827.97",8.24,0,222.34,77.34,47.04,50.93,318.45,"2,552.30",-517.73,0,-517.73,,0,0,7.92,3.51,11.42,-529.16,-529.16,-529.16,,,-56.56,-55.19,,0,0,,0,0.0,,0,0.0,0
PARASPETRO,Paras Petrofils Ltd.,,0,0,0,0,1.12,1.12,,0,0,0,0,0.02,0,0,0.24,0.27,0.86,0,0.86,,0,0,0,0,0,0.86,0.86,0.86,,,0.03,0.03,,0,0,,0,0.0,,0,0.0,0
PATANJALI,Patanjali Foods Ltd.,,"23,876.41",0,"23,876.41","24,205.38",79.01,"24,284.38",,"19,381.59","2,111.93",427.39,-325.42,185.81,354.88,136.73,937.07,"23,210.00","1,074.38",0,"1,074.38",,141,0,127.07,0,268.07,806.31,806.31,806.31,,,27.26,27.26,,0,0,,0,0.0,,0,0.0,250
PATELENG,Patel Engineering Company Ltd.,,"2,913.33",0,"2,913.33","3,027.79",134.65,"3,162.44",,0,0,"2,183.09",0,250.14,393.36,68.14,136.56,"3,031.29",131.15,-46.36,84.8,,26.58,0,5.72,0,32.29,52.51,52.51,52.51,,,1.11,1.11,,0,0,,0,0.0,,0,0.0,0
PATINTLOG,Patel Integrated Logistics Ltd.,,234.01,0,234.01,234.01,3.14,237.16,,0,0,210.44,0,10.82,5.34,2.63,5.69,234.93,2.23,0,2.23,,0,0,0.08,-0.12,-0.04,2.27,2.27,2.27,,,0.77,0.57,,0,0,,0,0.0,,0.26,0.0,1
PCBL,PCBL Ltd.,,"4,425.03",0,"4,425.03","4,446.42",26.73,"4,473.15",,"3,169.12",0,0,-35.32,158.72,29.09,120.88,498.32,"3,940.81",532.34,0,532.34,,110.46,0,-5.26,0,105.2,427.14,427.14,427.14,,,11.84,11.84,,0,0,,0,0.0,,188.73,0.0,500
PCJEWELLER,PC Jeweller Ltd.,,"1,574.05",0,"1,574.05","1,574.05",59.51,"1,633.56",,"1,046.38",41.12,0,290.65,45.47,437.37,26.24,254.48,"2,141.71",-508.15,0,-508.15,,-18.93,0,-99.62,0,-118.55,-389.6,-389.6,-389.6,,,-8.37,-8.37,,0,0,,0,0.0,,0,0.0,0
PDMJEPAPER,Pudumjee Paper Products Ltd.,,553.12,0,553.12,555.26,5.46,560.72,,302.11,13.36,-1.28,-8.52,54.73,4.94,11.15,124.55,501.04,59.68,-13.68,46,,14.31,0,-2.84,0,11.47,34.53,34.53,34.53,,,3.64,3.64,,0,0,,0,0.0,,2.85,0.0,50
PDSL,PDS Ltd.,,112.49,0,112.49,115.83,61.86,177.69,,0,53.99,0,0,36.62,1.12,3.23,12.56,107.52,70.16,0,70.16,,2.52,0,0.85,0,3.37,66.79,66.79,66.79,,,25.64,25.3,,0,0,,0,0.0,,41.02,0.0,239
PEARLPOLY,Pearl Polymers Ltd.,,13.92,0,13.92,13.99,90.78,104.77,,2.49,8.38,0,0.94,6.46,0.25,0.73,57.66,76.91,27.87,0,27.87,,5.98,0,0.05,0,6.02,21.84,21.84,21.84,,,12.98,12.98,,0.37,2.17,,0,0.37,,0,0.0,0
PENIND,Pennar Industries Ltd.,,"1,945.07",0,"1,945.07","1,994.75",18.65,"2,013.40",,"1,284.38",23.52,0,-75.66,150.48,75.08,50.34,459.61,"1,967.75",45.65,0,45.65,,19.35,0,-7.86,0,11.49,34.16,34.16,34.16,,,2.4,2.4,,0,0,,0,0.0,,0,0.0,0
PERSISTENT,Persistent Systems Ltd.,,"3,575.48",0,"3,575.48","3,575.48",132.46,"3,707.94",,0,0,146.19,0,"2,188.27",6.88,83.76,370.78,"2,795.88",912.06,0,912.06,,223.66,0,1.19,1.35,226.2,685.87,685.87,685.87,,,89.74,89.74,,0,0,,0,0.0,,198.71,0.0,310
PETRONET,Petronet LNG Ltd.,,"43,101.49",0,"43,101.49","43,168.57",307.26,"43,475.83",,"37,077.47",0,0,0,177.06,317.33,768.46,661.7,"39,002.02","4,473.81",0,"4,473.81",,"1,169.18",0,-47.72,0,"1,121.46","3,352.35","3,352.35","3,352.35",,,22.35,22.35,,0,0,,0,0.0,,"1,575.00",0.0,115
PFC,Power Finance Corporation Ltd.,,"38,545.40",0,"38,545.40","38,545.40",45.77,"38,591.17",,0,0,906.34,0,213.11,"22,671.30",13.2,337.43,"26,363.52","12,227.65",0,"12,227.65",,"2,418.91",0,-177.11,-36.05,"2,205.75","10,021.90","10,021.90","10,021.90",,,37.96,37.96,,0,0,,0,0.0,,"3,366.11",0.0,120
PFIZER,Pfizer Ltd.,,"2,610.55",0,"2,610.55","2,610.99",62.65,"2,673.64",,354.29,666.64,0,-72.9,403.67,10.49,115,423.56,"1,900.75",772.89,0,772.89,,218.33,0,-35.93,-22.07,160.33,612.56,612.56,612.56,,,133.89,133.89,,0,0,,0,0.0,,160.12,0.0,350
PFOCUS,Prime Focus Ltd.,,102.51,0,102.51,120.92,72.64,193.56,,0,0,0,0,16.53,32.28,62.87,41.38,153.06,40.5,250.2,290.7,,0,0,0,0,0,290.7,290.7,290.7,,,9.71,9.56,,0,0,,0,0.0,,0,0.0,0
PGEL,PG Electroplast Ltd.,,"1,018.48",0,"1,018.48","1,021.94",19.6,"1,041.54",,719.7,129.86,0,-14.51,69.55,19.13,19.57,54.78,998.06,43.48,0.09,43.56,,0,0,10.6,0,10.6,32.97,32.97,32.97,,,15.93,15,,0,0,,0,0.0,,0,0.0,0
PGHH,Procter and Gamble Hygiene and Health Care Ltd.,,"3,792.45",0,"3,792.45","3,900.92",24.32,"3,925.24",,"1,260.34",305.45,0,-6.5,214.34,11.19,52.88,"1,297.40","3,135.10",790.14,0,790.14,,219.5,0,-12.82,7.71,214.39,575.75,575.75,575.75,,,177.37,177.37,,0,0,,0,0.0,,568.06,0.0,"1,600.00"
PGIL,Pearl Global Industries Ltd.,,862.04,0,862.04,933.77,32.05,965.82,,428.62,6.72,218.78,-7.27,152.19,25.85,17.63,93.74,936.26,29.56,6.55,36.11,,3.98,0,4.97,0,8.95,27.16,27.16,27.16,,,12.54,12.54,,0,0,,0,0.0,,10.83,0.0,50
PIIND,PI Industries Ltd.,,"5,076.90",0,"5,076.90","5,076.90",99.9,"5,176.80",,"2,788.60",171.9,0,-175,448,12.3,198.4,732.1,"4,176.30","1,000.50",0,"1,000.50",,175.9,0,-4.4,9.3,180.8,819.7,819.7,819.7,,,54.03,54.03,,0,0,,0,0.0,,75.8,0.0,600
PILANIINVS,Pilani Investment and Industries Corporation Ltd.,,260.22,0,260.22,260.22,0.25,260.46,,0,0,0,0,1.51,58.94,0.35,5.53,66.33,194.14,0,194.14,,44.98,0,-0.1,0,44.89,149.25,149.25,149.25,,,134.8,134.8,,0,0,,0,0.0,,16.61,0.0,150
PILITA,Pil Italica Lifestyle  Ltd.,,67.57,0,67.57,67.57,0.19,67.76,,39.76,1.26,0,1.92,6.86,0.81,0.56,13.23,64.4,3.36,0,3.36,,0,0,0.85,0,0.85,2.51,2.51,2.51,,,0.11,0.11,,0,0,,0,0.0,,0,0.0,0
PIONEEREMB,Pioneer Embroideries Ltd.,,290.76,0,290.76,292.17,1.73,293.9,,168.72,3.97,0,-9.2,35.08,3.2,8.08,68.8,278.65,15.25,0,15.25,,0,0,4.2,0,4.2,11.05,11.05,11.05,,,4.16,4.11,,0,0,,0,0.0,,0.66,0.0,3
PITTIENG,Pitti Engineering Ltd.,,"1,066.68",116.72,949.95,953.82,16.44,970.26,,694.26,0,0,-16.11,78.47,39.6,38.87,64.57,899.66,70.6,0,70.6,,19.55,0,-0.95,0.1,18.71,51.89,51.89,51.89,,,16.19,16.19,,107.4,586.85,,0,0.0,,3.77,0.0,41
PKTEA,Peria Karamalai Tea and Produce Company Ltd.,,32.95,0,32.95,47.2,1.12,48.32,,2.42,0.64,0,-0.76,26.12,3.33,3.77,11.63,47.15,1.18,0,1.18,,0.76,0,-0.08,0,0.68,0.5,0.5,0.5,,,1.61,1.61,,0,0,,0,0.0,,0.46,0.0,10
PLASTIBLEN,Plastiblends India Ltd.,,707.8,0,707.8,717.63,6.93,724.56,,544.49,0,0,-4.43,34.4,3.1,16.09,81.93,675.58,48.98,0,48.98,,12.73,0,-0.46,0,12.28,36.7,36.7,36.7,,,14.12,14.12,,0,0,,0,0.0,,10.4,0.0,80
PNB,Punjab National Bank,,"48,498.31","23,487.18","2,285.54",608.52,"74,879.54","12,319.96","87,199.49",,"46,185.08","11,841.01",888.61,"7,522.98","20,252.60",859.43,0,"16,445.43","17,304.86","83,742.53","3,456.96","3,456.96",0,"3,456.96",,864.24,700.93,216.41,0,704.71,0.0,0,"3,456.96",,,3.16,3.16,,32,,,,,
PNC,Pritish Nandy Communications Ltd.,,44.67,0,44.67,44.67,0.39,45.06,,0,0,39.36,0.48,2.46,0.23,0.26,2.61,45.4,-0.35,0,-0.35,,0,0,-0.15,0,-0.15,-0.2,-0.2,-0.2,,,-0.14,-0.14,,0,0,,0,0.0,,0,0.0,0
PODDARMENT,Poddar Pigments Ltd.,,332.99,40.36,292.63,295.54,4.58,300.12,,210.86,0,8.06,-3.59,32.86,0.38,2.13,20.8,271.5,28.61,0,28.61,,6.17,0,1.19,0,7.36,21.25,21.25,21.25,,,20.03,20.03,,93.98,116.87,,0,0.0,,2.65,0.0,25
POLYMED,Poly Medicure Ltd.,,873.7,0,873.7,879.36,38.73,918.09,,331.28,10.66,0,-14.1,149.89,3.61,52.54,189.49,723.37,194.72,0,194.72,,46.28,0,2.66,-0.24,48.7,146.02,146.02,146.02,,,15.23,15.23,,0,0,,0,0.0,,23.97,0.0,50
POLYPLEX,Polyplex Corporation Ltd.,,"1,770.52",0,"1,770.52","1,784.78",336.97,"2,121.75",,"1,131.28",0,0,-26.27,109.79,2.21,51.2,298.99,"1,567.21",554.53,0,554.53,,63.2,0,-1.11,0.98,63.07,491.46,491.46,491.46,,,156.55,156.55,,0,0,,0,0.0,,313.92,0.0,"1,040.00"
PONNIERODE,Ponni Sugars (Erode) Ltd.,,288.35,0,288.35,288.35,6.97,295.32,,230.83,0,0,-17.94,18.84,0.12,6.44,21.06,259.35,35.97,0,35.97,,5.94,0,0.78,0,6.72,29.25,29.25,29.25,,,34.01,34.01,,0,0,,0,0.0,,4.3,0.0,55
POONAWALLA,Poonawalla Fincorp Ltd.,,"1,536.22",0,"1,536.22","1,536.22",30.86,"1,567.08",,0,0,0,0,409.86,509.29,49.5,145.26,"1,182.51",384.57,0,384.57,,0,0,93.64,-2.28,91.37,293.2,293.2,293.2,,,4.09,4.04,,0,0,,0,0.0,,0,0.0,20
POWERGRID,Power Grid Corporation of India Ltd.,,"39,140.82",0,"39,140.82","39,928.09","2,407.78","42,335.87",,0,0,0,0,"2,234.76","8,210.94","12,550.58","2,771.62","25,767.90","16,567.97","3,236.85","19,804.82",,"3,320.52",0,-571,-38.46,"2,711.06","17,093.76","17,093.76","17,093.76",,,24.51,24.51,,0,0,,0,0.0,,"8,719.32",0.0,148
POWERMECH,Power Mech Projects Ltd.,,"2,629.94",0,"2,629.94","2,631.13",25.41,"2,656.54",,323.77,0,"1,595.72",1.78,404.58,76.06,34.48,32.8,"2,469.19",187.35,0,187.35,,36.45,0,9.94,0,46.39,140.96,140.96,140.96,,,95.82,95.82,,0,0,,0,0.0,,0,0.0,15
PPAP,PPAP Automotive Ltd.,,404.09,0,404.09,409.07,2,411.07,,243.76,0,0,3.32,69.61,5.98,28.95,53.33,404.96,6.11,0,6.11,,1.09,0,0.07,0.37,1.52,4.59,4.59,4.59,,,3.28,3.28,,0,0,,0,0.0,,1.4,0.0,15
PPL,Prakash Pipes Ltd.,,616.75,0.00,616.75,616.75,3.08,619.83,,477.39,0.00,0.00,-9.08,26.42,2.42,10.92,44.63,552.70,67.13,0.00,67.13,,18.46,0.00,1.87,0.0,20.33,46.80,46.80,46.80,,,19.57,18.88,,0.0,0.00,,0.0,0.0,,2.87,0.0,12.00
PRAENG,Prajay Engineers Syndicate Ltd.,,93.05,0,93.05,93.05,2.14,95.19,,0,0,77.62,0,2.62,5.14,4.08,6.33,95.79,-0.6,0,-0.6,,0,0,0.6,0,0.6,-1.2,-1.2,-1.2,,,-0.17,-0.17,,0,0,,0,0.0,,0,0.0,0
PRAKASHSTL,Prakash Steelage Ltd.,,42.93,0,42.93,46.22,39.52,85.74,,22.05,10.93,0,-4.48,2.23,3.16,0.94,11.86,46.69,39.04,123.98,163.03,,0,0,-0.48,0,-0.48,163.5,163.5,163.5,,,9.34,9.34,,0,0,,0,0.0,,0,0.0,0
PRAXIS,Praxis Home Retail Ltd.,,391.2,0,391.2,398.89,82.14,481.04,,0,288.02,0,-50.61,65.71,23.03,42.89,97.75,466.8,14.24,0,14.24,,0,0,0,0,0,14.24,14.24,14.24,,,2.74,2.74,,0,0,,0,0.0,,0,0.0,0
PRECAM,Precision Camshafts Ltd.,,498.71,0.00,498.71,512.12,14.36,526.49,,178.24,0.00,0.00,-9.94,63.53,-2.57,37.10,186.75,453.12,73.37,12.78,86.14,,21.64,0.00,-0.18,-1.39,20.07,66.08,66.08,66.08,,,6.96,6.96,,0.0,0.00,,0.0,0.0,,9.50,0.0,11.00
PRECOT,Precot Ltd.,,954.66,0,954.66,993.28,6.49,999.77,,532.17,0,0,-43.58,93.6,28.98,32.53,222.34,866.02,133.75,0,133.75,,22.8,0,5.53,0,28.33,105.42,105.42,105.42,,,87.85,87.85,,91.42,440.75,,0,0.0,,0,0.0,60
PRECWIRE,Precision Wires India Ltd.,,"3,125.89",571.78,"2,554.11","2,683.14",6.90,"2,690.05",,"2,476.48",5.65,0.00,-33.29,34.30,24.90,15.17,82.60,"2,605.81",84.24,0.00,84.24,,22.37,0.00,-1.14,0.0,21.23,63.01,63.01,63.01,,,5.45,5.45,,166.83,"2,309.65",,0.26,3.23,,13.88,0.0,130.00
PREMEXPLN,Premier Explosives Ltd.,,198.61,0,198.61,199.13,1.9,201.02,,93.74,1.66,0,1.85,46.27,7.51,9.37,33.33,193.73,7.3,0,7.3,,-0.26,0,1.94,0,1.68,5.62,5.62,5.62,,,5.23,5.23,,0,0,,0,0.0,,0,0.0,15
PREMIER,Premier Ltd.,,0.39,0,0.39,0.39,0.44,0.83,,0,0,0,1,0,1.91,13.42,9.1,25.43,-24.6,0,-24.6,,0,0,0,-2.12,-2.12,-22.48,-22.48,-22.48,,,-7.4,-7.4,,0,0,,0,0.0,,0,0.0,0
PREMIERPOL,Premier Polyfilm Ltd.,,241.8,29.98,211.82,212.84,1.04,213.88,,151.19,5.2,19.2,-3.85,18.87,2.02,4.19,3.18,200,13.88,0,13.88,,3.77,0,0.33,0,4.1,9.78,9.78,9.78,,,4.67,4.67,,0,0,,0,0.0,,1.05,0.0,10
