Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
MASTEK,Mastek Ltd.,,163.44,0,163.44,163.44,48.86,212.3,,0,0,0,0,123.64,0.45,11.13,36.42,171.64,40.66,-6.83,33.83,,8.69,0,-2.31,0,6.38,27.45,27.45,27.45,,,11.4,10.82,,0,0,,0,0,,31.48,0,160
MATRIMONY,Matrimony.com Ltd.,,367.12,0,367.12,367.12,19.72,386.84,,0,0,0,0,152.14,5.24,27.92,163.3,348.59,38.24,0,38.24,,7.84,0,2.12,-0.4,9.57,28.68,28.68,28.68,,,12.61,12.57,,0,0,,0,0,,4.11,0,70
MAWANASUG,Mawana Sugars Ltd.,,"1,095.43",0,"1,095.43","1,160.94",8.71,"1,169.65",,988.75,8.55,0,-60.5,63.91,26.65,55.55,106.24,"1,189.15",-19.5,0,-19.5,,0,0,66.54,3.03,69.56,-89.06,-89.06,-79.68,,,-20.37,-20.37,,0,0,,0,0,,0,0,0
MAZDA,Mazda Ltd.,,178.65,0.00,178.65,179.68,1.72,181.40,,103.01,0.00,0.00,1.42,15.41,0.94,3.46,34.72,158.97,22.43,0.00,22.43,,6.67,0.0,-1.16,0.27,5.78,16.65,16.65,16.65,,,41.46,41.46,,0.0,0.00,,0.0,0.00,,6.61,1.36,100.00
MBAPL,Madhya Bharat Agro Products Ltd.,,88.19,0,88.19,130.86,0.22,131.09,,67.07,0,13.68,-9.83,7.99,3.06,10.41,17.24,109.62,21.47,0,21.47,,3.79,0,2.84,0,6.63,14.84,14.84,14.84,,,6.77,6.77,,0,0,,0,0,,1.1,0.23,5
MCLEODRUSS,Mcleod Russel (India) Ltd.,,832.65,0,832.65,856.7,93.17,949.87,,14.43,0,0,25.47,507.46,214.41,62.47,271.31,"1,095.55",-145.68,117.69,-27.99,,0,0,-40.26,0,-40.26,12.28,12.28,12.28,,,1.18,1.18,,0,0,,0,0,,0,0,0
MEGASOFT,Megasoft Ltd.,,20.34,0,20.34,20.34,6.5,26.85,,0,0,1.02,0,7.76,3.67,3.45,10.43,26.33,0.52,0,0.52,,0,0,-0.04,0,-0.04,0.56,0.56,0.56,,,0.13,0.13,,0,0,,0,0,,0,0,0
MENONBE,Menon Bearings Ltd.,,136.09,0.00,136.09,139.09,1.26,140.36,,44.45,0.00,35.04,0.26,15.57,4.57,6.88,13.99,120.75,19.61,0.00,19.61,,5.02,0.0,0.19,0.00,5.21,14.40,14.40,14.40,,,2.57,2.57,,0.0,0.00,,0.0,0.00,,14.01,2.85,250.00
MERCATOR,Mercator Ltd.,,132.16,0,132.16,132.16,19.01,151.17,,0,0,94.85,0,9.23,220.13,41.05,284.72,691.02,-539.85,-485.47,"-1,025.32",,0,0,0.45,0,0.45,"-1,025.77","-1,025.77","-1,025.77",,,-33.91,-33.91,,0,0,,0,0,,0,0,0
MFSL,Max Financial Services Ltd.,,494.94,0,494.94,494.94,0.08,495.02,,0,0,0,0,22.86,0.2,9.89,65.74,98.69,396.33,0,396.33,,123.78,0,0,0,123.78,272.55,272.55,272.55,,,10.12,10.11,,0,0,,0,0,,0,0,0
MGL,Mahanagar Gas Ltd.,,"3,243.39",292.36,"2,951.03","2,972.13",98.95,"3,071.08",,0,"1,379.49",0,0.05,80.63,6.53,161.73,459.12,"2,087.54",983.54,0,983.54,,233.1,0,-43.07,0,190.03,793.51,793.51,793.51,,,80.33,80.33,,0,0,,0,0,,93.84,40.61,350
MHRIL,Mahindra Holidays and Resorts India Ltd.,,866.29,0,866.29,977.01,60.11,"1,037.12",,0,0,72.93,0,272.69,15.99,101.67,449.9,913.17,123.95,0,123.95,,25.2,0,7.23,199.73,232.16,-108.21,-108.21,-108.21,,,-8.14,-8.14,,0,0,,0,0,,0,0,0
MINDACORP,Minda Corporation Ltd.,,"2,090.10",0,"2,090.10","2,130.50",47.9,"2,178.40",,"1,237.70",70.1,0,-19.5,335.3,38.9,82.3,267.8,"2,012.60",165.8,-366.6,-200.8,,48.5,0,-8.9,0.7,40.3,-241.1,-241.1,-241.1,,,-10.61,-10.61,,0,0,,0,0,,20.3,0,18
MINDTECK,Mindteck (India) Ltd.,,92.31,0,92.31,92.31,1.84,94.15,,0,0,2.18,0,66.24,1.87,6.15,16.59,93.03,1.12,-59.93,-58.81,,1.14,0,-0.71,0,0.43,-59.24,-59.24,-59.24,,,-23.12,-23.12,,0,0,,0,0,,2.56,0.53,0
MIRZAINT,Mirza International Ltd.,,"1,219.38",0,"1,219.38","1,260.18",1.67,"1,261.85",,317.56,375.32,0,9.94,107.59,45.57,63.38,278.1,"1,197.46",64.39,0,64.39,,18.27,0,-1.54,0,16.73,47.66,47.66,47.66,,,3.96,3.96,,0,0,,0,0,,21.66,4.45,45
MMFL,MM Forgings Ltd.,,710.9,0,710.9,727.29,18.51,745.8,,318.71,0,0,15.28,82.68,33.05,53.23,185.43,688.38,57.42,0,57.42,,8.18,8.18,11.17,0.02,11.19,46.24,46.24,46.24,,,19.15,19.15,,0,318.71,,0.22,47.69,,14.18,0,50
MODIRUBBER,Modi Rubber Ltd.,,0,0,0,5.13,26.69,31.83,,0,0,0,0,4.65,0.57,2.97,15.13,23.33,8.49,0,8.49,,0,0,1.84,1.01,2.85,5.65,5.65,5.65,,,2.25,2.25,,0,0,,0,0,,0,0,0
MOHITIND,Mohit Industries Ltd.,,173.09,0,173.09,175.01,3.09,178.1,,133.17,0.01,19.86,-0.13,7.92,6.73,3.11,7.29,177.97,0.13,-0.02,0.11,,0.22,0,-0.47,0.12,-0.12,0.23,0.23,0.23,,,0.16,0.16,,0,0,,0,0,,0,0,0
MOIL,MOIL Ltd.,,"1,030.42",0,"1,030.42","1,038.07",181.11,"1,219.18",,16.46,0,90.72,-68.33,462.61,0,96.16,281.07,878.69,340.49,0,340.49,,90.34,0,1.93,0,92.27,248.22,248.22,248.22,,,9.8,9.8,,0,0,,0,0,,148.48,42.1,60
MOLDTECH,Mold Tek Technologies Ltd.,,85.2,0,85.2,90.85,0.52,91.37,,0,0,0,0,59.93,0.73,5.45,11.76,77.87,13.5,0,13.5,,3.36,0,-0.25,-0.06,3.06,10.45,10.45,10.45,,,3.74,3.74,,0,0,,0,0,,9.75,0,75
MOLDTKPAC,Mold-Tek Packaging Ltd.,,436.16,0,436.16,437.44,1.16,438.6,,256.8,0,0,0.08,49.42,10.19,19.07,51.11,386.65,51.94,-2.86,49.08,,12.17,0,-1.29,0.02,10.89,38.19,38.19,38.19,,,13.78,13.78,,0,0,,0,0,,30.07,0,100
MONTECARLO,Monte Carlo Fashions Ltd.,,724.46,0,724.46,725.61,11.52,737.13,,174.27,233.98,0,-25.11,69.62,17.01,33.4,148.43,651.6,85.53,0,85.53,,23.38,0,-0.54,0,22.84,62.69,62.69,62.69,,,30.24,30.24,,0,0,,0,0,,0,0,50
MORARJEE,Morarjee Textiles Ltd.,,368.19,0,368.19,382.04,2.12,384.16,,133.25,0,137.01,11.47,34.21,57.2,23.72,24.19,421.04,-36.88,0,-36.88,,0,0,-10.79,0,-10.79,-26.09,-26.09,-26.09,,,-7.18,-7.18,,0,0,,0,0,,0,0,0
MOTHERSON,Samvardhana Motherson International Ltd.,,"3,941.10",0,"3,941.10","3,985.00",372.3,"4,357.30",,"2,225.50",98.5,0,7.8,513.4,24.8,231.3,585.2,"3,686.50",670.8,0,670.8,,145.3,0,-13,0,132.3,538.5,538.5,898.8,,,2.85,2.85,,0,0,,0,0,,947.4,134,150
MOTOGENFIN,Motor and General Finance Ltd.,,5.69,0,5.69,5.69,4.27,9.96,,0,0,0,0,2.68,0.77,1.29,10.63,15.38,-5.41,0,-5.41,,0,0,0,0.03,0.03,-5.45,-5.45,-5.45,,,-1.41,-1.41,,0,0,,0,0,,0,0,0
MPHASIS,MphasiS Ltd.,,"4,332.42",0,"4,332.42","4,347.14",323.29,"4,670.43",,0,0,90.54,0,"1,662.11",63.04,153.24,"1,313.86","3,282.79","1,387.64",0,"1,387.64",,202.99,0,-20.41,0,182.58,"1,205.06","1,205.06","1,205.06",,,64.66,64.17,,0,0,,0,0,,503.11,103.42,350
MRF,MRF Ltd.,,"15,914.25",0,"15,914.25","15,991.14",330.5,"16,321.64",,"9,461.73",22.3,0,24.88,"1,320.51",274.26,980.62,"2,838.02","14,922.32","1,399.32",0,"1,399.32",,401.8,0,-397.46,0,4.34,"1,394.98","1,394.98","1,394.98",,,"3,289.16","3,289.16",,"3,847.81","5,613.92",,33.05,339.19,,25.45,5.21,"1,000.00"
MRPL,Mangalore Refinery and Petrochemicals Ltd.,,"60,728.25","9,749.61","50,978.64","51,001.93",105.04,"51,106.97",,"46,624.27","3,352.08",0,"1,347.42",440.12,742.59,783.21,"1,772.72","55,062.40","-3,955.43",0,"-3,955.43",,0,0,"-1,351.52",103.74,"-1,247.79","-2,707.64","-2,707.64","-2,707.64",,,-15.45,-15.45,,"38,322.04","7,604.07",,0,0,,175.26,36.03,0
MSPL,MSP Steel & Power Ltd.,,"1,503.12",0,"1,503.12","1,532.73",2.36,"1,535.09",,"1,163.54",9.65,0,12.1,45.3,85.5,53.79,219.8,"1,589.66",-54.58,-1.57,-56.15,,0,0,11.19,0.12,11.31,-67.45,-67.45,-67.45,,,-1.75,-1.75,,0,0,,0,0,,0,0,0
MTNL,Mahanagar Telephone Nigam Ltd.,,"1,502.14",0,"1,502.14","1,536.36",690.66,"2,227.02",,0,0,258.32,0,"2,124.45","1,941.54",971.95,626.44,"5,922.70","-3,695.68",0,"-3,695.68",,0,0,0,0,0,"-3,695.68","-3,695.68","-3,695.68",,,-58.66,-58.66,,0,0,,0,0,,0,0,0
MUNJALSHOW,Munjal Showa Ltd.,,"1,277.04",0,"1,277.04","1,288.20",24.57,"1,312.77",,953.14,0,0,-1.58,120.26,0.43,20.38,161.7,"1,254.32",58.45,0,58.45,,14.89,0,1.25,-0.22,15.91,42.54,42.54,42.54,,,10.64,10.64,,0,0,,0,0,,18,3.7,225
MURUDCERA,Murudeshwar Ceramics Ltd.,,102.88,0,102.88,103.17,8.51,111.68,,14.68,18.24,0,13.78,12.36,16,9.93,23.39,108.37,3.31,0,3.31,,0.57,0.57,1.57,-0.01,1.56,1.75,1.75,1.75,,,0.25,0.25,,1.35,13.28,,0.77,0.71,,0,0,0
NACLIND,Nacl Industries Ltd.,,"1,003.36",0,"1,003.36","1,014.89",7.49,"1,022.38",,604.5,45.64,0,63.19,86.27,29.16,23.97,146.71,999.44,22.94,0,22.94,,4.23,0,2.94,0,7.17,15.77,15.77,15.77,,,0.94,0.94,,0,0,,0,0,,2.32,0,10
NAGREEKEXP,Nagreeka Exports Ltd.,,455.09,0,455.09,472.32,4.57,476.88,,180.57,187.6,40.6,-2,26.26,14.07,7.17,21.54,475.81,1.07,0,1.07,,0.16,-0.24,-0.01,-0.01,0.39,0.68,0.68,0.68,,,0.55,0.55,,0.53,180.04,,0.51,14.08,,0,0,0
NAHARCAP,Nahar Capital and Financial Services Ltd.,,12.46,0,12.46,12.46,8.14,20.6,,0,0,0.07,0,4.09,0.52,0.73,1.43,7.4,13.19,0,13.19,,0,0,-1.43,0,-1.43,14.63,14.63,14.63,,,2.21,2.21,,0,0,,0,0,,2.51,0.52,10
NAHARINDUS,Nahar Industrial Enterprises Ltd.,,"1,554.47",0,"1,554.47","1,572.73",12.21,"1,584.94",,798.76,28.11,344.25,73.84,176.68,64.69,70.98,60.07,"1,617.40",-32.46,0,-32.46,,0,0,-7.77,0,-7.77,-24.69,-24.69,-24.69,,,-6.2,-6.2,,0,0,,0,0,,0,0,0
NAHARPOLY,Nahar Poly Films Ltd.,,276.01,0,276.01,277.25,4.86,282.1,,190.81,0,0,-0.53,8.16,0.28,2.2,36.64,237.57,44.54,0,44.54,,10.01,0,1.63,0,11.64,32.9,32.9,32.9,,,13.38,13.38,,0,0,,0,0,,1.23,0.25,20
NAHARSPING,Nahar Spinning Mills Ltd.,,"2,080.35",0,"2,080.35","2,082.70",7.28,"2,089.98",,"1,305.70",4.72,0,47.62,229.51,62.65,81.64,435.37,"2,167.21",-77.22,-0.83,-78.06,,0,0,-25,0,-25,-53.06,-53.06,-53.06,,,-14.41,-14.41,,0,0,,0,0,,0,0,0
NATCOPHARM,Natco Pharma Ltd.,,"1,732.80",0,"1,732.80","1,790.20",123.8,"1,914.00",,329,123.9,0,-55.9,356.1,20.6,98.1,459.1,"1,330.90",583.1,0,583.1,,125.1,0,-20.5,4,108.6,474.5,474.5,474.5,,,26.08,26.01,,0,0,,0,0,,127.4,26.2,338
NATHBIOGEN,Nath Bio-Genes Ltd.,,278.9,0,278.9,279.89,1.82,281.71,,0,7.35,146.28,-48.25,18.74,6.55,1.45,101.08,233.2,48.51,0,48.51,,0.16,0,0.03,-2.17,-1.98,50.48,50.48,50.48,,,26.33,26.33,,0,0,,0,0,,0,0,0
NATIONALUM,National Aluminium Company Ltd.,,"8,425.75",0,"8,425.75","8,471.84",272.58,"8,744.42",,"4,667.08",0,292.67,-365.23,"1,994.07",5.74,529.83,"1,394.02","8,518.18",226.24,0,226.24,,151.4,0,-63.39,0,88.01,138.23,138.23,138.23,,,0.74,0.74,,0,0,,0,0,,279.84,57.52,30
NAUKRI,Info Edge India Ltd.,,"1,272.70",0,"1,272.70","1,272.70",87.62,"1,360.31",,0,0,23.4,0,539.57,6.69,41.38,306.99,918.03,442.28,-123.3,318.99,,105.23,0,8.09,0,113.32,205.67,205.67,205.67,,,16.85,16.75,,0,0,,0,0,,97.75,19.86,60
NAVKARCORP,Navkar Corporation Ltd.,,563.08,0,563.08,567.1,0.83,567.93,,0,0,296.79,0,35.59,47.61,42.1,68.43,490.52,77.41,0,77.41,,13.62,0,18.67,-0.19,32.1,45.31,45.31,45.31,,,3.01,3.01,,0,0,,0,0,,0,0,0
NAVNETEDUL,Navneet Education Ltd.,,"1,408.70",0,"1,408.70","1,441.80",25.39,"1,467.19",,689.64,1.12,0,16.14,147.81,13.07,35.29,268.98,"1,172.05",295.14,0,295.14,,76.71,0,-1.41,0.49,75.79,219.35,219.35,219.35,,,9.58,9.58,,0,0,,0,0,,110.37,0,150
NBIFIN,NBI Industrial Finance Company Ltd.,,14.38,0,14.38,14.38,0,14.38,,0,0,0,0,0.63,0,0,0.8,1.44,12.95,0,12.95,,0,0,-0.02,0,-0.02,12.96,12.96,12.96,,,52.76,52.76,,0,0,,0,0,,0,0,0
NCC,NCC Ltd.,,"8,199.35",0,"8,199.35","8,218.80",151.27,"8,370.07",,"2,944.69",0,"3,550.17",0,435.23,517.87,177.52,258.56,"7,884.04",486.03,-32.67,453.36,,100.05,0,-28.73,0,71.32,382.04,382.04,382.04,,,6.34,6.34,,0,0,,0,0,,108.62,0,10
NCLIND,NCL Industries Ltd.,,937.87,0,937.87,937.87,2.57,940.43,,147.85,0,346.05,-25.45,47.14,30.67,42.12,282.86,871.25,69.18,0,69.18,,21.07,0,-3.46,0.73,18.34,50.85,50.85,50.85,,,11.26,11.26,,0,0,,0,0,,21.81,0,25
NDGL,Naga Dhunseri Group Ltd.,,2.52,0,2.52,2.52,0.01,2.53,,0,0,1.48,0,0.76,0.41,0.48,0.8,3.93,-1.4,0,-1.4,,0.56,0,-1.59,-0.01,-1.04,-0.36,-0.36,-0.36,,,-3.6,-3.6,,0,0,,0,0,,0.25,0.05,13
NDL,Nandan Denim Ltd.,,"1,488.10",0,"1,488.10","1,524.26",24.37,"1,548.64",,"1,058.22",24.53,0,53.22,79.28,43.04,87.7,209.85,"1,555.83",-7.2,0,-7.2,,1.48,0,-6.9,-1.27,-6.69,-0.51,-0.51,-0.51,,,-0.11,-0.11,,0,0,,0,0,,0,0,0
NDLVENTURE,NDL Ventures Ltd.,,811.73,0.00,811.73,813.58,156.05,969.63,,15.15,0.00,385.46,-3.68,54.67,115.49,184.17,195.52,946.78,22.85,0.00,22.85,,0.00,0.0,-104.22,0.00,-104.22,127.07,127.07,-116.70,,,-56.77,-56.77,,0.0,0.00,,0.0,0.00,,35.97,7.39,50.00
NECCLTD,North Eastern Carrying Corporation Ltd.,,376.3,0,376.3,376.3,1.9,378.2,,0,0,325.3,0,15.37,6.85,3.11,18.82,369.44,8.76,0,8.76,,2.47,0,-0.1,0,2.37,6.39,6.39,6.39,,,1.27,1.27,,0,0,,0,0,,0,0,0
NECLIFE,Nectar Lifesciences Ltd.,,"2,639.28",276.48,"2,362.80","2,362.80",4.36,"2,367.16",,"1,834.03",28.8,138.95,-5.25,81,125.82,60.77,67.3,"2,331.42",35.74,0,35.74,,5.68,0,0,0,5.68,30.06,30.06,30.06,,,1.34,1.34,,729.97,"1,104.06",,7.82,26.53,,1.12,0.23,5
NELCAST,Nelcast Ltd.,,566.76,0,566.76,566.76,10.58,577.34,,222.63,0,0,17.68,46.79,9.5,18.53,231.4,546.53,30.81,0,30.81,,8.08,0,-13.28,0,-5.2,36.01,36.01,36.01,,,4.14,4.14,,0,0,,0,0,,10.49,0,50
NEOGEN,Neogen Chemicals Ltd.,,335.13,41.47,293.65,306.12,0.33,306.45,,227.71,0,40.28,-43.61,17.25,11.93,5.24,6.44,265.24,41.21,0,41.21,,11.49,0,0.96,0,12.44,28.77,28.77,28.77,,,12.33,12.33,,0,0,,0,0,,3.5,0.8,20
NESCO,NESCO Ltd.,,431.73,0.0,431.73,431.73,42.39,474.12,,17.62,0.00,0.0,0.94,19.91,6.02,22.44,114.97,181.90,292.22,0.0,292.22,,50.36,0.0,8.07,0.0,58.43,233.79,233.79,233.79,,,33.18,33.18,,0.0,0.00,,0.0,0.0,,38.75,7.97,150.0
NEWGEN,Newgen Software Technologies Ltd.,,577.4,0,577.4,577.4,20.85,598.25,,0,0,0,0,292.72,10.7,18.08,191.16,512.66,85.58,0,85.58,,24.19,0,-4.52,0,19.67,65.91,65.91,65.91,,,9.57,9.52,,0,0,,0,0,,20.88,4.29,20
NFL,National Fertilizers Ltd.,,"12,786.41",0,"12,786.41","13,135.36",57.4,"13,192.76",,"4,577.13","2,263.02","3,105.44",413.1,599.32,405.48,374.43,"1,318.70","13,056.62",136.14,-388.85,-252.71,,8.51,0,-89.05,-1.16,-81.7,-171.01,-171.01,-171.01,,,-3.49,-3.49,,0,0,,0,0,,101.72,0,10
NH,Narayana Hrudayalaya Ltd.,,"2,226.23",0,"2,226.23","2,239.35",24.14,"2,263.49",,0,0,"1,335.52",15.51,448.62,49.11,127.72,183.02,"2,159.49",104,0,104,,38.85,0,-1.09,-1.5,36.26,67.74,67.74,67.74,,,3.34,3.34,,0,0,,0,0,,48.97,0,10
NIACL,New India Assurance Company Ltd.,,"23,528.84",0,"23,528.84","30,523.18",60.57,"30,583.74",,0,0,0,0,"2,691.29",21.92,90.69,"26,065.03","28,944.92","1,638.83",0,"1,638.83",,242.57,0,-21.5,0,221.07,"1,417.75","1,417.75","1,417.75",,,8.6,8.6,,0,0,,0,0,,298.01,0,30
NIBL,NRB Industrial Bearings Ltd.,,40.75,0.00,40.75,41.69,1.52,43.21,,13.74,0.00,0.00,0.34,16.22,7.86,8.91,15.06,62.12,-18.91,0.00,-18.91,,0.00,0.0,0.00,0.00,0.00,-18.91,-18.91,-18.91,,,-7.8,-7.8,,0.0,0.00,,0.0,0.00,,0.00,0.0,0.00
NILAINFRA,Nila Infrastructures Ltd.,,250.68,0,250.68,250.99,12.34,263.33,,0,0,170.09,39.34,5.05,16.9,1.75,7.83,240.96,22.37,0,22.37,,5.98,0,-0.91,-0.33,4.74,17.63,17.63,17.63,,,0.44,0.44,,0,0,,0,0,,0,0,0
NILKAMAL,Nilkamal Ltd.,,"2,061.90",0,"2,061.90","2,081.47",10.89,"2,092.36",,677.08,457.36,0,8.06,175.38,25.74,90.51,500.03,"1,934.16",158.2,0,158.2,,40.3,0,-4.11,0,36.19,122.01,122.01,122.01,,,81.76,81.76,,0,0,,0,0,,35.81,6.64,150
NITCO,Nitco Ltd.,,456.34,0,456.34,458.37,8.39,466.76,,37.84,274.82,14.03,35.33,79.14,23.21,30.54,64.34,559.26,-92.5,32.13,-60.37,,0.82,0,0,0,0.82,-61.19,-61.19,-61.19,,,-8.54,-8.54,,0,0,,0,0,,0,0,0
NITINSPIN,Nitin Spinners Ltd.,,"1,423.28",0,"1,423.28","1,438.06",2.13,"1,440.19",,916.16,0,218.34,-2.18,94.33,55.56,80.7,41.64,"1,404.54",35.64,0,35.64,,0,0,12.27,-0.44,11.83,23.82,23.82,23.82,,,4.24,4.24,,0,0,,0,0,,8.47,0,6
NKIND,NK Industries Ltd.,,96.21,0,96.21,97.36,0.95,98.3,,77.09,0,1.66,11.81,0.77,0.01,5.71,6.34,103.4,-5.1,0,-5.1,,0,0,1.1,0,1.1,-6.2,-6.2,-6.2,,,-10.31,-10.31,,0,0,,0,0,,0,0,0
NOCIL,NOCIL Ltd.,,837.75,0,837.75,846.29,9.7,855.99,,367.19,2.6,0,18.05,74.13,1.32,32.42,207.87,703.58,152.41,0,152.41,,38.66,0,-17.23,0,21.43,130.98,130.98,130.98,,,7.91,7.91,,0,0,,0,0,,99.57,0,25
NORBTEAEXP,Norben Tea and Exports Ltd.,,4.47,0,4.47,4.87,0.07,4.94,,0,0,0.19,0.16,3.49,0.72,0.47,1.43,6.45,-1.51,0,-1.51,,0.03,0,0.07,0,0.09,-1.61,-1.61,-1.61,,,-1.37,-1.37,,0,0,,0,0.26,,0,0,0
NRAIL,NR Agarwal Industries Ltd.,,"1,394.93",0,"1,394.93","1,404.93",12.18,"1,417.11",,809.75,0,0,0.12,76.07,35.88,31.51,302.83,"1,256.16",160.95,0,160.95,,28.1,0,16.09,0,44.2,116.75,116.75,116.75,,,68.6,68.6,,0,0,,0,0,,6.81,1.4,0
NRBBEARING,NRB Bearings Ltd.,,751.96,0,751.96,751.96,19.15,771.11,,324.36,0,0,10.36,110.71,20.61,29.49,233.95,729.48,41.63,0,41.63,,7.66,0,4.52,0,12.18,29.45,29.45,29.45,,,3.04,3.04,,0,0,,0,0,,25.2,4.9,40
NTPC,NTPC Ltd.,,"97,443.33",0,"97,443.33","97,700.39","2,778.02","100,478.41",,0,0,0,0,"4,925.60","6,781.97","8,622.85","8,663.81","86,012.49","14,465.92",0,"14,465.92",,"2,493.29",0,"4,028.49","2,660.17","9,181.95","5,283.97","10,112.81","10,112.81",,,10.22,10.22,,0,0,,0,0,,494.73,101.18,32
NUCLEUS,Nucleus Software Exports Ltd.,,444.2,0,444.2,444.2,63.75,507.95,,0,0,27.89,0,266.74,0.75,11.23,72.29,378.9,129.05,0,129.05,,21.07,0,5.76,0,26.83,102.22,102.22,102.22,,,35.2,35.2,,0,0,,0,0,,26.14,3.05,90
OAL,ORIENTAL AROMATICS Ltd.,,758.06,0,758.06,759.43,6.28,765.71,,485.97,0,80.87,-9.03,35.73,11.95,19.02,37.69,662.21,103.5,0,103.5,,25.16,0,-7.93,-0.49,16.75,86.75,86.75,86.75,,,25.78,25.78,,0,0,,0,0,,11.78,2.42,50
OCCL,Oriental Carbon and Chemicals Ltd.,,339.81,0,339.81,343.48,9.57,353.04,,82.69,0,0,7.44,44.58,9.16,20.05,109.83,273.74,79.3,0,79.3,,13.91,0,-6.11,0,7.79,71.51,71.51,71.51,,,71.58,71.58,,0,0,,0,0,,11.99,2.46,100
OFSS,Oracle Financial Services Software Ltd.,,"3,525.51",0.00,"3,525.51","3,525.51",169.16,"3,694.67",,0.00,0.00,296.11,0.0,"1,190.92",8.02,83.17,107.87,"1,686.09","2,008.58",0.00,"2,008.58",,456.07,0.0,-30.15,0.00,425.92,"1,582.66","1,582.66","1,582.66",,,184.39,183.62,,0.0,0.00,,0.0,0.00,,0.00,0.0,"3,600.00"
OIL,Oil India Ltd.,,"11,760.67",0,"11,760.67","12,128.52","1,520.19","13,648.71",,0,214.13,0,43.47,"1,899.42",498.8,"1,491.83","7,380.96","11,528.61","2,120.10",0,"2,120.10",,675.61,0,-494.38,-645.19,-463.96,"2,584.06","2,584.06","2,584.06",,,23.83,23.83,,0,0,,0,0,,"1,165.73",239.56,106
OILCOUNTUB,Oil Country Tubular Ltd.,,10.02,0.00,10.02,11.05,2.11,13.15,,6.95,0.00,0.00,1.95,7.57,18.61,21.05,18.94,75.07,-61.91,0.00,-61.91,,0.00,0.0,0.00,0.22,0.22,-62.13,-62.13,-62.13,,,-13.97,-13.97,,0.0,0.00,,0.0,0.00,,0.00,0.0,0.00
OLECTRA,Olectra Greentech Ltd.,,336.27,0,336.27,395.53,26.39,421.92,,299.95,0,30.41,-12.23,42.69,13.79,8.83,25.62,409.06,12.85,0.5,13.35,,1.63,0,1.02,0,2.65,10.7,10.7,10.7,,,1.3,1.3,,0,0,,0,0,,0,0,0
ONGC,Oil and Natural Gas Corporation Ltd.,,"95,701.41",47.77,"95,653.64","96,165.84","6,105.03","102,270.87",,"7,654.91",0,"6,305.10",246.99,"11,512.42","2,823.68","18,616.86","42,378.09","77,003.13","25,267.74","-4,899.05","20,368.69",,"7,410.00",0,-124.58,-361.28,"6,924.15","13,444.54","13,444.54","13,444.54",,,10.69,10.69,,0,0,,"1,168.64","4,565.92",,"7,233.67","1,201.45",100
ONWARDTEC,Onward Technologies Ltd.,,176.6,0,176.6,180.56,6.52,187.08,,0,0,0.44,0,132.41,3.29,10.19,33.18,179.52,7.56,0,7.56,,3.65,0,-1.51,0,2.15,5.42,5.42,5.42,,,3.39,3.26,,0,0,,0,0,,2.4,0.29,15
OPTIEMUS,Optiemus Infracom Ltd.,,300.25,0,300.25,305.5,2.99,308.49,,0,260.54,8.52,31.64,7.1,5.53,7.91,69.68,390.92,-82.43,0,-82.43,,-1.99,0,-6.04,-0.02,-8.05,-74.38,-74.38,-68.66,,,-8,-8,,0,0,,0,0,,0,0,0
ORBTEXP,Orbit Exports Ltd.,,135.68,0,135.68,139.7,4.2,143.89,,55.43,0,0,-4.28,20.72,1.46,11.67,27.78,112.78,31.11,0,31.11,,8.47,0,-0.49,0,7.98,23.13,23.13,23.13,,,8.28,8.28,,0,0,,0,0,,8.21,1.69,30
ORIENTALTL,Oriental Trimex Ltd.,,74.83,0,74.83,74.83,1.33,76.16,,2.06,60.03,0.85,0.89,1.18,4.53,1.47,1.36,72.36,3.8,-1.33,2.47,,0.4,0,0,0.02,0.42,2.05,2.05,2.05,,,0.73,0.73,,0.58,2.36,,0,0.1,,0,0,0
ORIENTBELL,Orient Bell Ltd.,,490.56,0,490.56,492.29,5.25,497.53,,71.3,163.56,0,1.44,73.55,8.09,20.59,156.38,494.91,2.63,0,2.63,,1.85,0,-6.26,0.22,-4.2,6.83,6.83,6.83,,,4.78,4.78,,0,0,,0,0,,0.71,0.15,0
