Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
MOLDTECH,Mold Tek Technologies Ltd.,,73.16,0,73.16,78.27,1.75,80.02,,0,0,0,0,49.89,0.35,3.53,10.05,63.82,16.2,0,16.2,,4.81,0,-0.28,0.05,4.58,11.62,11.62,11.62,,,4.2,4.2,,0,0,,0,0,,0,0,70
MOLDTKPAC,Mold-Tek Packaging Ltd.,,392.59,0,392.59,394.09,1.34,395.42,,239.85,0,0,-1.13,40.45,7.08,14.73,42.97,343.96,51.46,-11.5,39.96,,13.56,0,2.83,-0.53,15.86,24.1,24.1,24.1,,,8.7,8.7,,0,0,,0,0,,13.35,0,80
MONTECARLO,Monte Carlo Fashions Ltd.,,655.07,0,655.07,656.37,18.23,674.6,,164.05,194.98,0,-14.64,59.49,8.95,19.1,154.14,586.07,88.53,0,88.53,,22.72,0,6.21,0,28.93,59.6,59.6,59.6,,,27.46,26.85,,0,0,,0,0,,0,0,0
MORARJEE,Morarjee Textiles Ltd.,,334.33,0,334.33,348.61,1.65,350.25,,111.57,0,127.31,4.04,36.53,53.94,23.21,28.05,384.64,-34.39,0,-34.39,,0,0,-9.84,-0.06,-9.91,-24.48,-24.48,-24.48,,,-6.74,-6.74,,0,0,,0,0,,0,0,0
MOTHERSON,Samvardhana Motherson International Ltd.,,"7,510.70",0,"7,510.70","7,581.30",186.5,"7,767.80",,"4,200.20",61.9,0,-52.2,"1,178.50",17.6,219.3,920.1,"6,545.40","1,222.40",0,"1,222.40",,310.6,0,98,0,408.6,813.8,813.8,813.8,,,2.58,2.58,,0,0,,0,0,,473.7,76.6,150
MOTOGENFIN,Motor and General Finance Ltd.,,8.8,0,8.8,8.8,1.73,10.54,,0,0,0,0,2.92,1.26,1.46,9.11,14.75,-4.21,0,-4.21,,0,0,-0.87,-0.15,-1.02,-3.19,-3.19,-3.19,,,-1.65,-1.65,,0,0,,0,0,,0,0,0
MPHASIS,MphasiS Ltd.,,"3,520.43",0,"3,520.43","3,434.02",118.59,"3,552.61",,0,0,444.52,0,"1,441.14",6.67,38.39,649.19,"2,579.91",972.7,0,972.7,,199.5,0,3.77,0,203.27,769.43,769.43,769.43,,,40.18,39.78,,0,0,,0,0,,386.7,79.49,270
MRF,MRF Ltd.,,"15,769.00",0,"15,769.00","15,837.00",417.47,"16,254.47",,"10,220.40",29.86,0,-608.6,"1,144.28",247.79,806.27,"2,805.58","14,645.58","1,608.89",0,"1,608.89",,330,0,182.02,0,512.02,"1,096.87","1,096.87","1,096.87",,,"2,586.26","2,586.26",,"3,787.25","6,433.15",,36.34,321,,25.45,5.21,600
MRPL,Mangalore Refinery and Petrochemicals Ltd.,,"72,283.09","10,252.97","62,030.11","62,062.14",155.27,"62,217.40",,"58,513.71",526.09,0,-561.64,428.66,471.75,756.75,"1,486.53","61,621.84",595.56,-14.79,580.77,,122.16,0,113.28,13.38,248.81,331.96,331.96,331.96,,,1.89,1.89,,"48,617.82","9,895.89",,0,0,,525.78,108.08,10
MSPL,MSP Steel & Power Ltd.,,"1,656.14",0,"1,656.14","1,669.80",2,"1,671.80",,"1,261.75",6.08,0,-15.67,38.78,79.12,54.66,248.49,"1,673.21",-1.41,-0.54,-1.95,,0,0,16.12,2.53,18.65,-20.6,-20.6,-20.6,,,-0.53,-0.53,,0,0,,0,0,,0,0,0
MTNL,Mahanagar Telephone Nigam Ltd.,,"1,971.73",0,"1,971.73","1,987.80",618.91,"2,606.71",,0,0,338.73,0,"2,272.03","1,703.18",983.7,699.27,"5,996.91","-3,390.20",0,"-3,390.20",,0,0,0,0,0,"-3,390.20","-3,390.20","-3,390.20",,,-53.81,-53.81,,0,0,,0,0,,0,0,0
MUNJALSHOW,Munjal Showa Ltd.,,"1,642.35",0,"1,642.35","1,669.29",23.4,"1,692.69",,"1,255.95",0,0,-2.57,132.45,0.1,25.94,195.28,"1,607.15",85.54,0,85.54,,27.94,0,-4.99,0,22.95,62.6,62.6,62.6,,,15.65,15.65,,0,0,,0,0,,18,3.7,225
MURUDCERA,Murudeshwar Ceramics Ltd.,,125.55,0,125.55,125.78,1.66,127.44,,20.17,20.5,0,7.9,13.41,16.18,8.96,35.07,122.19,5.25,0,5.25,,1.02,0.93,0.54,-0.18,0.46,4.79,4.79,4.79,,,0.81,0.81,,4.29,15.88,,0.77,1.07,,0,0,0
NACLIND,Nacl Industries Ltd.,,857.51,0,857.51,865.49,25.7,891.19,,574.46,59.83,0,-23.25,79.31,33.98,20.35,161.43,906.11,-14.92,0,-14.92,,0,0,-6.54,0,-6.54,-8.38,-8.38,-8.38,,,-0.54,-0.53,,0,0,,0,0,,2.36,0,0
NAGREEKEXP,Nagreeka Exports Ltd.,,597.63,0,597.63,606.49,1.3,607.79,,212.04,280.82,40.98,1.78,25.26,12.31,7.02,25.73,605.93,1.86,0,1.86,,0.51,0.51,-1.28,0,-1.28,3.13,3.13,3.13,,,2.51,2.51,,0,212.04,,0.88,14.74,,0,0,0
NAHARCAP,Nahar Capital and Financial Services Ltd.,,11.08,0,11.08,11.08,14.09,25.17,,0,26.64,2.64,-26.64,3.73,0.41,0.44,1.04,10.23,14.94,0,14.94,,3.7,0,-0.56,0,3.14,11.8,11.8,11.8,,,7.05,7.05,,0,0,,0,0,,0,0,30
NAHARINDUS,Nahar Industrial Enterprises Ltd.,,"1,859.06",0,"1,859.06","1,866.16",12.58,"1,878.75",,"1,010.34",80.05,397.89,3.13,198,67.12,78.58,54.52,"1,889.62",-10.87,-6.65,-17.52,,0,0,4.05,0,4.05,-21.58,-21.58,-21.58,,,-5.42,-5.42,,0,0,,0,0,,0,0,0
NAHARPOLY,Nahar Poly Films Ltd.,,264.89,0,264.89,265.73,2.38,268.1,,209.16,0.12,0,0.14,7.59,0.93,2.17,35.08,255.18,12.92,0,12.92,,2.41,0,1.41,0,3.82,9.11,9.11,9.11,,,3.7,3.7,,12.69,196.47,,0,0,,1.23,0.25,10
NAHARSPING,Nahar Spinning Mills Ltd.,,"2,302.87",0,"2,302.87","2,305.20",12.65,"2,317.85",,"1,422.03",3.98,0,-32.33,220.19,55.05,83.61,460.54,"2,213.08",104.77,-0.67,104.1,,32.5,0,6.48,0,38.98,65.12,65.12,65.12,,,18.22,18.22,,0,0,,0,0,,1.8,0.37,20
NATCOPHARM,Natco Pharma Ltd.,,"1,938.50",0,"1,938.50","1,986.30",129.8,"2,116.10",,333.1,31.5,0,-25.5,340.2,18.8,80.1,490.5,"1,268.70",847.4,0,847.4,,186.3,0,-6,0,180.3,667.1,667.1,667.1,,,36.22,36.1,,0,0,,0,0,,91.9,18.9,313
NATHBIOGEN,Nath Bio-Genes Ltd.,,229.39,0,229.39,230.93,2.27,233.2,,0,5.49,108.21,-30.46,16.43,5.2,1.45,88.01,194.33,38.87,0,38.87,,0.11,0,0.14,0.19,0.43,38.43,38.43,38.43,,,20.18,20.18,,0,0,,0,0,,0,0,0
NATIONALUM,National Aluminium Company Ltd.,,"11,386.32",0,"11,386.32","11,499.32",325.87,"11,825.19",,"4,846.80",0,314.56,-5.08,"2,072.28",2.38,476.1,"1,378.23","9,085.27","2,739.92",0,"2,739.92",,998.36,0,-17.13,26.29,"1,007.52","1,732.40","1,732.40","1,732.40",,,9.06,9.06,,0,0,,0,0,,839.53,172.57,115
NAUKRI,Info Edge India Ltd.,,"1,098.26",0,"1,098.26","1,098.26",111.15,"1,209.41",,0,0,22.06,0,458.64,0.08,20.38,276.22,777.38,432.03,-33.41,398.62,,122.61,0,-5.69,0,116.92,281.7,281.7,281.7,,,23.12,22.93,,0,0,,0,0,,67.02,13.8,60
NAVKARCORP,Navkar Corporation Ltd.,,478.76,0,478.76,482.58,1.24,483.82,,0,0,234.95,0,36.64,45.12,40.01,58.4,415.12,68.71,0,68.71,,14.9,0,0.99,0,15.89,52.82,52.82,52.82,,,3.51,3.51,,0,0,,0,0,,0,0,0
NAVNETEDUL,Navneet Education Ltd.,,"1,326.40",0,"1,326.40","1,360.54",19.38,"1,379.92",,728.05,0.89,0,-54.59,133.85,11.86,24.46,264.69,"1,109.21",270.71,0,270.71,,95.34,0,-1.84,-0.26,93.24,177.47,177.47,177.47,,,7.67,7.67,,0,0,,0,0,,42.23,0,50
NBIFIN,NBI Industrial Finance Company Ltd.,,8.15,0,8.15,8.15,0,8.15,,0,0.43,0,0,0.61,0,0,0.86,1.9,6.24,0,6.24,,0.15,0,-0.01,0,0.14,6.1,6.1,6.1,,,24.85,24.85,,0,0,,0,0,,0,0,0
NCC,NCC Ltd.,,"12,066.88",0,"12,066.88","12,079.76",118.25,"12,198.01",,"4,763.59",0,"5,166.90",0,439.32,451.26,149.37,286.95,"11,257.39",940.62,-58.93,881.69,,308.73,0,9.05,0,317.78,563.91,563.91,563.91,,,9.39,9.39,,0,0,,0,0,,72.42,0,75
NCLIND,NCL Industries Ltd.,,"1,270.37",290.49,979.88,979.88,6.35,986.23,,149.16,0.01,409.86,-5.14,43.53,34.79,45.29,247.76,925.24,60.99,0,60.99,,8.25,0,4.99,0.97,14.21,46.78,46.78,46.78,,,10.34,10.34,,0,0,,0,0,,8.17,0,25
NDGL,Naga Dhunseri Group Ltd.,,27.6,0,27.6,27.6,0.49,28.09,,0,0,19.56,4.18,0.72,0,0.32,1.12,25.89,2.2,0,2.2,,0.12,0,0.03,-0.01,0.14,2.06,2.06,2.06,,,20.6,20.6,,0,0,,0,0,,0.25,0.05,25
NDL,Nandan Denim Ltd.,,"1,415.73",0,"1,415.73","1,456.05",13.26,"1,469.31",,976.65,36.96,0,12.37,82.63,27,104.41,197.47,"1,437.49",31.82,0,31.82,,9.05,0,2.07,-1.38,9.74,22.08,22.08,22.08,,,4.59,4.59,,0,0,,0,0,,3.84,0.79,5
NDLVENTURE,NDL Ventures Ltd.,,597.16,0,597.16,597.92,20.66,618.59,,10,0,488.08,1.75,45,105.21,156.94,275.95,"1,082.93",-464.34,0,-464.34,,0,0,5.99,0,5.99,-470.33,-470.33,-509.6,,,-247.91,-247.91,,0,0,,0,0,,35.98,7.39,175
NECCLTD,North Eastern Carrying Corporation Ltd.,,342.92,0,342.92,342.92,1.38,344.3,,0,0,298.48,0,14.51,5.07,3.4,15.81,337.27,7.03,0,7.03,,2.66,0,-0.16,0,2.49,4.53,4.53,4.53,,,0.9,0.9,,0,0,,0,0,,0,0,0
NECLIFE,Nectar Lifesciences Ltd.,,"3,114.92",329.99,"2,784.93","2,784.93",6.04,"2,790.97",,"2,225.32",42.82,153.11,-46.99,79.9,148.13,63.26,66.87,"2,732.42",58.55,0,58.55,,11.22,0,0,0,11.22,47.33,47.33,47.33,,,2.11,2.11,,735.57,"1,489.75",,0.15,15.68,,1.35,0,5
NELCAST,Nelcast Ltd.,,856.27,0,856.27,856.27,5.94,862.21,,447.22,0,0,-48.59,51.76,6.63,17.47,330,804.49,57.72,0,57.72,,13.16,0,6.11,0,19.28,38.44,38.44,38.44,,,4.42,4.42,,0,0,,0,0,,10.49,0,50
NEOGEN,Neogen Chemicals Ltd.,,240.8,16.49,224.31,239.06,0.7,239.76,,159.65,0,30.19,-18.96,11.15,11.94,2.84,13.6,210.41,29.34,0,29.34,,7.5,0,0.81,0,8.31,21.04,21.04,21.04,,,10.48,10.48,,0,0,,0,0,,2,0.41,15
NESCO,NESCO Ltd.,,360.38,0,360.38,360.38,31.68,392.06,,22.51,0,0,1.14,18.29,4.71,11.87,85.86,144.37,247.69,0,247.69,,71.58,0,-5.3,1.23,67.51,180.18,180.18,180.18,,,25.57,25.57,,0,0,,0,0,,16.21,3.33,125
NEWGEN,Newgen Software Technologies Ltd.,,552.04,0,552.04,552.04,20.23,572.27,,0,0,0,0,248.73,8.41,5.8,184.2,447.15,125.12,0,125.12,,27.93,0,1.36,0,29.29,95.83,95.83,95.83,,,14.08,13.82,,0,0,,0,0,,13.85,2.85,30
NFL,National Fertilizers Ltd.,,"3,928.63",0,"3,928.63","12,245.24",55.81,"12,301.05",,"4,738.34","2,964.80","3,991.66","-1,019.05",556.01,316.36,101.14,188.42,"11,837.68",463.37,0,463.37,,154.1,0,10.82,0,164.92,298.45,298.45,298.45,,,6.08,6.08,,0,0,,0,0,,64.46,0,19
NH,Narayana Hrudayalaya Ltd.,,"2,065.16",0,"2,065.16","2,077.16",17.66,"2,094.82",,0,0,"1,300.54",1.12,399.02,35.9,90.71,187.68,"2,014.97",79.85,-0.45,79.4,,19.78,19.78,29.31,0,29.31,50.08,50.08,50.08,,,2.47,2.47,,0,0,,0,0,,0,0,10
NIACL,New India Assurance Company Ltd.,,"21,487.59",0,"21,487.59","27,513.82",42.8,"27,556.62",,0,0,0,0,"2,902.05",10.53,87.31,"23,861.73","26,911.75",644.87,0,644.87,,66.31,0,-1.23,0,65.08,579.79,579.79,579.79,,,3.52,3.52,,0,0,,0,0,,496.69,0,30
NIBL,NRB Industrial Bearings Ltd.,,54.77,0,54.77,56.09,1.97,58.06,,23.1,1.93,0,-3.1,16.89,8.01,8.82,16.39,72.04,-13.98,0,-13.98,,0,0,0,0,0,-13.98,-13.98,-13.98,,,-5.77,-5.77,,0,0,,0,0,,0,0,0
NILAINFRA,Nila Infrastructures Ltd.,,222.78,0,222.78,225.8,8.28,234.09,,0,0,186.58,-10.89,5.42,12.99,1.86,6.75,202.71,31.37,0,31.37,,9.39,0,0.09,-0.29,9.2,22.18,22.18,22.18,,,0.56,0.56,,0,0,,0,0,,4.33,0.89,0
NILKAMAL,Nilkamal Ltd.,,"2,287.74",0,"2,287.74","2,304.18",17.09,"2,321.28",,874.41,520.12,0,-36.49,177.88,15.8,49.64,561.23,"2,162.59",158.68,0,158.68,,48.1,0,7.34,-7.98,47.46,111.23,111.23,111.23,,,74.54,74.54,,0,0,,0,0,,19.4,3.39,130
NITCO,Nitco Ltd.,,587.6,0,587.6,590.37,1.59,591.96,,116.31,267.38,56.68,-4.95,82.58,19.77,31.12,69.97,638.87,-46.91,0,-46.91,,0,0,0,0,0,-46.91,-46.91,-46.91,,,-6.51,-6.51,,0,0,,0,0,,0,0,0
NITINSPIN,Nitin Spinners Ltd.,,"1,228.33",0,"1,228.33","1,242.51",2.77,"1,245.28",,788.79,0,174.7,-7.31,68,28.9,54.64,40.25,"1,147.98",97.3,0,97.3,,36.41,0,-1.72,-1.5,33.19,64.11,64.11,64.11,,,11.43,11.43,,0,0,,0,0,,8.13,0,13
NKIND,NK Industries Ltd.,,480.66,0,480.66,496.31,4.27,500.59,,462.1,19.15,18.08,-11.81,9.05,0.04,6.71,25.35,528.67,-28.08,0,-28.08,,0,0,-8.8,0,-8.8,-19.29,-19.29,-19.29,,,-32.09,-32.09,,0,19.15,,0,0,,0,0,0
NOCIL,NOCIL Ltd.,,"1,030.36",0,"1,030.36","1,042.90",10.01,"1,052.91",,495.56,2.29,0,-31.03,67.79,0.63,22.97,218.01,776.22,276.69,0,276.69,,83.98,0,8.62,0,92.6,184.09,184.09,184.09,,,11.14,11.08,,0,0,,0,0,,49.66,0,25
NORBTEAEXP,Norben Tea and Exports Ltd.,,4.91,0,4.91,4.91,0.57,5.49,,0,0,0.25,0,3.02,0.58,0.43,1.46,5.75,-0.26,0,-0.26,,0.02,0,0.05,0,0.07,-0.33,-0.45,-0.45,,,-0.38,-0.38,,0,0,,0,0,,0,0,0
NRAIL,NR Agarwal Industries Ltd.,,"1,306.70",0,"1,306.70","1,318.18",8.42,"1,326.60",,774.57,0,0,-12.05,70.46,34.54,27.45,300.94,"1,195.91",130.69,0,130.69,,28.15,0,7.85,0.06,36.05,94.64,94.64,94.64,,,55.61,55.61,,0,0,,0,0,,1.37,0.28,40
NRBBEARING,NRB Bearings Ltd.,,925.9,0,925.9,940.21,6.91,947.12,,422.19,0,0,-33.16,122.19,14.14,31.86,263.76,820.98,126.14,16.54,142.68,,37.25,0,6.66,0,43.91,98.77,98.77,98.77,,,10.19,10.19,,0,0,,0,0,,11.63,2.12,130
NTPC,NTPC Ltd.,,"89,765.23",0,"89,765.23","90,307.43","1,872.13","92,179.56",,0,0,0,0,"4,779.89","4,716.74","7,254.36","7,548.63","79,507.04","12,672.52",0,"12,672.52",,"2,955.00",0,"-5,767.83",-105.88,"-2,918.71","15,591.23","11,749.89","11,749.89",,,11.88,11.88,,0,0,,0,0,,"4,922.55","1,000.49",61
NUCLEUS,Nucleus Software Exports Ltd.,,396.76,0,396.76,396.76,40.29,437.05,,0,0,89.27,0,246.95,0.3,7.01,0,343.53,93.52,0,93.52,,19.69,0,-1.8,0,17.89,75.63,75.63,75.63,,,26.04,26.04,,0,0,,0,0,,23.23,1.92,90
OAL,ORIENTAL AROMATICS Ltd.,,751.01,0,751.01,752.55,1.28,753.83,,521.76,0,64.74,-24.54,30.72,12.67,17.71,44.8,667.86,85.97,-10.08,75.9,,23.28,0,9.67,-6.93,26.02,49.88,49.88,49.88,,,14.82,14.82,,0,0,,0,0,,2.03,0,20
OCCL,Oriental Carbon and Chemicals Ltd.,,383.54,0,383.54,387.64,9.4,397.04,,107.38,0,0,-4.31,45.42,8.25,18.59,119.13,294.47,102.57,0,102.57,,20.76,0,8.08,0,28.83,73.74,73.74,73.74,,,72.09,72.09,,0,0,,0,0,,11.32,2.33,120
OFSS,Oracle Financial Services Software Ltd.,,"3,580.90",0,"3,580.90","3,580.90",138.95,"3,719.85",,0,0,310.85,0,"1,189.61",0,50.2,182.78,"1,733.43","1,986.42",0,"1,986.42",,642.89,0,61.05,0,703.95,"1,282.47","1,282.47","1,282.47",,,149.77,149.01,,0,0,,0,0,,"1,113.29",228.84,0
OIL,Oil India Ltd.,,"13,359.91",0,"13,359.91","13,734.96","1,435.04","15,170.00",,0,208.23,0,-26.17,"1,576.53",479.49,"1,496.31","6,492.60","10,226.99","4,943.01","-1,026.79","3,916.22",,"1,070.93",0,255.15,0,"1,326.08","2,590.14","2,590.14","2,590.14",,,22.88,22.88,,0,0,,0,0,,"1,078.16",221.55,103
OILCOUNTUB,Oil Country Tubular Ltd.,,24.86,0,24.86,25.39,2.72,28.11,,9.62,0,0,44.76,7.98,15.29,21.37,13.77,112.78,-84.68,0,-84.68,,0,0,-1.68,0,-1.68,-83,-83,-83,,,-18.66,-18.66,,0,0,,0,0,,0,0,0
OLECTRA,Olectra Greentech Ltd.,,277.79,0,277.79,290.3,15.13,305.43,,223.55,0,7.18,13.36,30.91,14.93,6.22,29.08,325.24,-19.8,0,-19.8,,0.14,0,-6.36,0,-6.23,-13.58,-13.58,-13.58,,,-2.16,-2.07,,0,0,,0,0,,0,0,0
ONGC,Oil and Natural Gas Corporation Ltd.,,"109,299.88",45.13,"109,254.75","109,609.42","7,519.01","117,128.43",,"7,423.12",0,"5,666.51",-166.27,"12,113.03","2,492.14","15,778.62","51,384.27","77,174.41","39,954.03",0,"39,954.03",,"11,142.00",0,"2,096.00",0.24,"13,238.24","26,715.79","26,715.79","26,715.79",,,20.86,20.86,,0,0,,"1,037.92","4,768.14",,"9,595.18","1,684.46",140
ONWARDTEC,Onward Technologies Ltd.,,116.66,0,116.66,118.19,5.02,123.2,,0,0,4.29,0,75.47,2.07,4.81,23.42,110.06,13.14,0,13.14,,4.41,0,-0.62,0,3.79,9.35,9.35,9.35,,,5.95,5.7,,0,0,,0,0,,1.57,0,15
OPTIEMUS,Optiemus Infracom Ltd.,,396.12,0,396.12,401.07,53.15,454.22,,0,349.85,14.16,-21.99,15.9,29.48,10.76,54.19,452.35,1.87,0,1.87,,2.33,0,-2.41,-0.27,-0.35,2.22,2.22,2.22,,,0.27,0.27,,0,0,,0,0,,0,0,0
ORBTEXP,Orbit Exports Ltd.,,129.92,0,129.92,133.39,3.38,136.77,,48.87,0,0,-0.17,20.79,1.47,8.56,26.82,106.34,30.43,0,30.43,,6.56,0,2.24,-1.49,7.31,23.12,23.12,23.12,,,8.18,8.18,,0,0,,0,0,,0,0,0
ORIENTALTL,Oriental Trimex Ltd.,,72.68,0,72.68,72.68,2.47,75.15,,1.3,79.93,1.05,-16.95,1.2,1.6,1.48,3.15,72.75,2.4,-0.83,1.57,,0.34,0,0.66,-0.24,0.76,0.81,0.81,0.81,,,0.29,0.29,,0,1.3,,0,0.33,,0,0,0
ORIENTBELL,Orient Bell Ltd.,,569.45,0,569.45,571.14,1.94,573.07,,89.36,173.28,0,-5.92,75.65,8.71,16.52,201.77,559.36,13.71,0,13.71,,3.03,1.73,3.39,0.13,4.82,8.9,8.9,8.9,,,6.24,6.2,,0,0,,0,0,,0,0,5
ORIENTELEC,Orient Electric Ltd.,,"1,832.73",0,"1,832.73","1,864.40",9.53,"1,873.93",,750.38,558.98,0,-38.07,173.61,22.86,23.05,278.22,"1,769.03",104.9,0,104.9,,44.11,0,-9,0.48,35.59,69.31,69.31,69.31,,,3.27,3.27,,0,0,,0,0,,21.22,4.36,100
ORIENTPPR,Orient Paper and Industries Ltd.,,693.97,0,693.97,710.04,33.71,743.75,,196.68,0,0,3.38,84.27,9.97,31.61,287.78,613.7,130.06,0,130.06,,29.62,0,-1.21,0,28.41,101.65,101.65,101.65,,,4.79,4.79,,0,0,,0,0,,23.34,4.8,110
ORISSAMINE,Orissa Minerals Development Company Ltd.,,0,0,0,0,53.95,53.95,,0,0,0,0.36,23.85,4.28,14.96,649.63,693.09,-639.14,1.04,-638.11,,0,0,-186.47,0,-186.47,-451.63,-451.63,-451.63,,,-752.72,-752.72,,0,0,,0,0,,0,0,0
OSWALGREEN,Oswal Greentech Ltd.,,0,0,0,21.32,91.18,112.5,,0,0,0,0,12.22,0.3,1.76,29.63,43.91,68.6,0,68.6,,20.66,0,-0.14,0,20.52,48.08,48.08,48.08,,,1.87,1.87,,0,0,,0,0,,0,0,0
PAGEIND,Page Industries Ltd.,,"2,807.65",0,"2,807.65","2,852.20",36.43,"2,888.63",,770.34,586.39,0,-160.03,466.81,16.26,31.06,571.78,"2,282.60",606.03,0,606.03,,207.1,0,7.86,-2.87,212.09,393.94,393.94,393.94,,,353.19,353.19,,0,0,,0,0,,377,77.49,"3,440.00"
PAISALO,Paisalo Digital Ltd.,,317.74,0,317.74,317.74,0,317.74,,0,0,0,0,22.45,123.11,4.68,33.54,233.04,84.7,0,84.7,,30.94,0,-3.01,0,27.93,56.77,56.77,56.77,,,14,14,,0,0,,0,0,,4.67,0,10
PALASHSECU,Palash Securities Ltd.,,0.07,0,0.07,0.07,0.37,0.44,,0,0,0.07,0,0,0.2,0.02,0.19,0.49,-0.05,0,-0.05,,0.02,0,0,0,0.02,-0.07,-0.07,-0.07,,,-0.07,-0.07,,0,0,,0,0,,0,0,0
PANACHE,Panache Digilife Ltd.,,93.14,0,93.14,93.14,0.89,94.03,,73.09,0,0,4.72,4.87,2.06,0.2,3.21,88.15,5.88,0,5.88,,1.77,0,0,0,1.77,4.11,4.11,4.11,,,3.43,3.43,,0,0,,0,0,,0.09,0.02,5
PANAMAPET,Panama Petrochem Ltd.,,"1,078.10",0,"1,078.10","1,078.10",2.54,"1,080.64",,893.69,21.04,0,-0.91,8.4,19.56,3.94,77.26,"1,022.98",57.66,0,57.66,,18.73,0,1.57,-0.64,19.66,38.01,38.01,38.01,,,6.28,6.28,,739.81,129.95,,0,0,,7.26,1.49,60
PARACABLES,Paramount Communications Ltd.,,613.51,0,613.51,614.46,3.31,617.77,,501.96,0,0,-31.7,17.14,7.98,8.64,84.59,588.61,29.16,0,29.16,,0,0,0,0,0,29.16,29.16,29.16,,,1.74,1.74,,0,0,,0,0,,0,0,0
PARAGMILK,Parag Milk Foods Ltd.,,"2,186.56",0,"2,186.56","2,346.13",4.05,"2,350.18",,"1,494.04",148.28,0,-5.83,92.55,35.67,48.14,399.58,"2,212.44",137.75,0,137.75,,36.17,0,-10.42,-2.06,23.69,114.05,114.05,114.05,,,13.59,13.59,,0,0,,0,0,,6.31,1.3,10
PARASPETRO,Paras Petrofils Ltd.,,0.07,0,0.07,0.07,1.19,1.26,,0,0.07,0,0,0.04,0,0,0.58,0.7,0.57,0,0.57,,0,0,0,0,0,0.57,0.57,0.57,,,0.02,0.02,,0,0,,0,0,,0,0,0
PATANJALI,Patanjali Foods Ltd.,,"12,683.14",0,"12,683.14","12,729.23",100.02,"12,829.26",,"10,967.90",355.36,461.25,78.8,151.19,6.99,138.24,579.41,"12,752.54",76.72,0,76.72,,0,0,0,0,0,76.72,76.72,76.72,,,2.35,2.35,,0,0,,0,0,,0,0,0
PATELENG,Patel Engineering Company Ltd.,,"2,066.90",0,"2,066.90","2,069.89",286.21,"2,356.10",,0,2.29,"1,496.56",0,155.1,322.52,40.93,138.91,"2,156.30",199.8,-84.43,115.36,,92.54,0,-60.06,0,32.49,82.87,82.87,82.87,,,5.22,2.97,,0,0,,0,0,,0,0,0
PATINTLOG,Patel Integrated Logistics Ltd.,,445.44,0,445.44,447.75,5.59,453.34,,0,0,379.1,0,30.76,8.37,4.63,23.08,445.94,7.4,0,7.4,,1.21,0.14,0.01,0,1.07,6.33,6.33,6.33,,,3.83,3.83,,0,0,,0,0,,1.24,0.25,5
PCBL,PCBL Ltd.,,"3,503.49",0,"3,503.49","3,528.56",19.41,"3,547.97",,"2,351.96",0,0,-55.4,110.92,36.77,66.38,498.53,"3,009.17",538.8,0,538.8,,150.87,0,-0.6,0,150.27,388.53,388.53,388.53,,,22.54,22.54,,0,0,,0,0,,81,16.65,175
PCJEWELLER,PC Jeweller Ltd.,,"8,368.85",0,"8,368.85","8,368.85",92.32,"8,461.17",,"7,925.02",12.41,0,-148.92,112.4,340.39,16.75,200.36,"8,458.41",2.76,0,2.76,,23.82,0,-18.25,0,5.57,-2.81,-2.81,-2.81,,,-0.07,-0.07,,0,0,,0,0,,19.73,7.05,0
PDMJEPAPER,Pudumjee Paper Products Ltd.,,587.47,0,587.47,589.52,3.26,592.78,,347.61,13.8,0,4.36,45.49,7.96,7.25,140.69,567.16,25.62,0,25.62,,5.51,0,3.37,0,8.88,16.74,16.74,16.74,,,1.76,1.76,,0,0,,0,0,,1.42,0.29,15
PDSL,PDS Ltd.,,38.78,0,38.78,39.21,0.95,40.16,,0,0.3,0,0,23.13,1.97,2.54,11.57,39.5,0.66,0,0.66,,0.13,0.13,-0.43,0,-0.43,1.09,1.09,1.09,,,0.42,0.42,,0,0,,0,0,,0,0,0
PEARLPOLY,Pearl Polymers Ltd.,,178.24,0,178.24,178.72,2.21,180.92,,110.53,1.53,0,-0.11,17.84,4.95,6.29,46.2,187.24,-6.31,0,-6.31,,0,0,-1.45,0,-1.45,-4.86,-4.86,-4.86,,,-2.89,-2.89,,37.23,73.3,,0,2.44,,0,0,0
