Symbol,Company Name,INCOME,Revenue From Operations [Gross],Less: Excise/Sevice Tax/Other Levies,Revenue From Operations [Net],Total Operating Revenues,Other Income,Total Revenue,EXPENSES,Cost Of Materials Consumed,Purchase Of Stock-In Trade,Operating And Direct Expenses,"Changes In Inventories Of FG,WIP And Stock-In Trade",Employee Benefit Expenses,Finance Costs,Depreciation And Amortisation Expenses,Other Expenses,Total Expenses,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",Exceptional Items,Profit/Loss Before Tax,Tax Expenses-Continued Operations,Current Tax,Less: MAT Credit Entitlement,Deferred Tax,Tax For Earlier Years,Total Tax Expenses,Profit/Loss After Tax And Before ExtraOrdinary Items,Profit/Loss From Continuing Operations,Profit/Loss For The Period,OTHER ADDITIONAL INFORMATION,EARNINGS PER SHARE,Basic EPS (Rs.),Diluted EPS (Rs.),"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",Imported Raw Materials,Indigenous Raw Materials,"STORES, SPARES AND LOOSE TOOLS",Imported Stores And Spares,Indigenous Stores And Spares,DIVIDEND AND DIVIDEND PERCENTAGE,Equity Share Dividend,Tax On Dividend,Equity Dividend Rate (%)
NIBL,NRB Industrial Bearings Ltd.,,55.46,0.00,55.46,56.41,1.35,57.76,,22.12,0.00,0.00,1.23,13.29,7.15,8.92,13.71,66.42,-8.66,12.88,4.22,,0.00,0.00,0.00,0.0,0.00,4.22,4.22,4.22,,,1.74,1.74,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
NILAINFRA,Nila Infrastructures Ltd.,,100.71,0,100.71,101.12,9.99,111.11,,0,0,87.3,-1.19,3.19,16.09,1.78,2.78,109.94,1.17,0,1.17,,1.59,0,-0.91,0,0.68,0.49,0.49,0.49,,,0.01,0.01,,0,0,,0.0,0.0,,0,0.0,0
NILKAMAL,Nilkamal Ltd.,,"1,872.20",0,"1,872.20","1,888.03",14.48,"1,902.51",,694.91,376.77,0,-18.39,154.4,23.14,92.67,439.99,"1,763.48",139.03,0,139.03,,37.13,0,-1.52,0,35.61,103.42,103.42,103.42,,,69.31,69.31,,0,0,,0.0,0.0,,7.46,0.0,150
NITCO,Nitco Ltd.,,323.23,0,323.23,325.08,2.6,327.67,,21.73,222.04,1.32,7.01,50.97,53.62,30.75,61.59,449.04,-121.36,0,-121.36,,3.77,0,0,0,3.77,-125.13,-125.13,-125.13,,,-17.34,-17.34,,0,0,,0.0,0.0,,0,0.0,0
NITINSPIN,Nitin Spinners Ltd.,,"1,624.41",0,"1,624.41","1,624.41",1.9,"1,626.31",,971.91,0,231.78,-25.6,111.78,61.61,91.03,77.29,"1,519.79",106.52,0,106.52,,0,0,37.65,0,37.65,68.87,68.87,68.87,,,12.25,12.25,,0,0,,0.0,0.0,,3.37,0.0,15
NKIND,NK Industries Ltd.,,0,0,0,2.4,0.43,2.83,,0,0,0.03,0,0.61,0.01,4.86,0.29,5.8,-2.97,0,-2.97,,0,0,-0.65,0,-0.65,-2.32,-2.32,-2.32,,,-3.87,-3.87,,0,0,,0.0,0.0,,0,0.0,0
NOCIL,NOCIL Ltd.,,913.06,0,913.06,924.66,14.28,938.94,,478.76,1.42,0,24.6,67.22,0.96,36.07,225.73,834.76,104.18,0,104.18,,24.16,0,6.38,-12.85,17.69,86.49,86.49,86.49,,,5.21,5.2,,0,0,,0.0,0.0,,0,0.0,20
NORBTEAEXP,Norben Tea and Exports Ltd.,,6.77,0,6.77,7.46,0.06,7.52,,0,0,0.18,-0.08,3.46,0.68,0.5,1.49,6.23,1.29,0,1.29,,0.14,0.09,0.08,-0.01,0.11,1.18,1.18,1.18,,,1,1,,0,0,,0.0,2.45,,0,0.0,0
NRAIL,NR Agarwal Industries Ltd.,,"1,128.26",0,"1,128.26","1,145.64",8.36,"1,154.00",,656.52,0,0,2.24,68.06,30.31,33.02,286.23,"1,076.38",77.62,0,77.62,,13.45,0,6.94,0,20.39,57.23,57.23,57.23,,,33.63,33.63,,0,0,,0.0,0.0,,0,0.0,10
NRBBEARING,NRB Bearings Ltd.,,735.89,0,735.89,735.89,12,747.89,,307.5,0,0,9.83,111.19,20.52,26.67,220.07,695.78,52.11,0,52.11,,10.17,0,-0.51,-1.28,8.38,43.73,43.73,43.73,,,4.51,4.51,,0,0,,0.0,0.0,,0,0.0,25
NTPC,NTPC Ltd.,,"99,039.63",0,"99,039.63","99,206.72","4,345.99","103,552.71",,0,0,0,0,"4,942.19","7,459.03","10,411.80","9,580.28","88,274.19","15,278.52","-1,363.00","13,915.52",,"2,597.35",0,"1,202.16","-1,874.12","1,925.39","11,990.13","13,769.52","13,769.52",,,13.99,12.18,,0,0,,0.0,0.0,,0,0.0,62
NUCLEUS,Nucleus Software Exports Ltd.,,454.36,0,454.36,454.36,36.63,490.99,,0,0,26.53,0,277.47,0.77,11.43,28.27,344.47,146.52,0,146.52,,28.01,0,6.47,0,34.48,112.04,112.04,112.04,,,38.58,38.58,,0,0,,0.0,0.0,,8.71,0.0,90
OAL,ORIENTAL AROMATICS Ltd.,,706.94,0,706.94,708.84,1.76,710.59,,414.52,0,78.47,-19.92,39.38,2.4,17.46,40.83,573.14,137.45,0,137.45,,35.13,0,0.62,-0.72,35.02,102.43,102.43,102.43,,,30.44,30.44,,0,0,,0.0,0.0,,8.41,0.0,50
OCCL,Oriental Carbon and Chemicals Ltd.,,329.72,0,329.72,332.51,12.17,344.68,,80.7,0,0,-1.62,43.95,6.35,20.98,97.66,248.03,96.65,0,96.65,,16.55,0,5.1,0,21.65,75,75,75,,,75.08,75.08,,0,0,,0.0,0.0,,9.99,0.0,140
OFSS,Oracle Financial Services Software Ltd.,,"3,645.21",0.00,"3,645.21","3,645.21",116.48,"3,761.69",,0.00,0.00,169.99,0.00,"1,244.32",4.80,80.20,74.50,"1,573.81","2,187.88",0.00,"2,187.88",,557.08,0.00,-8.48,0.0,548.60,"1,639.29","1,639.29","1,639.29",,,190.64,189.8,,0.0,0.00,,0.0,0.0,,"1,547.17",0.0,"4,000.00"
OIL,Oil India Ltd.,,"8,409.93",0,"8,409.93","8,618.38","1,943.07","10,561.45",,0,134.72,0,-33.13,"1,945.09",498.71,"1,537.68","4,304.57","9,389.35","1,172.10",-449.03,723.07,,148.32,0,-8.3,"-1,158.54","-1,018.52","1,741.59","1,741.59","1,741.59",,,16.06,16.06,,0,0,,0.0,0.0,,553.06,0.0,50
OILCOUNTUB,Oil Country Tubular Ltd.,,2.15,0.00,2.15,2.23,2.77,4.99,,0.00,0.00,0.00,1.63,2.08,21.65,20.46,10.05,55.87,-50.88,0.00,-50.88,,0.00,0.00,0.00,0.0,0.00,-50.88,-50.88,-50.88,,,-11.40,-11.4,,0.0,0.00,,0.0,0.0,,0.00,0.0,0.00
OLECTRA,Olectra Greentech Ltd.,,276.76,0,276.76,277.22,11.43,288.65,,156.67,0,30.69,22.32,28.16,7.43,8.89,18.5,272.67,15.99,0,15.99,,1.89,0,1.89,0,3.78,12.21,12.21,12.21,,,1.49,1.49,,0,0,,0.0,0.0,,0,0.0,0
ONGC,Oil and Natural Gas Corporation Ltd.,,"67,890.90",53.91,"67,836.99","68,087.18","7,142.51","75,229.69",,"6,664.78",0,"5,607.37",-426.35,"10,126.54","2,214.54","16,327.38","31,409.83","60,201.93","15,027.76","1,375.03","16,402.79",,"3,056.00",0,951.4,"1,148.95","5,156.35","11,246.44","11,246.44","11,246.44",,,8.94,8.94,,0,0,,0.0,0.0,,"2,201.55",0.0,72
ONWARDTEC,Onward Technologies Ltd.,,172.67,0,172.67,172.67,8.46,181.13,,0,0,1.74,0,121.9,2.08,9.28,29.41,164.42,16.71,0,16.71,,3.71,0,0.33,0,4.04,12.67,12.67,12.67,,,7.8,7.5,,0,0,,0.0,0.0,,2.43,0.0,30
OPTIEMUS,Optiemus Infracom Ltd.,,176.91,0,176.91,179.15,101.66,280.81,,0,167.05,6.11,-2.05,4.88,5.54,2.78,98.35,282.66,-1.85,0,-1.85,,-10.15,0,13.24,0,3.09,-4.94,-4.94,90.83,,,11,11,,0,0,,0.0,0.0,,0,0.0,0
ORBTEXP,Orbit Exports Ltd.,,62.9,0,62.9,64.52,4.63,69.15,,22.23,0,0,2.67,13.4,1.3,10.96,16.22,66.79,2.36,-1.79,0.57,,0.38,0,-0.63,-0.11,-0.37,0.94,0.94,0.94,,,0.34,0.34,,0,0,,0.0,0.0,,0,0.0,0
ORIENTALTL,Oriental Trimex Ltd.,,18.25,0,18.25,18.25,2.12,20.38,,0.6,14.73,0.57,-0.47,0.7,4.61,0.73,1.47,22.95,-2.57,-0.02,-2.59,,0,-0.34,1,0,1.33,-3.92,-3.92,-3.92,,,-1.37,-1.37,,0,0,,0.0,0.04,,0,0.0,0
ORIENTBELL,Orient Bell Ltd.,,500.04,0,500.04,502.48,1.86,504.34,,71.85,150.63,0,18.87,79.26,5.65,20.57,149.45,496.27,8.07,2.71,10.78,,4.77,0,-0.97,-0.04,3.76,7.02,7.02,7.02,,,4.9,4.86,,0,0,,0.0,0.0,,0,0.0,5
ORIENTELEC,Orient Electric Ltd.,,"1,999.25",0,"1,999.25","2,032.60",6.27,"2,038.87",,655.2,731.07,0,34.68,179.17,20.73,43.15,212.97,"1,876.97",161.9,0,161.9,,46.92,0,-4.76,0,42.16,119.74,119.74,119.74,,,5.64,5.63,,0,0,,0.0,0.0,,26.52,0.0,200
ORIENTPPR,Orient Paper and Industries Ltd.,,437.29,0,437.29,443.36,9.61,452.96,,142.16,0,0,-4.04,80.72,6.6,32.39,257.89,515.73,-62.76,0,-62.76,,0,0,-16.22,0,-16.22,-46.55,-46.55,-46.55,,,-2.19,-2.19,,0,0,,0.0,0.0,,10.61,0.0,25
ORISSAMINE,Orissa Minerals Development Company Ltd.,,0,0,0,0,10.76,10.76,,0,0,0,0.19,21.58,31.73,2.11,14.59,70.2,-59.44,7.03,-52.41,,0,0,-12.76,0,-12.76,-39.65,-39.65,-39.65,,,-66.09,-66.09,,0,0,,0.0,0.0,,0,0.0,0
OSWALGREEN,Oswal Greentech Ltd.,,1.81,0,1.81,19.38,95.37,114.76,,0,0,0,2.93,13.23,0.98,3.71,13.7,34.55,80.21,0,80.21,,29.66,0,0.54,0,30.19,50.02,50.02,50.02,,,1.95,1.95,,0,0,,0.0,0.0,,0,0.0,0
PAGEIND,Page Industries Ltd.,,"2,770.23",0,"2,770.23","2,832.96",19.47,"2,852.43",,584.9,482.4,0,196.64,563.75,29.74,62.91,478.68,"2,399.01",453.42,0,453.42,,118.7,0,-3.54,-2.32,112.84,340.58,340.58,340.58,,,305.35,305.35,,0,0,,0.0,0.0,,278.85,0.0,"2,500.00"
PAISALO,Paisalo Digital Ltd.,,311.55,0,311.55,311.55,0,311.55,,0,0,0,0,21.65,143.76,3.73,22.19,231.66,79.89,0.64,80.53,,19.13,0,0.48,0,19.61,60.92,60.92,60.92,,,14.4,14.4,,0,0,,0.0,0.0,,4.23,0.0,10
PALASHSECU,Palash Securities Ltd.,,2.98,0,2.98,2.98,0.35,3.33,,0,0,0.07,0,0,0.13,0.02,0.23,0.45,2.88,0,2.88,,0,0,0,0,0,2.88,2.88,2.88,,,2.88,2.88,,0,0,,0.0,0.0,,0,0.0,0
PANACHE,Panache Digilife Ltd.,,77.58,0,77.58,77.58,1.56,79.14,,52.66,0,0,9.87,3.85,3.45,1.08,3.26,74.17,4.97,0,4.97,,1.46,0,-0.03,0,1.43,3.54,3.54,3.54,,,2.95,2.95,,0,0,,0.0,0.0,,0.1,0.01,3
PANAMAPET,Panama Petrochem Ltd.,,"1,202.27",0,"1,202.27","1,202.27",6.72,"1,208.98",,895.64,49.54,0,-25.48,25.13,5.8,4.96,85.82,"1,041.39",167.59,0,167.59,,42,0,2.04,0.12,44.16,123.43,123.43,123.43,,,20.4,20.4,,682.78,185,,0.0,0.0,,7.26,0.0,100
PARACABLES,Paramount Communications Ltd.,,518.33,0,518.33,519.08,2.69,521.77,,397.29,0,0,16.04,19.71,7.05,9.07,69.51,518.67,3.1,0,3.1,,0,0,0,0,0,3.1,3.1,3.1,,,0.17,0.17,,0,0,,0.0,0.0,,0,0.0,0
PARAGMILK,Parag Milk Foods Ltd.,,"1,744.23",0,"1,744.23","1,791.74",6.82,"1,798.56",,"1,300.61",97.53,0,-58.08,75.33,45.52,49.38,249.6,"1,759.89",38.67,0,38.67,,6.11,0,7.04,8.06,21.21,17.45,17.45,17.45,,,2.08,2.08,,0,0,,0.0,0.0,,4.21,0.0,5
PARASPETRO,Paras Petrofils Ltd.,,0,0,0,0,1.18,1.18,,0,0,0,0,0.06,0,0,0.24,0.3,0.88,0,0.88,,0,0,0,0,0,0.88,0.88,0.88,,,0.03,0.03,,0,0,,0.0,0.0,,0,0.0,0
PATANJALI,Patanjali Foods Ltd.,,"16,132.74",0,"16,132.74","16,318.63",64.34,"16,382.98",,"13,996.63",518.02,434.33,-347.63,139.63,370.72,133.25,621.95,"15,868.58",514.4,0,514.4,,0,0,-166.37,0,-166.37,680.77,680.77,680.77,,,23.02,23.02,,0,0,,0.0,0.0,,0,0.0,0
PATELENG,Patel Engineering Company Ltd.,,"1,711.83",0,"1,711.83","1,719.13",143.31,"1,862.43",,0,0,"1,262.80",0,187.6,369.38,63.91,99.87,"1,983.57",-121.13,-93.91,-215.05,,4.95,0,-81.6,0,-76.65,-138.4,-138.4,-138.4,,,-3.23,-3.23,,0,0,,0.0,0.0,,0,0.0,0
PATINTLOG,Patel Integrated Logistics Ltd.,,212.25,0,212.25,212.25,5.05,217.3,,0,0,189.87,0,11.34,7.59,2.35,5.88,217.03,0.27,0,0.27,,0,0,0.23,-0.01,0.22,0.05,0.05,0.05,,,0.03,0.03,,0,0,,0.0,0.0,,0.17,0.0,1
PCBL,PCBL Ltd.,,"2,653.96",0,"2,653.96","2,659.52",15.79,"2,675.31",,"1,582.74",0,0,26.19,132.17,33.88,110.12,399.85,"2,284.95",390.36,0,390.36,,69.35,0,8.74,0,78.09,312.27,312.27,312.27,,,18.12,18.12,,0,0,,0.0,0.0,,120.64,0.0,350
PCJEWELLER,PC Jeweller Ltd.,,"2,669.34",0,"2,669.34","2,669.34",30.67,"2,700.01",,"2,954.41",13.6,0,-828.9,40.55,393.68,33.26,89,"2,695.60",4.41,0,4.41,,-51.74,0,-4.69,0,-56.43,60.84,60.84,60.84,,,1.5,1.5,,0,0,,0.0,0.0,,0,0.0,0
PDMJEPAPER,Pudumjee Paper Products Ltd.,,434.9,0,434.9,436.88,8,444.89,,205.14,5.1,0,20.72,44.18,6.38,10.45,93.73,385.69,59.19,-24.5,34.7,,5.98,0,-1.32,0,4.67,30.03,30.03,30.03,,,3.16,3.16,,0,0,,0.0,0.0,,0,0.0,30
PDSL,PDS Ltd.,,42.86,0,42.86,46.12,42.09,88.21,,0,15.43,0,0,15.32,1.55,2.71,7,42.01,46.2,0,46.2,,0.92,0,0.56,0,1.48,44.72,44.72,44.72,,,17.17,17.17,,0,0,,0.0,0.0,,0,0.0,158
PEARLPOLY,Pearl Polymers Ltd.,,110.37,0,110.37,111.68,3.61,115.29,,62.82,0.74,0,2.54,15.33,4.1,5.92,34.41,125.86,-10.58,0,-10.58,,0,0,0,0,0,-10.58,-10.58,-10.58,,,-6.29,-6.29,,16.95,45.86,,0.0,3.11,,0,0.0,0
PENIND,Pennar Industries Ltd.,,"1,468.44",0,"1,468.44","1,516.54",17.81,"1,534.35",,909.28,36.69,0,-27.75,130.5,79.46,47.67,377.39,"1,553.24",-18.89,19.96,1.07,,3.6,0,-3.42,0,0.18,0.89,0.89,0.89,,,0.06,0.06,,0,0,,0.0,0.0,,0,0.0,0
PERSISTENT,Persistent Systems Ltd.,,"2,479.61",0,"2,479.61","2,479.61",117.62,"2,597.22",,0,0,177.51,0,"1,409.32",3.82,56.68,281.88,"1,929.20",668.02,0,668.02,,168.4,0,-5.74,0.27,162.93,505.09,505.09,505.09,,,66.09,66.09,,0,0,,0.0,0.0,,107,0.0,200
PETRONET,Petronet LNG Ltd.,,"25,980.25",0,"25,980.25","26,022.90",388.15,"26,411.05",,"20,681.50",0,0,0,147.11,335.95,784.09,494.75,"22,443.40","3,967.65",0,"3,967.65",,"1,025.00",0,-6.72,0,"1,018.28","2,949.37","2,949.37","2,949.37",,,19.66,19.66,,0,0,,0.0,0.0,,"2,250.00",0.0,115
PFC,Power Finance Corporation Ltd.,,"37,744.87",0,"37,744.87","37,744.87",21.7,"37,766.57",,0,0,369.17,0,194.62,"23,194.49",11.17,293.41,"27,559.26","10,207.31",0,"10,207.31",,"2,613.09",0,"-1,028.73",178.94,"1,763.30","8,444.01","8,444.01","8,444.01",,,31.98,31.98,,0,0,,0.0,0.0,,"2,112.07",0.0,100
PFIZER,Pfizer Ltd.,,"2,238.43",0,"2,238.43","2,238.55",81.12,"2,319.67",,334.74,448.65,0,14.35,361.06,15.11,109.41,367.63,"1,650.95",668.72,0,668.72,,183.63,0,-12.52,0,171.11,497.61,497.61,497.61,,,108.77,108.77,,0,0,,0.0,0.0,,"1,509.66",0.0,350
PFOCUS,Prime Focus Ltd.,,61.36,0,61.36,76,123.94,199.94,,0,0,0,0,11.77,59.34,64.76,36.89,172.76,27.18,0,27.18,,0,0,0,0,0,27.18,27.18,27.18,,,0.91,0.91,,0,0,,0.0,0.0,,0,0.0,0
PGEL,PG Electroplast Ltd.,,700.98,0,700.98,703.21,2.62,705.83,,518.31,35.01,0,3.19,55,18.44,18.01,41.93,689.89,15.94,-0.82,15.12,,0,0,3.5,0,3.5,11.62,11.62,11.62,,,5.95,5.95,,0,0,,0.0,0.0,,0,0.0,0
PGHH,Procter and Gamble Hygiene and Health Care Ltd.,,"3,570.24",0,"3,570.24","3,574.14",39.38,"3,613.52",,"1,128.39",41.13,0,-10.22,201.68,6.11,47.66,"1,321.24","2,743.63",869.89,0,869.89,,228.73,0,-8.89,-1.74,218.1,651.79,651.79,651.79,,,200.79,200.79,,0,0,,0.0,0.0,,"1,103.67",0.0,"3,150.00"
PGIL,Pearl Global Industries Ltd.,,739.09,0,739.09,771.4,24.08,795.48,,230.58,243.41,0,-0.91,107.79,24.02,18.13,194.3,817.32,-21.83,12.64,-9.2,,0,0,-10.08,0.11,-9.97,0.77,0.77,0.77,,,0.36,0.36,,0,0,,0.0,0.0,,0,0.0,0
PIIND,PI Industries Ltd.,,"4,225.60",0,"4,225.60","4,276.20",113.3,"4,389.50",,"2,305.40",182.2,0,-101.1,365.9,28.1,160.3,541.9,"3,479.50",910,0,910,,158.8,0,25.7,6.6,191.1,718.9,718.9,718.9,,,48.56,48.55,,0,0,,0.0,0.0,,60.7,0.0,500
PILANIINVS,Pilani Investment and Industries Corporation Ltd.,,209.11,0,209.11,209.11,0.89,210,,0,0,0,0,1.39,52.11,0.44,5.82,59.76,150.24,0,150.24,,32.86,0,-0.02,0,32.84,117.4,117.4,117.4,,,106.03,106.03,,0,0,,0.0,0.0,,19.77,0.0,150
PILITA,Pil Italica Lifestyle  Ltd.,,64.09,9.37,54.72,54.72,0.13,54.85,,33.93,0.65,0,-3.23,5.42,0.39,0.48,12.25,49.9,4.95,0,4.95,,0,0,1.25,0,1.25,3.71,3.71,3.71,,,0.16,0.16,,0,0,,0.0,0.0,,0,0.0,0
PIONEEREMB,Pioneer Embroideries Ltd.,,224.78,0,224.78,225.97,1.87,227.84,,111.29,0.87,0,2.26,29.37,4.47,8.16,54.6,211.03,16.81,0,16.81,,0,0,-2.86,0,-2.86,19.67,19.67,19.67,,,7.76,7.4,,0,0,,0.0,0.0,,0,0.0,3
PITTIENG,Pitti Engineering Ltd.,,565.8,54.81,510.99,518.17,20.5,538.67,,346.93,0,0,-11.66,56.1,29.6,30.38,48.75,500.1,38.57,0,38.57,,10.98,0,-0.99,-0.2,9.79,28.78,28.78,28.78,,,8.98,8.98,,53.86,293.08,,0.0,0.0,,0,0.0,0
PKTEA,Peria Karamalai Tea and Produce Company Ltd.,,56.99,0,56.99,72.79,0.29,73.07,,2.55,0.82,0,3.68,25.01,2.47,4,11.7,50.23,22.85,0,22.85,,0.75,-11.47,0.52,-1.3,11.45,11.4,11.4,11.4,,,36.82,36.82,,0,0,,0.0,0.0,,0.15,0.0,15
PLASTIBLEN,Plastiblends India Ltd.,,574.26,0,574.26,577.33,3.51,580.84,,388.64,0.05,0,8.88,31.33,3.02,15.87,79.86,527.65,53.19,0,53.19,,14.03,0,0.38,1.44,15.85,37.35,37.35,37.35,,,14.37,14.37,,0,0,,0.0,0.0,,0,0.0,80
PNB,Punjab National Bank,,"53,351.20","24,565.82","1,898.62",934.12,"80,749.77","12,811.85","93,561.62",,"50,272.79","12,175.74",974.92,"7,158.09","20,308.75","1,457.78",0,"19,500.68","20,958.46","91,540.00","2,021.62","2,021.62",0,"2,021.62",,505.4,"1,036.12",0,0,0,0.0,0,"2,021.62",,,2.08,2.08,,0.0,,,,,
PNC,Pritish Nandy Communications Ltd.,,7.75,0,7.75,7.75,0.84,8.59,,0,0,6.07,0.76,1.35,0.34,0.27,5.49,14.29,-5.7,0,-5.7,,0,0,-0.35,-0.01,-0.36,-5.35,-5.35,-5.35,,,-3.7,-3.7,,0,0,,0.0,0.0,,0,0.0,0
PODDARMENT,Poddar Pigments Ltd.,,291.24,33.82,257.43,260.7,3.64,264.34,,179.7,0,7.14,0.94,25.56,0.28,2.11,17.67,233.39,30.95,0,30.95,,7.75,0,-0.46,0,7.29,23.66,23.66,23.66,,,22.3,22.3,,76,103.7,,0.0,0.0,,0,0.0,25
POLYMED,Poly Medicure Ltd.,,738.19,0,738.19,747.38,19.29,766.67,,245.91,3.08,0,-2.24,130.74,7.91,46.31,161.56,593.29,173.38,0,173.38,,44.11,0,-0.08,-0.15,43.87,129.51,129.51,129.51,,,14.54,14.53,,0,0,,0.0,0.0,,0,0.0,50
POLYPLEX,Polyplex Corporation Ltd.,,"1,287.41",0,"1,287.41","1,298.95",338.59,"1,637.54",,776.39,0.17,0,11.44,91.16,2.87,57.39,199.24,"1,138.66",498.88,0,498.88,,47.35,0,-1.86,0,45.49,453.39,453.39,453.39,,,144.02,144.02,,0,0,,0.0,0.0,,480.3,0.0,"1,640.00"
PONNIERODE,Ponni Sugars (Erode) Ltd.,,256.23,0,256.23,256.23,6.32,262.55,,207.27,0,0,-13.03,17.6,0.54,7.31,14.27,233.96,28.59,0,28.59,,5.01,0,-2.08,0,2.93,25.66,25.66,25.66,,,29.84,29.84,,0,0,,0.0,0.0,,3.44,0.0,50
POONAWALLA,Poonawalla Fincorp Ltd.,,"1,848.73",0,"1,848.73","1,848.73",28.12,"1,876.85",,0,0,0,0,305.99,874.6,52.15,98.13,"2,649.50",-772.65,0,-772.65,,0,0,-194.99,0.7,-194.29,-578.36,-578.36,-578.36,,,-21.46,-21.46,,0,0,,0.0,0.0,,0,0.0,0
POWERGRID,Power Grid Corporation of India Ltd.,,"37,329.65",0,"37,329.65","37,665.65","2,861.46","40,527.11",,0,0,0,0,"2,110.74","8,501.01","11,711.68","2,498.97","24,822.40","15,704.71",-679.79,"15,024.92",,"2,527.55",0,560.03,1.56,"3,089.14","11,935.78","11,935.78","11,935.78",,,22.81,22.81,,0,0,,0.0,0.0,,"6,821.99",0.0,120
POWERMECH,Power Mech Projects Ltd.,,"1,750.18",0,"1,750.18","1,754.40",20.14,"1,774.54",,249.71,0,"1,134.70",4.62,295.31,77.89,33.21,24.81,"1,820.25",-45.71,0,-45.71,,2,0,-13.1,0,-11.1,-34.61,-34.61,-34.61,,,-23.53,-23.53,,0,0,,0.0,0.0,,0,0.0,0
PPAP,PPAP Automotive Ltd.,,319.46,0,319.46,321.18,2.65,323.83,,178.72,0,0,3.89,61.22,3.69,26.32,43.64,317.49,6.34,0,6.34,,1.73,0,-0.15,-0.08,1.5,4.84,4.84,4.84,,,3.45,3.45,,0,0,,0.0,0.0,,0,0.0,10
PPL,Prakash Pipes Ltd.,,476.15,0.00,476.15,476.15,2.15,478.30,,359.40,0.00,0.00,-4.61,23.29,1.47,8.37,39.59,427.51,50.79,0.00,50.79,,14.78,0.00,0.21,0.0,14.99,35.80,35.80,35.80,,,17.08,16.41,,0.0,0.00,,0.0,0.0,,2.45,0.0,12.00
PRAENG,Prajay Engineers Syndicate Ltd.,,38.67,0,38.67,38.67,1.06,39.73,,0,0,27.96,0,1.27,5.94,3.95,2.77,41.89,-2.16,0,-2.16,,0,0,0.74,0,0.74,-2.9,-2.9,-2.9,,,-0.41,-0.41,,0,0,,0.0,0.0,,0,0.0,0
PRAKASHSTL,Prakash Steelage Ltd.,,21.82,0,21.82,24.47,0.91,25.38,,15.78,2.89,0,0.89,1.99,0.22,1.52,5.17,28.44,-3.06,47.37,44.3,,0,0,-6.46,0,-6.45,50.76,50.76,50.76,,,2.9,2.9,,0,0,,0.0,0.0,,0,0.0,0
PRAXIS,Praxis Home Retail Ltd.,,311.6,0,311.6,313.1,65.58,378.68,,0,131.17,0,84.42,53.95,34.23,56.79,121.37,481.91,-103.24,0,-103.24,,0,0,0,-0.01,-0.01,-103.22,-103.22,-103.22,,,-36.61,-36.61,,0,0,,0.0,0.0,,0,0.0,0
PRECAM,Precision Camshafts Ltd.,,372.63,0.00,372.63,381.76,21.84,403.60,,115.74,0.00,0.00,-8.42,58.15,-3.86,35.36,140.86,337.82,65.78,15.10,80.88,,18.77,0.00,0.42,0.0,19.19,61.69,61.69,61.69,,,6.50,6.5,,0.0,0.00,,0.0,0.0,,0.00,0.0,10.00
PRECOT,Precot Ltd.,,642.37,0,642.37,665.14,5.7,670.84,,340.52,0.77,0,17.26,73.58,32.72,33.17,139.87,637.89,32.95,0,32.95,,0,0,0,0,0,32.95,32.95,32.95,,,27.46,27.46,,47.22,293.31,,0.0,0.0,,0,0.0,0
PRECWIRE,Precision Wires India Ltd.,,"2,014.26",370.42,"1,643.84","1,718.60",4.29,"1,722.89",,"1,582.72",0.51,0.00,-37.27,27.30,15.13,16.13,66.83,"1,671.34",51.55,0.00,51.55,,12.85,0.00,-0.61,0.0,12.24,39.31,39.31,39.31,,,17.00,17.0,,115.0,"1,467.72",,0.36,2.48,,6.94,0.0,100.00
PREMEXPLN,Premier Explosives Ltd.,,151.14,0,151.14,151.94,0.87,152.81,,69.87,3.23,0,0.51,47.28,7.35,5.97,24.41,158.62,-5.81,-9.08,-14.89,,-0.32,0,-3.83,0,-4.15,-10.74,-10.74,-10.74,,,-9.99,-9.99,,0,0,,0.0,0.0,,0,0.0,0
PREMIER,Premier Ltd.,,2,0,2,2,5.38,7.38,,2.49,0,0,6.34,7.25,41.59,18.78,9.28,85.74,-78.36,-4.09,-82.44,,0,0,0,0.46,0.46,-82.9,-82.9,-82.9,,,-27.29,-27.29,,0,0,,0.0,0.0,,0,0.0,0
PREMIERPOL,Premier Polyfilm Ltd.,,170.99,20.79,150.2,150.94,1.6,152.53,,94.48,4.6,11.97,3.21,14.95,2.12,4.04,6.2,141.58,10.95,0,10.95,,2.9,0,-0.05,-0.31,2.54,8.42,8.42,8.42,,,4.02,4.02,,0,0,,0.0,0.0,,0,0.0,10
PRESTIGE,Prestige Estates Projects Ltd.,,"3,957.30",0.00,"3,957.30","4,054.20",174.40,"4,228.60",,0.00,0.00,"2,660.90",0.00,206.80,491.50,306.40,245.90,"3,911.50",317.10,-81.30,235.80,,4.00,0.00,19.00,0.0,23.00,212.80,212.80,212.80,,,5.31,5.31,,0.0,0.00,,0.0,0.0,,0.00,0.0,15.00
PRICOLLTD,Pricol Ltd.,,"1,336.15",0,"1,336.15","1,390.32",7.49,"1,397.81",,927.68,54.67,0,-17.52,158.15,40.53,90.95,96.84,"1,351.29",46.52,0,46.52,,33.07,0,5.39,-6.55,31.91,14.6,14.6,14.6,,,1.34,1.34,,0,0,,0.0,0.0,,0,0.0,0
